Dec,RA,fiberID,mjd,plate
18.937686,190.55757,1,54481,2613
28.979395,193.46459,286,53499,2011
29.185609,187.85605,163,53823,2234
29.136482,187.84535,164,53823,2234
19.033398,173.68618,172,54180,2502
19.361589,177.31123,305,54180,2515
28.430554,198.95246,220,56328,6486
29.325605,185.31318,127,53827,2232
18.908471,170.46926,304,54169,2498
19.203881,175.86865,105,54179,2506
19.336497,176.05795,107,54179,2506
19.272135,175.70872,156,54179,2506
19.337407,177.09022,168,56309,6432
19.210816,176.16708,64,54179,2506
19.279625,176.40028,73,54179,2506
18.939994,171.4429,25,54175,2495
19.35813,177.95204,22,54180,2509
31.534831,183.76482,45,53737,2004
31.632995,183.8681,52,53737,2004
31.56161,183.09828,133,53737,2004
30.678331,199.08557,87,53852,2104
30.76744,199.13383,90,53852,2104
30.753597,198.93006,133,53852,2104
23.880784,178.64643,305,56330,6404
23.405145,172.15183,718,56274,6421
20.456606,181.6655,629,54474,2608
20.451832,182.53034,556,54476,2609
20.445564,183.52151,632,54476,2609
20.682634,170.67146,824,56033,5878
20.749651,172.24379,588,56047,5879
26.418966,191.17081,127,56356,5968
21.197427,177.73703,504,56311,6407
21.13329,177.80802,960,56309,6432
31.356133,192.90599,291,56342,6485
20.809746,171.97564,124,56299,6430
31.534826,182.1973,167,55603,4611
25.953846,198.2604,92,56101,5994
24.122661,170.34576,275,54154,2497
24.299072,170.60981,278,54154,2497
24.744734,170.79827,477,54154,2497
24.565563,170.79991,478,54154,2497
24.336518,171.174,486,54154,2497
24.342904,171.07294,490,54154,2497
24.615447,171.02142,493,54154,2497
24.560187,170.97381,496,54154,2497
24.762083,172.41721,597,54154,2497
24.863816,172.42385,600,54154,2497
24.48202,173.42808,113,54084,2501
24.87327,173.35833,557,54084,2501
24.890424,174.23003,640,54084,2501
24.446893,173.31576,281,53856,2505
24.403629,173.26321,292,53856,2505
24.534307,173.3934,295,53856,2505
24.89637,174.25228,401,53856,2505
24.962573,173.89127,411,53856,2505
24.927263,174.66252,445,53856,2505
24.216011,177.03518,147,53877,2510
24.331674,178.50024,187,53882,2514
24.262659,178.55963,191,53882,2514
24.307633,178.15835,240,53882,2514
20.821045,178.94431,534,54180,2515
20.838442,179.53078,605,54180,2515
32.142373,188.23519,176,53472,1971
32.091495,189.70014,307,53734,1975
31.97819,193.83912,495,53845,1994
20.985427,181.55009,608,54474,2608
20.929138,182.46876,533,54476,2609
21.024074,183.26387,327,54476,2610
20.998737,189.07089,369,54481,2613
30.161977,179.88673,392,56363,6473
26.285648,184.95269,86,53816,2231
27.932166,190.23587,350,54205,2238
27.853159,190.31817,356,54205,2238
29.157822,182.81171,97,53818,2228
29.146862,181.85649,252,53818,2228
29.195955,181.37436,282,53818,2228
26.288023,188.92011,522,56337,5984
26.680996,171.86105,224,53816,2218
26.418845,186.01755,204,53845,2233
26.363588,185.4638,241,53845,2233
27.981202,190.24202,339,54205,2238
27.576482,194.91587,589,53823,2240
27.746264,194.94283,595,53823,2240
26.026236,194.8446,86,54169,2241
27.758763,193.39819,301,54169,2241
27.821531,193.43535,312,54169,2241
27.780846,193.43364,314,54169,2241
27.830645,194.11094,351,54169,2241
27.767776,194.78122,471,54169,2241
27.674736,194.69751,474,54169,2241
27.753893,194.68976,475,54169,2241
27.784129,194.78417,476,54169,2241
27.785437,194.74011,477,54169,2241
27.537056,196.26377,628,54169,2241
27.490445,196.04687,639,54169,2241
27.708898,195.27424,341,54153,2242
27.669239,195.31335,384,54153,2242
27.621803,195.44684,386,54153,2242
27.652979,195.50433,387,54153,2242
27.707946,195.40216,389,54153,2242
21.248799,178.47945,122,56313,6423
29.208065,181.4963,28,53729,2225
29.168566,183.12803,259,53799,2230
29.250104,182.25585,315,53799,2230
29.179479,183.84896,690,56358,6476
17.346697,185.05968,886,56033,5849
21.305925,184.74606,43,54477,2645
21.426931,183.2381,288,54477,2645
21.262946,186.69236,83,54479,2646
21.247981,187.72752,247,54495,2647
21.171249,191.27702,91,54485,2648
23.515956,194.47674,563,54212,2649
29.237126,179.39869,146,53815,2224
29.075737,178.05704,256,53815,2224
29.029698,177.7568,298,53815,2224
32.862715,196.85174,521,53819,2029
32.838997,196.48788,441,53819,2029
32.97385,196.58281,459,53819,2029
32.837154,196.48902,17,53476,2006
32.989713,195.92644,52,53476,2006
32.837986,196.48611,158,56364,6488
20.179444,175.72169,470,54179,2506
20.191263,175.83595,490,54179,2506
20.640489,175.47722,529,54179,2506
20.255376,175.49731,533,54179,2506
20.299727,175.67457,535,54179,2506
20.215728,175.56625,537,54179,2506
20.248195,176.02398,573,54179,2506
20.336,175.80195,574,54179,2506
20.36334,175.94902,577,54179,2506
20.267824,176.06684,579,54179,2506
20.32543,176.34938,602,54179,2506
20.332123,176.38771,603,54179,2506
20.303595,176.07917,611,54179,2506
20.294285,176.3672,612,54179,2506
20.216865,176.06874,615,54179,2506
20.806388,175.99209,43,53876,2507
20.686927,176.22245,325,54180,2509
20.343141,175.47628,349,54180,2509
20.249085,175.46862,354,54180,2509
20.807171,176.36528,365,54180,2509
20.195071,175.8159,391,54180,2509
20.830501,176.61281,411,54180,2509
20.675422,176.69658,417,54180,2509
20.648676,176.67655,420,54180,2509
20.248347,175.95376,421,54180,2509
20.272696,175.93323,426,54180,2509
20.300577,175.98945,429,54180,2509
20.329044,176.12564,467,54180,2509
20.319827,176.18096,469,54180,2509
20.292623,176.32839,482,54180,2509
20.323795,176.36889,487,54180,2509
20.391647,176.55077,492,54180,2509
20.331588,176.72404,513,54180,2509
20.682556,177.13917,532,54180,2509
18.930389,182.43003,135,54476,2609
30.381107,190.76499,898,56341,6478
30.378116,190.76215,504,56363,6481
20.263292,175.83773,822,56042,5880
20.664006,174.60731,177,56311,6431
20.223308,176.0717,390,56309,6432
20.799708,177.7594,972,56309,6432
20.798293,177.99129,985,56309,6432
32.54792,192.57936,655,56342,6485
17.769235,184.08822,585,54207,2596
24.352679,198.30309,163,54234,2663
17.759907,180.93395,568,56037,5847
17.885982,181.34651,680,56037,5847
25.003073,175.85736,654,56312,6416
17.436518,197.6637,346,54484,2604
17.367325,198.53941,478,54484,2604
17.261411,198.54515,480,54484,2604
17.748761,193.21326,586,54144,2601
17.872778,182.65925,920,56037,5847
29.835772,178.62224,143,56357,6403
25.083067,178.09487,616,53877,2510
17.601228,178.21974,464,53877,2512
17.774016,192.06346,470,54144,2601
