#x,y,z,SM,Metal,u_minus_r,g_minus_r
0.382092,14.205057,1.543500,10464485376.000000,0.012395,2.276264,0.732498
58.920765,40.437893,22.109921,15031164928.000000,0.018677,1.362459,0.432327
72.006271,22.907784,46.402004,7101552128.000000,0.014124,0.927010,0.209091
1.900453,61.854057,53.436020,8636760064.000000,0.015201,1.160713,0.324955
59.182842,11.496941,91.062012,14433704960.000000,0.019000,1.490532,0.471657
56.822968,98.510506,61.229496,18901493760.000000,0.023126,1.640797,0.554108
52.306396,96.310287,52.879906,18807672832.000000,0.019246,1.643015,0.547142
13.240229,64.716614,36.036667,11899338752.000000,0.017314,1.193504,0.352068
87.784866,55.969963,25.759565,16298621952.000000,0.019824,1.481220,0.478519
40.925545,15.268057,6.242953,42983489536.000000,0.021861,2.380581,0.762905
54.899307,11.760504,2.063365,14860157952.000000,0.022108,1.374847,0.430475
94.151833,59.810318,76.430733,6656327680.000000,0.012919,0.800508,0.170368
28.383984,22.094131,60.745655,17959077888.000000,0.020647,1.607111,0.516943
77.032143,78.110046,7.118299,12415443968.000000,0.017324,1.125769,0.321484
58.784336,79.285225,93.583862,16592679936.000000,0.021469,1.405533,0.451050
61.738716,79.480049,21.295027,14286227456.000000,0.018134,1.392014,0.443922
64.978386,21.912617,1.692184,15302360064.000000,0.019463,1.417158,0.459776
37.153030,19.391380,44.191444,14735482880.000000,0.017702,2.345764,0.747732
91.609764,62.756973,50.142437,32357527552.000000,0.022846,1.552998,0.505808
82.082275,1.856610,46.940075,5405120000.000000,0.014758,0.878065,0.200470
54.598415,71.179008,60.624939,12841670656.000000,0.016072,2.296312,0.735151
46.238377,6.877902,57.395737,15447304192.000000,0.017022,1.581102,0.514124
37.063583,74.800529,29.628599,10695271424.000000,0.018342,1.244040,0.397350
21.195370,14.578318,18.254881,18575644672.000000,0.018359,1.298561,0.393414
74.585548,6.939123,97.645454,19500025856.000000,0.021562,1.648306,0.540159
43.734570,17.441595,5.947587,23911057408.000000,0.022918,1.490417,0.486338
48.877899,85.838173,19.035131,17903949824.000000,0.020153,1.151638,0.374456
55.947178,64.027969,84.191116,11127129088.000000,0.017462,1.260111,0.383635
6.476611,54.505432,98.562813,13208813568.000000,0.014976,1.798092,0.589861
94.935043,98.343407,21.040236,14099206144.000000,0.019525,1.425020,0.447359
92.483810,74.449814,71.962624,22463606784.000000,0.021552,1.460690,0.472286
82.133057,4.390617,67.099792,18493456384.000000,0.019796,1.412157,0.446560
36.363808,13.336986,69.167702,14115106816.000000,0.017327,2.313353,0.745710
42.551380,2.899837,39.825718,12915288064.000000,0.019058,1.485472,0.479923
93.935059,64.675919,42.609192,24352911360.000000,0.022998,1.527195,0.516596
0.307237,32.046135,74.826599,21710481408.000000,0.022114,1.691114,0.560825
37.970863,77.130928,21.520529,11188789248.000000,0.017142,1.324570,0.413391
24.288923,63.827965,20.484121,20987740160.000000,0.021233,1.410439,0.445969
77.187775,57.144688,65.207733,14363914240.000000,0.018316,2.374121,0.761517
89.468010,57.243481,20.343933,20523483136.000000,0.018627,1.229118,0.363485
23.162983,1.680443,32.418579,14594880512.000000,0.019068,2.392227,0.764521
91.358902,56.005650,36.761234,16435616768.000000,0.021496,1.359282,0.428991
61.693588,44.630142,21.986559,12377812992.000000,0.017528,2.343826,0.748846
83.599335,71.631577,44.988430,21532241920.000000,0.016902,1.420973,0.453398
38.299583,73.850525,48.960854,20075325440.000000,0.020111,1.513380,0.488747
47.485077,78.706322,9.477067,26348703744.000000,0.019275,1.333347,0.421989
66.176414,28.890411,22.917664,20307363840.000000,0.015390,2.230091,0.722944
7.652331,20.038780,80.270409,14382497792.000000,0.018194,1.807394,0.570950
91.743324,38.131329,2.121837,19796645888.000000,0.020371,1.454639,0.450949
2.064428,82.565765,60.580135,18966120448.000000,0.024492,1.977919,0.656025
15.130243,60.363289,64.708412,13632454656.000000,0.016135,2.268610,0.730072
81.117477,67.677231,49.214550,11956390912.000000,0.016465,1.084169,0.292561
49.789833,69.401390,90.880974,17292304384.000000,0.019752,2.175451,0.670670
66.819435,72.470634,54.115498,17869780992.000000,0.020910,1.159107,0.343651
57.451237,87.596558,54.926643,10886530048.000000,0.016711,1.053091,0.296671
23.867712,72.856674,72.408379,21329168384.000000,0.019320,1.285076,0.404734
43.296101,33.745075,17.339317,16241294336.000000,0.017639,2.348837,0.753849
28.866808,91.585457,38.794571,17360431104.000000,0.019257,1.318918,0.420145
80.368576,88.127037,28.291826,20824541184.000000,0.021486,2.181051,0.723307
50.898705,86.259483,50.438465,10619315200.000000,0.013656,1.410347,0.462326
11.810312,38.844391,63.806179,18199795712.000000,0.020812,1.347677,0.428417
34.082027,44.965019,31.244537,19595911168.000000,0.021969,1.568470,0.519321
78.259270,71.084908,66.787537,6313945088.000000,0.016350,1.380447,0.409767
73.767258,25.954388,46.688194,17389516800.000000,0.020910,1.346657,0.429413
41.815048,17.743526,42.237980,16679596032.000000,0.019174,1.309843,0.410969
14.295755,22.427435,41.366528,15758045184.000000,0.019390,1.490469,0.490593
93.431847,29.617020,49.428680,16137513984.000000,0.019042,1.158329,0.335793
25.280235,72.588997,78.533539,12457647104.000000,0.015825,1.273964,0.395512
42.536430,82.053032,57.883080,17545539584.000000,0.020115,1.502562,0.494377
40.364334,2.717130,71.241600,17519280128.000000,0.018558,1.485830,0.478661
67.155167,34.728836,84.073624,20239230976.000000,0.020816,2.387678,0.761789
59.021839,21.583025,0.511630,21623627776.000000,0.020763,1.777891,0.555836
47.702126,23.147053,76.848999,14736000000.000000,0.020126,1.464994,0.479420
19.104465,42.526329,77.386993,17277298688.000000,0.018589,1.352957,0.423700
76.902184,77.862968,29.747343,16159091712.000000,0.019684,1.339249,0.408905
22.009605,75.416336,23.786911,16403521536.000000,0.018142,1.466846,0.471096
57.046139,88.473007,74.761864,21501540352.000000,0.021213,2.273468,0.732126
55.426487,60.157043,14.000748,14701215744.000000,0.016892,1.454245,0.453341
46.289707,66.288315,39.153530,25937102848.000000,0.023764,1.538795,0.506573
57.165253,57.686188,86.497925,9191928832.000000,0.016114,1.032469,0.269426
87.273567,90.883263,49.220295,22356043776.000000,0.023234,1.907993,0.650064
46.467060,72.412148,99.992134,16014371840.000000,0.019461,2.036535,0.666431
81.991150,70.063187,53.641144,22150725632.000000,0.019823,1.307442,0.412479
57.356373,77.459206,38.634071,21679636480.000000,0.021467,1.486818,0.497690
34.511372,76.068130,78.942390,14193879040.000000,0.019382,1.482836,0.467585
47.379242,84.222275,32.474731,25444638720.000000,0.021433,1.357767,0.429831
7.194950,34.971882,40.330750,18515699712.000000,0.020868,1.445002,0.460756
81.691483,28.092749,67.450096,26123687936.000000,0.021433,2.368685,0.753407
25.810980,91.515434,12.342939,31916371968.000000,0.021417,1.491590,0.498947
74.811531,38.966709,29.938765,20095922176.000000,0.018036,1.605011,0.527349
59.456196,53.284348,72.525703,26836361216.000000,0.020686,1.215149,0.363014
2.543749,51.562740,19.800835,12791435264.000000,0.013554,2.187073,0.710398
12.305716,36.548595,59.352428,23492927488.000000,0.020628,1.673513,0.555944
27.848461,92.919533,10.523999,34280306688.000000,0.023111,1.398727,0.457861
85.917358,71.006805,45.659378,23108898816.000000,0.018387,1.255390,0.393631
27.341671,35.699024,79.482536,14763531264.000000,0.018293,1.311180,0.397541
7.285869,35.353638,41.350079,22517846016.000000,0.020164,1.081011,0.344629
11.124032,76.589897,59.862804,22030622720.000000,0.020568,1.527796,0.502209
80.131218,48.082623,50.075989,29763502080.000000,0.020951,1.592720,0.522240
62.175198,58.219284,5.013239,15354168320.000000,0.016125,2.092951,0.686522
98.852341,28.787949,16.346725,16665140224.000000,0.018841,1.199783,0.365791
94.253960,6.326544,56.160828,25027049472.000000,0.023511,1.516064,0.507355
70.528603,71.973717,45.731171,10144414720.000000,0.016749,1.231010,0.353502
13.651917,30.191874,60.531342,28596396032.000000,0.021260,1.889519,0.606049
48.063896,78.953201,9.768957,33643161600.000000,0.027030,1.590502,0.521481
0.520234,7.292976,42.774250,28489746432.000000,0.023162,1.628319,0.534891
23.761747,62.237988,22.373022,28152897536.000000,0.022581,1.319435,0.414665
33.451645,71.747803,58.377285,26253824000.000000,0.022860,2.431568,0.780088
70.813667,10.262051,65.557899,20520777728.000000,0.018814,1.944477,0.641075
17.992409,85.080528,44.490017,22068078592.000000,0.020179,2.328529,0.754370
84.819344,91.915680,35.253407,26659414016.000000,0.022209,1.288273,0.402456
77.948624,51.553665,36.078918,31561844736.000000,0.023645,1.537327,0.513514
67.455299,80.486435,78.927841,29180858368.000000,0.020728,2.157904,0.678244
14.671103,9.947470,86.153572,28989636608.000000,0.021864,1.475189,0.489267
60.897316,4.488563,10.866796,20199710720.000000,0.019375,1.488205,0.471544
0.743381,63.001553,51.815628,31470262272.000000,0.023377,1.689915,0.570860
32.125946,96.156219,52.811592,30837504000.000000,0.022609,1.631086,0.539906
69.684937,75.211792,60.815319,20151703552.000000,0.019183,1.217413,0.363243
17.503092,88.135139,46.548489,24143634432.000000,0.022387,1.828461,0.613104
41.334732,57.857967,12.561783,24844650496.000000,0.017782,1.561127,0.504784
89.992943,73.828079,16.218563,26232750080.000000,0.019903,2.178583,0.699820
73.086723,83.439827,56.767292,30074904576.000000,0.022063,2.437681,0.779491
36.237648,97.897438,45.437241,16516461568.000000,0.021010,2.354597,0.765816
20.983902,16.378296,1.959497,15703496704.000000,0.012785,2.200434,0.689323
45.047558,17.049412,6.582686,23467495424.000000,0.020658,2.405493,0.775501
50.321480,33.083702,83.319077,31635918848.000000,0.027265,2.388592,0.761896
47.716507,46.360764,84.066048,17063192576.000000,0.015733,2.026033,0.663086
42.875477,15.883435,96.908333,33214023680.000000,0.021825,1.512737,0.500717
24.320702,46.089794,68.217522,24712413184.000000,0.018011,2.324520,0.738947
44.541779,39.619720,72.138069,33101817856.000000,0.024595,1.555517,0.514368
80.591331,97.965759,46.525383,14014699520.000000,0.019087,1.429697,0.466518
89.868843,54.235893,34.851913,22225174528.000000,0.018292,1.656561,0.552492
94.849258,8.790990,40.482307,21559539712.000000,0.023320,1.958984,0.645098
69.096397,31.932180,22.537712,11565067264.000000,0.013341,1.210979,0.361227
61.026615,11.390065,91.350327,15241017344.000000,0.016750,2.171892,0.718031
28.798002,77.254433,19.127386,31425214464.000000,0.020481,1.262901,0.398132
87.491791,41.401310,20.638824,23242438656.000000,0.018050,1.468544,0.476915
65.602135,37.898708,11.648309,28021833728.000000,0.020473,1.636436,0.542559
82.203438,2.202140,68.994583,18089854976.000000,0.018274,1.052507,0.298544
41.907803,5.294530,61.039425,26814582784.000000,0.021340,2.134689,0.692184
58.302437,54.065529,56.177746,15486384128.000000,0.017823,1.633245,0.489265
28.694050,61.607090,17.697849,31557640192.000000,0.022954,1.480551,0.491245
4.540223,26.715845,89.714378,29271326720.000000,0.020906,1.428185,0.473608
33.406376,11.526480,34.241760,21998626816.000000,0.018488,1.599531,0.533112
66.538788,80.605690,76.377708,34058283008.000000,0.020585,1.549253,0.515368
55.566971,45.249313,93.631439,21348245504.000000,0.017550,1.645552,0.532681
67.018951,23.817984,22.398773,36523663360.000000,0.023086,1.333723,0.425644
95.789726,87.739548,23.653193,12091166720.000000,0.013423,2.212626,0.708101
31.783146,70.504662,58.145695,34191355904.000000,0.023439,1.360851,0.448084
87.682289,30.516243,1.240832,36990279680.000000,0.024012,2.401648,0.777313
36.608009,50.778873,64.247139,28094783488.000000,0.019767,1.986362,0.642673
91.401848,65.703545,43.068840,36730998784.000000,0.025238,1.605064,0.539106
54.411285,45.008575,33.160919,42893725696.000000,0.021996,1.453640,0.480198
30.501505,13.006293,0.137435,28244293632.000000,0.022149,1.685057,0.568645
49.503006,88.305489,26.751141,34228322304.000000,0.020893,1.520418,0.499973
54.634876,44.654900,34.094574,23621206016.000000,0.013456,1.560532,0.510719
40.884148,31.100191,72.230415,28503144448.000000,0.020263,2.089020,0.658916
98.337517,22.485332,76.542007,33860360192.000000,0.021172,1.514467,0.508638
37.324879,33.198402,80.566116,29709645824.000000,0.025395,1.959410,0.639473
23.865387,26.534948,60.364040,17614180352.000000,0.018275,1.342581,0.419432
34.655682,83.259865,23.372705,30074228736.000000,0.021352,1.800648,0.600306
68.770699,48.504250,54.170952,38754783232.000000,0.024353,1.538725,0.522198
44.695446,50.617252,1.806052,12458350592.000000,0.012022,1.909098,0.620857
61.147430,85.947594,50.279301,27688957952.000000,0.018079,2.070971,0.667273
43.575191,68.468727,39.350113,41088581632.000000,0.024410,1.362053,0.449772
52.898693,58.325748,54.319534,37762240512.000000,0.022140,1.669449,0.564747
81.411713,4.805297,68.956192,24795516928.000000,0.018670,1.903702,0.644016
69.790314,0.294795,94.006531,12140278784.000000,0.012668,1.955486,0.651217
35.177670,87.847168,1.079731,24754872320.000000,0.018084,2.249464,0.716694
48.168289,71.590988,40.451038,41040515072.000000,0.023414,2.452255,0.784792
66.873459,51.687855,86.347954,32318599168.000000,0.019290,1.814329,0.594007
31.670382,77.762787,27.626850,41331630080.000000,0.024417,1.978804,0.664019
43.135822,11.973790,56.195736,35528232960.000000,0.019352,1.313509,0.412813
81.104942,85.484917,99.302605,47030288384.000000,0.024670,1.993723,0.685684
35.797455,29.045294,81.018738,38396133376.000000,0.022906,1.806198,0.609962
59.312759,24.530218,0.475676,34693533696.000000,0.020959,2.411106,0.772495
76.245300,36.706974,27.899628,41789657088.000000,0.022312,1.348904,0.428717
61.342957,72.024773,45.250294,66327756800.000000,0.028947,2.523457,0.806198
23.903818,96.121910,94.296211,24063281152.000000,0.016434,1.715702,0.565765
10.558792,56.191906,62.720455,32082102272.000000,0.023036,1.166178,0.346338
23.569571,40.595985,97.688934,14803986432.000000,0.016468,2.044426,0.683346
68.326340,39.756149,8.344429,18858211328.000000,0.012888,2.123091,0.690832
48.335838,0.133634,2.560858,24645255168.000000,0.016717,1.784885,0.585644
59.923317,57.448250,59.422077,31258036224.000000,0.019777,2.172869,0.717007
13.162210,36.001080,39.700386,59839578112.000000,0.029024,1.730707,0.586079
42.387272,15.598134,92.869057,48384901120.000000,0.024866,1.444599,0.476868
27.442539,85.784035,41.598930,37774647296.000000,0.020016,1.851549,0.599174
5.511866,59.408951,23.027943,45100998656.000000,0.022515,1.492338,0.492767
67.338249,99.085121,68.847023,49448169472.000000,0.022878,1.375088,0.438251
23.126135,75.784187,69.318260,19818917888.000000,0.021081,2.375263,0.775232
31.446526,62.785702,59.708210,40077701120.000000,0.018419,1.986610,0.659132
20.558830,63.207958,19.095152,31784478720.000000,0.015282,1.719780,0.566477
43.750721,35.052742,8.801253,36682919936.000000,0.022491,1.312824,0.415945
77.828110,97.205467,41.537731,66080538624.000000,0.026408,1.678371,0.559656
68.808678,34.319969,53.161293,68574552064.000000,0.026482,2.301867,0.746572
47.066551,87.322426,31.957365,45222105088.000000,0.020160,1.956585,0.609499
37.611134,75.032684,29.981539,23621847040.000000,0.019899,1.103354,0.305197
6.264261,33.957493,74.840675,42540965888.000000,0.016875,1.906487,0.626652
17.438429,43.875202,46.548100,75367112704.000000,0.028097,1.838181,0.618015
53.248520,52.205734,55.894592,63388823552.000000,0.024699,1.915812,0.643089
38.881226,45.377018,78.595863,39644655616.000000,0.020730,2.198215,0.690243
81.816628,3.025186,68.739037,18192519168.000000,0.011389,1.779062,0.591900
65.828873,24.479218,22.615566,59794591744.000000,0.022843,1.617245,0.549704
80.927208,97.570732,48.639793,25526810624.000000,0.012269,2.160423,0.685671
21.458158,7.795249,72.111084,56743583744.000000,0.023270,1.434076,0.478107
28.679438,48.645813,71.437965,43831160832.000000,0.015931,1.726122,0.579597
40.813187,14.875001,7.110169,42740428800.000000,0.021354,1.285782,0.395536
94.024628,10.674690,40.251793,30872172544.000000,0.018545,1.301456,0.395126
49.382122,2.898074,75.152863,29617475584.000000,0.015024,1.915958,0.640942
40.075790,71.557281,34.535999,62393884672.000000,0.024248,1.588497,0.525610
61.076553,79.926086,17.753611,41670950912.000000,0.016824,2.314032,0.751657
76.190559,65.216354,4.397593,64507518976.000000,0.025694,1.501604,0.497326
23.533306,13.271697,2.246054,31976876032.000000,0.012822,1.194120,0.349691
31.947634,26.362286,82.525673,77242466304.000000,0.029658,1.577909,0.531090
77.969070,96.285095,8.245327,50422407168.000000,0.018511,2.338301,0.752411
52.213467,32.495934,19.152464,64762298368.000000,0.026601,2.344667,0.758976
63.999615,35.162960,54.096947,52976001024.000000,0.020882,1.578005,0.527388
40.984867,15.334471,6.022666,49882529792.000000,0.024379,1.376677,0.447233
70.383537,33.862415,54.823059,47842799616.000000,0.023275,1.316502,0.400909
47.257946,0.000794,1.744144,47607549952.000000,0.019396,1.677721,0.548254
59.166569,53.047470,73.243668,50960723968.000000,0.021020,2.418686,0.778191
48.820648,88.571312,36.498848,45159288832.000000,0.016248,1.167564,0.347105
28.533573,61.475418,65.441139,75314692096.000000,0.022073,1.963615,0.653122
91.301613,63.149834,49.881775,51926237184.000000,0.020950,2.325575,0.729160
74.655510,15.018309,12.991950,60646051840.000000,0.020448,1.678722,0.564289
48.129459,42.710529,78.722778,59897253888.000000,0.017987,1.612177,0.531649
2.196129,75.871422,51.354916,104528191488.000000,0.024582,1.564335,0.523996
52.691513,83.890999,72.890800,67161444352.000000,0.018242,2.370468,0.755638
41.559998,18.815172,4.168580,79714189312.000000,0.022993,2.422920,0.774565
41.180687,80.876015,58.874001,55070486528.000000,0.016638,2.336510,0.756468
91.525581,53.916840,36.912830,56123346944.000000,0.020511,2.246275,0.712143
79.321777,89.099472,79.186005,38133112832.000000,0.014913,2.131290,0.700655
49.186234,92.664757,28.614521,73664208896.000000,0.025000,2.473747,0.797161
25.768332,47.926598,97.268715,64081031168.000000,0.017842,1.350473,0.438717
99.984802,3.948896,99.242416,62432194560.000000,0.016580,2.345003,0.754229
60.073776,41.192501,22.225082,39714299904.000000,0.011834,1.604582,0.497028
39.535999,21.134041,5.219784,53533552640.000000,0.018316,2.210981,0.712524
4.161753,79.074066,52.823391,98306416640.000000,0.020475,2.409460,0.775267
60.133747,62.964394,83.112869,105655705600.000000,0.026666,2.526703,0.816631
