#x,y,z,d_per(Mpc),d_long(Mpc),length_fil(Mpc),SM,Metal,u_minus_r,g_minus_r
13.328237,80.406685,56.373814,0.184639,386.521802,10.684458,1013730240.000000,0.013996,1.895353,0.627399
13.766311,81.648987,57.194664,0.106194,516.483230,8.256559,1823988992.000000,0.012467,1.146471,0.347452
17.055498,81.103706,53.262630,0.948557,71.910004,5.465951,3939097600.000000,0.017043,1.880878,0.622902
13.167787,83.183968,55.937592,0.804614,474.159726,12.694363,1296291968.000000,0.015128,1.756055,0.600605
13.737217,78.023796,52.367676,0.513990,262.814840,10.684458,1148268416.000000,0.016335,1.529051,0.485384
12.346007,79.443474,53.003475,0.312620,2.904334,6.197463,4730309120.000000,0.012579,2.191359,0.701876
10.578461,82.116463,60.856789,2.083338,475.713143,10.684458,1506685056.000000,0.014267,1.468317,0.453545
13.810039,80.538315,58.689564,0.658369,559.709708,10.684458,1529287296.000000,0.014297,1.224007,0.378401
13.543004,81.893280,59.553474,0.511102,561.003531,10.684458,1770460544.000000,0.013176,1.335314,0.369738
15.231868,79.777863,53.323208,1.204601,2.479658,5.465951,5765827072.000000,0.016688,1.237822,0.379715
13.646666,77.326157,52.393959,0.567541,263.166053,10.684458,1406946304.000000,0.013864,1.048990,0.283527
10.600433,79.412819,54.949875,0.225667,45.760089,6.197463,3835299840.000000,0.015331,1.595192,0.496864
17.509899,81.412392,54.151619,0.929234,72.189275,5.465951,5197139968.000000,0.019392,2.365814,0.756302
10.739828,78.783997,55.100254,0.544369,46.245539,6.197463,1822116096.000000,0.012297,2.200663,0.708008
13.093519,80.687782,57.275341,0.444091,429.089534,10.684458,1585106304.000000,0.014767,2.123748,0.653662
16.877983,81.401367,56.025669,0.490918,3.965437,5.925160,1320196352.000000,0.011764,1.200191,0.365957
17.615480,78.442970,56.339317,1.042479,563.761417,10.684458,3480473088.000000,0.014121,1.429415,0.458115
14.465248,81.915390,56.237015,0.989377,430.193278,12.694363,2457133568.000000,0.015904,1.851463,0.628702
13.415346,83.485428,57.624279,0.799722,473.475837,10.284029,1350718336.000000,0.012477,1.361078,0.414371
16.529886,79.760651,58.872566,1.235375,560.177692,12.694363,1988996736.000000,0.014525,1.422575,0.466219
12.116553,76.785538,52.010689,2.150769,263.588824,10.684458,1947706368.000000,0.016311,1.127535,0.344946
15.619212,80.677246,53.630402,0.865817,38.019660,5.465951,4852828672.000000,0.018841,1.778343,0.585180
13.046734,82.000259,58.423252,0.378293,472.731280,10.684458,6597790720.000000,0.020096,1.586458,0.540266
10.682396,80.819168,52.004860,0.653734,90.094556,10.684458,1919254784.000000,0.016525,1.318399,0.428469
15.450027,80.184448,54.693428,0.430088,4.574802,6.197463,2907884800.000000,0.015657,1.728508,0.580843
16.910704,81.141869,53.211029,1.079056,72.058086,5.465951,6216305152.000000,0.015804,1.479548,0.469402
13.825181,82.188210,57.189590,0.300710,516.934437,12.694363,2579158016.000000,0.013300,0.869701,0.212114
12.650806,78.681290,52.925106,0.756546,3.531798,6.197463,27548852224.000000,0.022098,2.291838,0.742537
13.302361,79.867012,57.189785,0.346434,429.965940,10.684458,5465893888.000000,0.017295,1.598871,0.531841
13.283887,78.346497,51.189819,1.374709,262.376169,12.694363,21167032320.000000,0.022784,1.992592,0.656307
17.993849,80.114761,56.004467,0.310454,143.202643,5.465951,14741222400.000000,0.024601,1.511288,0.515770
15.059514,79.314041,53.628887,1.264244,303.560372,10.684458,20294805504.000000,0.021860,1.692478,0.565338
14.375549,81.666168,57.375832,0.138133,516.559161,10.684458,25673363456.000000,0.021838,1.304207,0.405159
12.468714,79.051712,57.107067,1.114753,387.131400,10.684458,19027838976.000000,0.022076,1.563471,0.514774
15.678604,80.835503,59.105595,0.274215,559.647082,12.694363,70713794560.000000,0.023312,2.380566,0.750505
11.836152,82.280846,58.552208,0.222054,473.885668,10.684458,39931363328.000000,0.016965,1.482645,0.459658
19.892691,81.529396,54.155411,0.644230,177.563888,5.465951,1795397376.000000,0.014330,2.235065,0.722692
20.520897,79.909485,56.737900,0.121323,36.186807,5.925160,1420582144.000000,0.014765,1.717855,0.580593
20.579607,80.127701,56.906452,0.136287,0.027841,5.925160,1458333568.000000,0.014530,2.280432,0.730026
20.748526,79.976036,56.806366,0.000136,72.154850,5.925160,2039153536.000000,0.013020,1.930588,0.636757
18.878094,79.762070,55.895210,0.521286,2.072954,5.925160,1544424576.000000,0.013702,2.224566,0.715513
20.584751,79.929749,56.836777,0.106449,36.151260,5.925160,4706214912.000000,0.017945,2.321114,0.744795
19.552111,79.828209,52.569698,1.071994,176.109470,5.465951,1361917312.000000,0.014179,2.173894,0.690006
20.854689,79.821304,56.785664,0.021841,72.152309,5.925160,3479555584.000000,0.014235,1.319635,0.412973
20.661558,79.826096,56.357475,0.434764,72.228281,5.925160,1607416576.000000,0.012844,1.601641,0.523975
18.098228,77.612030,53.822262,0.356635,2.142707,5.465951,2637324544.000000,0.017477,1.656609,0.544271
20.193262,80.359970,55.643841,0.956303,0.740375,5.925160,1033216000.000000,0.013448,1.758477,0.579880
19.665457,78.514915,54.067848,0.580968,176.011521,5.465951,6591733760.000000,0.018092,2.316198,0.739428
21.700537,78.806610,58.118465,0.306620,180.369667,5.465951,1932648448.000000,0.015283,1.623501,0.530157
18.325863,77.475555,53.631226,0.356535,2.273381,5.465951,9713010688.000000,0.019021,1.630865,0.529482
20.586496,80.552238,56.769028,0.280438,0.337941,5.925160,5511741440.000000,0.018066,1.426933,0.453152
14.585525,77.027542,51.643852,0.888434,4.617667,5.465951,7174555136.000000,0.019625,1.687588,0.558258
20.812086,79.981766,55.909481,0.739537,0.923349,5.925160,6309013504.000000,0.019118,1.634487,0.539047
21.012451,83.068192,52.591694,2.868262,178.334038,5.465951,4924808704.000000,0.015763,1.122253,0.330654
18.492632,77.535675,53.371059,0.503378,211.613724,5.465951,75456749568.000000,0.025009,1.462259,0.485268
20.598097,80.104630,56.754543,0.000052,0.000010,5.925160,77004734464.000000,0.026943,2.320473,0.727554
19.817020,77.270119,53.003616,1.412837,209.528162,5.465951,78363910144.000000,0.023819,1.517555,0.500885
23.768585,78.392853,57.430729,0.050557,108.208955,5.925160,1098572032.000000,0.013852,1.710061,0.561886
22.347181,77.023178,60.158401,2.726242,108.701751,5.925160,1264718080.000000,0.014651,1.356525,0.434650
28.352119,78.309975,63.091766,2.588173,142.202083,5.925160,11134498816.000000,0.016679,1.203762,0.344511
59.429081,52.248802,42.657352,0.431474,28.279655,5.533770,17591433216.000000,0.020589,2.255562,0.721914
58.025600,53.611305,43.572914,0.015219,26.163075,5.533770,43088060416.000000,0.026725,1.549597,0.516802
53.480576,53.193165,41.783333,4.490755,25.811110,5.533770,8757097472.000000,0.019044,1.333088,0.426157
73.556099,78.956093,48.499977,1.100164,63.737959,5.118910,1055235264.000000,0.011840,1.215061,0.368689
76.698273,77.459435,47.345005,0.728730,67.241628,5.118910,1184709376.000000,0.014562,1.268175,0.396242
75.215271,84.335854,47.178635,1.445162,130.561673,10.103725,1178652544.000000,0.012733,1.113037,0.336699
76.087044,78.613914,45.929653,0.393448,591.518223,6.582262,2045410688.000000,0.016137,1.566217,0.504503
69.831612,83.035927,46.502693,3.952688,40.398339,5.118910,1998024320.000000,0.014777,1.289240,0.385834
76.002266,76.895241,46.986328,0.697764,2.431940,6.881117,5932854784.000000,0.017691,1.415915,0.459776
75.354591,81.121674,45.659386,0.498732,562.012502,6.582262,5281899520.000000,0.017538,1.634285,0.526012
76.110771,79.908455,45.218430,0.007482,560.610065,6.582262,8873486336.000000,0.019234,1.228460,0.371607
76.081108,78.180992,46.779789,0.341514,592.442471,6.582262,22915129344.000000,0.021618,1.320627,0.419361
32.537361,71.014229,61.912128,2.456585,56.449412,10.674013,4916944896.000000,0.016411,1.217857,0.363224
31.080851,70.400276,60.917301,4.112136,57.309922,10.674013,1205785600.000000,0.009944,1.024054,0.282650
32.810135,66.673973,63.824921,0.571822,85.731598,10.674013,5451181056.000000,0.019194,1.809904,0.602627
32.711090,70.697723,62.227684,1.169973,102.588918,5.917269,8958709760.000000,0.020121,1.712196,0.568935
32.178288,72.082214,61.211994,3.314947,55.443718,10.674013,4429103616.000000,0.016175,1.446007,0.456011
33.399403,68.522537,63.906296,0.192323,86.469395,10.674013,7483993088.000000,0.018059,1.457096,0.474632
32.578625,71.024849,61.932194,2.414997,56.430097,10.674013,5888489472.000000,0.018052,1.396336,0.463917
31.301151,71.127441,60.694405,4.193478,56.524398,10.674013,14332365824.000000,0.020975,1.353588,0.424154
60.997681,83.913162,93.899406,2.780873,444.164079,23.462544,3932280320.000000,0.015561,1.167873,0.333851
55.812576,84.389824,90.655807,0.137162,411.419802,23.462544,2178830592.000000,0.014118,1.233379,0.357244
58.908737,85.569847,90.574333,1.291454,443.042656,23.462544,1643492480.000000,0.014870,1.271870,0.397743
62.499088,88.754082,88.985497,0.600287,162.911073,9.146200,5476732416.000000,0.015730,1.822989,0.599716
61.088402,83.939430,93.888527,2.816189,444.180862,23.462544,5240952320.000000,0.019668,1.172537,0.349567
55.140213,84.545685,90.990005,0.146241,412.191350,23.462544,15945007104.000000,0.019244,1.675526,0.551716
56.434711,84.192650,90.043365,0.157585,412.185677,23.462544,21181949952.000000,0.023352,2.003881,0.628975
42.624622,85.736519,90.693108,1.544154,105.373603,23.462544,2079358208.000000,0.012508,1.618244,0.478724
39.705097,85.304459,92.043465,0.000051,0.000020,14.695163,1163819264.000000,0.011815,2.179179,0.691404
42.255943,91.990402,91.594971,4.266061,202.560217,14.695163,1129704960.000000,0.014462,0.967678,0.279018
43.241112,85.725021,90.288452,1.788856,156.154511,23.462544,1106177920.000000,0.014564,1.565294,0.513418
45.140766,88.619179,94.482544,0.215455,203.261471,14.695163,1012989056.000000,0.009307,0.976965,0.262980
39.498112,85.463005,91.869316,0.216011,0.147482,14.695163,2058114944.000000,0.013443,1.306408,0.405306
53.425594,85.262329,91.326622,0.289253,376.989130,23.462544,4139371776.000000,0.014933,1.061996,0.281797
45.799377,92.994293,95.248909,1.780749,252.293580,14.695163,1051916160.000000,0.014666,1.172945,0.340725
51.129940,83.394028,87.624313,3.458639,378.913498,23.462544,1477836800.000000,0.013395,2.060248,0.665226
53.730267,81.867004,93.033722,3.255926,376.697632,23.462544,1405501696.000000,0.014275,1.491528,0.509724
48.929535,85.164787,97.970444,3.577902,297.868044,14.695163,2620414208.000000,0.015406,1.338089,0.424419
49.464912,89.215828,96.895523,1.197807,297.476406,14.695163,2598065664.000000,0.016116,1.362736,0.426241
53.850563,85.852264,92.072472,0.971289,377.097450,23.462544,3559424768.000000,0.014236,1.397644,0.453854
47.964439,88.660591,94.998215,0.187345,250.425420,14.695163,2848730624.000000,0.010461,1.042252,0.245626
48.833241,85.463264,91.964104,1.283396,341.221240,23.462544,2893410816.000000,0.013557,1.371521,0.409561
40.138405,85.050560,92.681839,0.374836,329.340585,6.647164,4041770496.000000,0.017222,1.185019,0.358185
41.036781,85.871231,92.058800,0.069253,103.293931,14.695163,5751512064.000000,0.017542,1.423719,0.451498
47.937382,85.483307,96.682327,2.152127,297.726175,14.695163,4793370112.000000,0.017892,1.220453,0.367149
43.734104,88.347893,93.506889,0.277667,202.493734,14.695163,6271065088.000000,0.017214,1.747211,0.587830
49.997990,87.566307,94.551880,0.702358,296.217795,14.695163,5900466688.000000,0.017580,1.406389,0.460199
40.601494,85.807922,91.973228,0.000130,103.304853,14.695163,6506890752.000000,0.013648,1.140345,0.321566
42.256306,92.118912,91.580910,4.369544,202.604505,14.695163,7800995840.000000,0.017165,1.329515,0.409054
41.997299,91.172157,93.826111,2.051838,205.477356,14.695163,10775877632.000000,0.018164,1.435276,0.451168
49.479969,86.722847,93.443199,0.146298,296.617102,23.462544,13714812928.000000,0.017014,1.074665,0.291790
42.695454,87.817673,93.251274,0.132018,154.649482,14.695163,18196953088.000000,0.020362,1.398243,0.443026
42.873119,88.452766,93.659798,0.495119,202.999856,14.695163,16312780800.000000,0.016993,1.237440,0.374039
45.349796,88.515465,94.419128,0.187334,250.425396,14.695163,22745040896.000000,0.018960,1.370806,0.447607
42.932552,85.664429,90.418106,1.669481,105.658134,23.462544,53233827840.000000,0.017697,2.354986,0.756231
53.558331,84.992981,91.381653,0.146198,376.805279,23.462544,69710266368.000000,0.017943,1.380295,0.438440
39.193497,85.242828,91.478111,0.252780,0.890666,14.695163,86068658176.000000,0.017226,1.994164,0.670269
36.653580,83.115028,99.870354,0.020474,0.006028,7.231249,2206810880.000000,0.012647,0.713913,0.137655
38.498001,83.148880,99.422470,1.491010,63.680500,7.231249,2319526912.000000,0.015498,1.453856,0.429153
34.996056,81.918953,92.013863,0.931834,190.098616,7.231249,20075878400.000000,0.026026,1.284277,0.410505
35.249454,86.380196,98.441238,3.622280,63.759187,7.231249,2839968000.000000,0.015311,2.000710,0.615919
34.304974,80.881660,95.475151,0.951162,190.705707,7.231249,3018779136.000000,0.016178,1.301132,0.392748
37.059742,83.282661,99.007439,0.000083,63.491379,7.231249,3223870208.000000,0.014299,1.322151,0.410246
34.385056,81.029373,94.641815,0.396445,190.175320,7.231249,9656970240.000000,0.016613,1.450594,0.453278
35.325844,86.518730,98.392975,3.704537,63.855692,7.231249,4506715136.000000,0.014877,1.247776,0.372021
30.832304,83.097252,91.846588,3.872943,191.198013,7.231249,10667146240.000000,0.019253,2.188295,0.696571
36.669125,83.129433,99.873177,0.000030,0.000036,7.231249,6806743552.000000,0.017513,1.056213,0.302429
38.412418,83.177872,99.422646,1.409971,63.650213,7.231249,28299792384.000000,0.022501,1.775606,0.595810
34.996609,81.939026,92.014252,0.945991,190.094406,7.231249,42142277632.000000,0.018918,1.530510,0.518595
47.074551,62.834419,74.534470,4.256723,115.082192,13.898814,1028994176.000000,0.011222,1.031412,0.269997
39.424961,67.220665,67.016937,3.863023,91.036008,13.898814,3596678656.000000,0.014479,1.062094,0.277813
43.055801,65.098015,71.384575,0.559383,91.084620,13.898814,16628151296.000000,0.021025,1.648762,0.554308
51.856201,52.475601,81.886398,0.354569,180.683785,5.388247,1035257408.000000,0.014552,1.145067,0.361357
52.210644,52.256035,81.894264,0.193983,180.393722,5.388247,1742271232.000000,0.013806,1.659475,0.509953
50.559723,48.624012,84.206657,3.103688,180.231909,5.388247,2451535104.000000,0.016349,1.404825,0.465969
52.906319,53.473038,83.542305,1.493196,181.896205,5.388247,1594903168.000000,0.011508,1.028498,0.264048
52.147823,50.493591,82.202225,0.094196,179.495203,5.388247,3651893248.000000,0.014232,1.375927,0.430868
52.034012,52.184223,82.019173,0.117893,180.427205,5.388247,20920508416.000000,0.010562,1.631933,0.504814
15.902331,75.202194,90.706490,0.598373,537.599501,31.385550,23482763264.000000,0.019924,1.612696,0.538658
15.664370,65.529648,89.116913,0.463633,393.223400,31.385550,1755053312.000000,0.015530,1.423742,0.449404
16.648809,65.643478,87.895164,1.105372,391.858424,31.385550,3872960256.000000,0.015449,1.246855,0.352385
50.558445,92.999184,89.162682,0.573949,172.261533,6.588800,2529113600.000000,0.016124,1.280169,0.398193
60.701645,99.662888,95.887924,1.426069,3.554078,6.573124,1189096704.000000,0.012320,1.348131,0.397745
61.892746,97.798759,90.718422,2.237918,64.579063,6.573124,2432343040.000000,0.012514,1.232258,0.363232
64.812874,93.889366,98.274132,3.362221,90.140938,6.241209,5052487168.000000,0.016448,1.731304,0.546560
63.226814,97.180878,96.830063,1.397957,90.797192,6.241209,3707377664.000000,0.016572,1.240116,0.377495
37.914455,88.556274,76.883736,0.377747,252.419702,8.412753,1312382336.000000,0.009848,0.894279,0.175341
41.163250,90.054596,76.768494,0.360333,532.769972,24.368163,12245895168.000000,0.018473,1.308510,0.393198
38.330570,89.199585,77.719681,1.428891,252.083115,8.412753,35030941696.000000,0.013824,2.197918,0.682621
55.107391,84.557365,55.859550,1.370539,146.558622,45.493771,4955938304.000000,0.014546,1.259520,0.373636
52.264847,90.957924,58.334679,2.509699,10.927748,5.470238,2370408704.000000,0.014984,1.474062,0.484312
55.260689,84.633835,55.714554,1.497850,146.674672,32.416835,49381494784.000000,0.020679,1.362835,0.439930
35.204540,94.226479,64.641380,0.007975,105.164831,16.041422,1362492928.000000,0.021340,1.718893,0.578371
33.017551,94.815948,62.284389,0.628524,117.829982,6.459498,2826548992.000000,0.019330,2.393185,0.764061
33.468773,94.996941,62.263371,0.731795,118.301005,6.459498,4956472320.000000,0.019418,2.005331,0.653563
33.447632,95.015884,62.431717,0.826562,118.244063,6.459498,5196678144.000000,0.019287,2.117306,0.679346
32.708939,94.462349,62.226334,0.715563,117.428793,6.459498,1851353984.000000,0.016159,1.331682,0.418306
31.374331,90.814804,66.814148,0.988032,139.180815,16.041422,1113270912.000000,0.008314,1.088686,0.285490
40.141388,91.316582,65.164276,4.421281,77.235084,16.041422,1362722304.000000,0.013110,1.172503,0.321074
32.855888,91.264565,67.254677,0.352942,138.278689,16.041422,4414083072.000000,0.016302,1.266611,0.389278
34.284260,95.507286,62.621029,2.188562,106.509514,16.041422,2260930048.000000,0.013279,1.235941,0.346184
35.623627,94.802330,65.021400,0.512676,105.761981,16.041422,10160584704.000000,0.018915,1.326132,0.429905
33.419189,89.978264,68.704979,1.902918,139.537133,16.041422,18008354816.000000,0.022275,1.469954,0.476591
33.593670,94.084923,63.602921,1.121668,106.679217,16.041422,47054532608.000000,0.023807,1.239662,0.384008
35.206329,94.224113,64.660095,0.008069,105.164835,16.041422,31187634176.000000,0.015223,1.801949,0.604134
32.736568,91.381264,66.876648,0.008171,138.077166,16.041422,76063498240.000000,0.018548,2.322546,0.749695
33.075459,94.812485,62.295780,0.666711,117.874970,6.459498,112205053952.000000,0.021263,2.339617,0.759813
45.682579,87.078636,72.267487,0.599630,60.636003,6.290612,1243793792.000000,0.012521,1.370167,0.389820
45.042587,86.948112,72.352791,0.410407,60.046503,6.290612,1054653824.000000,0.010862,0.919004,0.222828
45.290413,86.985405,72.262878,0.479812,60.256742,6.290612,2465215744.000000,0.015391,1.169632,0.351393
46.689049,86.920158,72.333839,1.246224,61.426150,6.290612,5734987264.000000,0.015872,1.153538,0.345228
43.777561,86.409622,72.059471,0.255436,58.650373,6.290612,2396175616.000000,0.016360,1.320356,0.400593
43.641541,87.069237,71.719810,0.486358,58.788102,6.290612,3404735232.000000,0.015595,2.277225,0.725584
44.008221,86.415733,71.767937,0.391310,58.789831,6.290612,2408242176.000000,0.014300,1.738165,0.560474
42.739311,87.082359,72.287392,0.493191,58.616279,6.290612,2295136256.000000,0.016170,1.505869,0.486519
45.001492,89.729111,74.048172,1.540144,62.061602,6.290612,6468798464.000000,0.019960,1.615093,0.520218
45.710690,87.083366,72.346298,0.604591,60.678187,6.290612,11445500928.000000,0.017450,1.262506,0.382696
41.378838,87.902046,67.633545,4.544881,59.755263,6.290612,7099224576.000000,0.016038,1.299948,0.398951
42.431953,86.278870,71.887093,0.000080,58.893114,6.290612,9605171200.000000,0.014396,2.125824,0.689102
46.572029,86.912605,72.324089,1.193258,61.321178,6.290612,25367341056.000000,0.020549,1.343269,0.417610
44.532059,88.709793,73.655708,1.083950,61.014409,6.290612,37451788288.000000,0.018570,1.659229,0.532591
45.062454,87.005646,72.167603,0.353383,60.053821,6.290612,33051258880.000000,0.019876,1.316641,0.394941
67.668839,80.547737,58.000107,2.632699,13.217595,6.606148,1043573248.000000,0.014143,1.429844,0.452868
4.735154,84.669716,58.495869,2.613659,364.335396,6.197463,2122227840.000000,0.017326,1.776882,0.566845
4.548506,85.422058,58.149918,2.129327,365.099781,6.197463,1698534912.000000,0.014044,1.252314,0.356272
8.800716,94.911423,63.623188,0.371529,303.898244,15.307647,4251826944.000000,0.014614,1.236071,0.376949
9.428982,95.207092,63.946053,0.127505,194.640465,41.676935,1376136576.000000,0.012168,0.794931,0.163733
8.861754,94.905983,63.903225,0.267351,303.938588,15.307647,2943765504.000000,0.014699,1.370258,0.433498
8.947958,96.662598,65.060150,0.128699,249.497215,41.676935,1000066496.000000,0.012798,1.357782,0.394764
6.976954,91.410889,62.069054,2.453568,307.563769,15.307647,1075716480.000000,0.015570,1.477997,0.412186
8.692142,96.974472,64.956154,0.128811,249.497161,41.676935,3434347008.000000,0.013848,1.155859,0.329081
10.188437,95.209152,64.847130,0.934756,194.669635,41.676935,1224642688.000000,0.013429,1.351255,0.426781
15.245285,89.321899,61.702168,2.960331,410.194965,15.307647,1180299392.000000,0.011804,1.524963,0.475010
8.260917,99.307945,65.844505,0.618665,251.946286,41.676935,1334054272.000000,0.012330,1.285030,0.368824
9.033154,93.187172,61.610493,0.047874,197.691734,41.676935,4693282304.000000,0.016258,1.321810,0.401316
8.169430,96.572273,64.556564,0.241097,194.602980,15.307647,4076335616.000000,0.015677,1.332582,0.405439
10.876781,95.258446,67.982292,0.128846,361.185984,41.676935,9452779520.000000,0.018415,1.418941,0.439644
8.987068,94.960602,63.694138,0.182867,303.820721,15.307647,35210235904.000000,0.020791,1.224377,0.373491
8.730788,96.871498,64.865410,0.014046,249.509369,41.676935,17632208896.000000,0.017877,1.773281,0.547674
9.343365,95.372299,64.026367,0.149594,194.439236,41.676935,56761966592.000000,0.025636,1.697014,0.567337
14.618170,97.615211,41.135727,0.587738,220.983713,13.590787,1001778816.000000,0.010818,1.445614,0.449118
8.656200,95.137268,42.818634,0.106795,218.422385,13.590787,1398532352.000000,0.012383,1.363655,0.419481
13.431246,94.266159,40.996071,0.643871,53.992000,7.566466,1127400960.000000,0.014381,1.741574,0.592937
15.119123,93.443985,42.574284,0.500609,53.913400,7.566466,2104940160.000000,0.015160,1.479141,0.489254
12.942324,95.079506,41.286564,0.271314,85.556768,7.566466,2795041280.000000,0.016018,1.691059,0.574219
9.131330,91.048355,38.827461,3.741772,185.509104,13.590787,2529518080.000000,0.013983,1.184830,0.354815
7.847356,87.398033,41.115726,0.421866,152.169984,13.590787,5384460288.000000,0.018301,1.479898,0.490509
10.730185,87.279205,40.523697,0.866339,154.997137,13.590787,4508746752.000000,0.016094,1.364731,0.427320
14.658247,97.547470,41.083858,0.642943,220.975028,13.590787,21310959616.000000,0.022055,1.445532,0.471004
8.298216,94.809532,43.013966,0.412465,218.466515,13.590787,19830501376.000000,0.015870,1.931862,0.641964
13.556136,96.595001,42.069214,0.279830,219.464522,13.590787,37739053056.000000,0.021826,1.401814,0.452709
15.918986,88.560066,41.336044,1.055191,2.018078,6.304982,1394467328.000000,0.013055,1.783522,0.552887
14.600267,90.342972,41.069256,1.237443,1.425490,6.304982,1040048320.000000,0.010519,0.839062,0.182211
16.527811,90.270081,41.360622,0.169426,0.087434,7.566466,2786488576.000000,0.009192,1.054249,0.266653
15.869511,87.632927,41.366657,1.529382,2.758716,6.304982,1714144768.000000,0.014824,1.722624,0.559620
15.793038,92.215645,42.360813,0.000045,26.236532,7.566466,3049754880.000000,0.016947,1.308147,0.406624
20.322287,92.308434,41.159409,0.987548,3.552435,7.566466,1184037120.000000,0.011909,0.999081,0.270016
16.654427,93.805603,39.939903,1.710274,75.272158,6.304982,2025817600.000000,0.016415,1.266251,0.399944
17.099379,90.831284,40.985432,0.720049,0.032586,6.304982,2721128704.000000,0.016077,1.225828,0.363712
18.753033,93.484764,41.714951,0.412548,88.380869,9.836724,3266993408.000000,0.016585,1.436954,0.488829
14.542450,90.484222,41.037331,1.370610,1.358472,6.304982,3293819392.000000,0.015336,1.155287,0.344248
16.577036,90.441452,41.293240,0.000064,0.000032,7.566466,7813205504.000000,0.018843,1.236668,0.388458
16.014196,88.531792,41.354141,1.143489,1.985976,6.304982,15867030528.000000,0.020465,1.476585,0.479593
16.263231,91.603142,42.405197,0.000048,25.705310,6.304982,26724413440.000000,0.021074,1.363255,0.432932
10.895997,84.954926,41.235004,1.714908,150.526905,13.702224,4522114560.000000,0.013063,1.171022,0.313799
10.915188,83.126640,41.754101,0.361642,181.099451,13.702224,1153542528.000000,0.013417,1.396557,0.418886
11.835852,81.756645,40.539146,1.236369,180.324790,13.702224,1110805632.000000,0.014010,1.207418,0.346552
8.292690,82.779747,39.378483,1.089148,151.253118,13.702224,1487463168.000000,0.015756,1.567385,0.495287
10.860060,84.885170,41.320778,1.619104,150.551826,13.702224,5371582976.000000,0.018784,1.261742,0.377672
13.413458,83.229744,42.105347,2.232021,180.336802,13.702224,49697542144.000000,0.025064,1.788885,0.613422
34.509556,97.006844,11.219652,0.000058,0.000053,7.322853,1612517504.000000,0.015221,2.102745,0.655386
33.794201,96.272232,8.054656,0.507075,46.456852,7.322853,1972558336.000000,0.012038,2.187061,0.697443
32.374245,96.217262,7.388918,0.204018,71.041846,7.322853,1074255104.000000,0.010235,0.910643,0.194075
36.513687,97.719414,10.202099,1.064225,1.402271,7.322853,2249022208.000000,0.013986,1.285702,0.384378
34.467381,98.372452,15.449761,1.706585,4.104604,7.322853,1028877824.000000,0.013755,1.238800,0.364508
34.388290,97.377373,11.701362,0.416004,0.459325,7.322853,3288064256.000000,0.015444,1.523602,0.474037
37.279144,97.665276,6.608960,0.222509,127.060817,7.322853,1410952960.000000,0.013828,1.320921,0.407585
30.634956,98.650513,7.956156,2.127784,72.274349,9.280447,2301920512.000000,0.015534,1.592127,0.522392
35.685268,97.261818,7.187851,0.000024,125.332048,7.322853,6383579136.000000,0.015924,1.125702,0.296726
37.166119,98.003883,9.931779,0.780385,243.533593,18.364049,4616250880.000000,0.014321,1.333334,0.397366
32.722908,96.734642,7.894444,0.000040,70.982121,7.322853,5968610816.000000,0.019857,1.384916,0.443430
32.511597,96.265404,7.417180,0.170073,70.938173,9.280447,2485867776.000000,0.015429,1.196716,0.381176
34.169827,98.084846,15.063277,1.702689,4.420769,9.280447,5143752704.000000,0.016870,1.242403,0.389830
36.202129,97.383743,7.817008,0.474148,125.910535,7.322853,3633157888.000000,0.014344,1.315018,0.395721
32.836220,96.458267,8.254718,0.304134,46.258948,7.322853,7135574016.000000,0.016453,1.242319,0.368332
32.196198,96.612854,7.968078,0.058638,71.199830,7.322853,11343788032.000000,0.018700,1.333281,0.400688
33.235046,95.932220,5.353401,0.578683,96.601332,9.280447,15121178624.000000,0.020693,1.654686,0.557257
34.515896,96.842278,11.761693,0.303014,0.478588,7.322853,32992710656.000000,0.021272,1.766207,0.547043
36.505974,97.714462,10.126172,1.111793,1.369385,7.322853,13879787520.000000,0.018766,1.369324,0.438845
37.971619,98.202438,6.827821,0.156651,127.725085,12.479379,12066207744.000000,0.017940,1.121370,0.316175
32.646912,95.757240,5.196879,0.170054,96.724061,9.280447,33891545088.000000,0.022088,1.335730,0.428158
35.548916,97.099358,7.000512,0.258303,125.447619,7.322853,32387223552.000000,0.015537,2.192007,0.705202
34.338177,97.038979,11.300155,0.191085,0.019518,7.322853,76125020160.000000,0.024016,1.540821,0.516487
33.436325,96.540619,8.372263,0.000102,46.582315,7.322853,73713500160.000000,0.017419,2.347296,0.753105
5.159505,75.764221,29.732981,1.493387,45.432285,11.331086,1033949952.000000,0.012063,1.560320,0.471588
7.190215,75.882851,27.998650,1.182441,45.859729,11.331086,2374457856.000000,0.016431,1.845282,0.619652
9.531381,78.211769,22.716791,1.288329,31.287021,5.748521,2392410112.000000,0.015449,1.288250,0.383499
7.936567,70.948105,28.979977,0.494102,0.081979,11.331086,3750182656.000000,0.017079,1.379131,0.457005
6.861414,73.987503,27.853949,0.000082,45.307313,11.331086,9223019520.000000,0.018035,1.414961,0.450506
8.181933,60.523136,3.119878,2.363693,47.384632,8.373269,1201705728.000000,0.013561,2.145827,0.671534
16.487494,61.501690,3.244070,1.036137,42.917506,19.431533,3047169536.000000,0.015191,1.237555,0.373650
8.775723,60.452320,2.164624,1.668866,46.943005,8.373269,3043909632.000000,0.014478,1.416151,0.456263
5.769902,60.380524,0.199894,0.107965,7.037383,9.211980,3349939968.000000,0.012741,0.687729,0.143024
