1470
 83.9667 71.8076 82.9559
 83.7044 71.7191 82.8255
600 316 7
 36.0807 92.5804 93.8363
 35.8742 90.8321 92.0404
 35.9182 90.6004 90.9947
 36.0145 90.5374 90.1955
 35.9096 89.8219 90.1106
 35.9423 89.2188 89.6466
 35.9707 89.2312 89.5752
600 254 3
 36.0807 92.5804 93.8363
 36.4876 94.4714 95.3516
 36.631 94.6825 95.625
601 281 4
 69.729 92.0895 99.2257
 69.0332 88.5095 98.6691
 68.966 87.7755 98.6864
 68.9584 87.7765 98.6704
601 62 5
 69.729 92.0895 99.2257
 69.373 96.9835 99.6998
 69.132 97.2848 98.7792
 69.9349 95.3654 97.9145
 69.9866 95.194 97.855
602 383 7
 83.1527 98.783 67.4792
 84.2489 98.4601 64.0886
 84.7456 97.8002 62.4525
 84.7434 96.5396 61.5225
 85.5402 94.5202 60.1935
 86.4372 93.2103 59.4121
 86.4077 93.2227 59.3216
602 113 4
 83.1527 98.783 67.4792
 82.4454 99.0575 69.5471
 82.4195 99.025 69.6099
 82.3737 98.9446 69.6513
603 113 4
 82.3113 98.8526 69.7305
 82.3982 99.0003 69.6281
 82.4195 99.025 69.6099
 82.3737 98.9446 69.6513
603 181 2
 82.3113 98.8526 69.7305
 82.2915 98.8101 69.7733
604 397 3
 65.7694 80.6078 93.2852
 66.0989 80.6231 92.1252
 66.0684 80.6359 91.9391
604 111 4
 65.7694 80.6078 93.2852
 64.8113 80.4103 95.0806
 64.1042 80.1764 95.9628
 63.9954 80.1376 96.0237
605 434 8
 63.8454 17.4992 97.8952
 65.0956 13.8609 96.8265
 66.1423 11.6555 96.1377
 65.2613 8.39512 95.8477
 65.8859 4.3503 96.8539
 67.6191 3.37372 98.4459
 67.7506 3.29216 98.7831
 67.7445 3.29718 98.8017
605 273 3
 63.8454 17.4992 97.8952
 63.536 19.1451 98.3621
 63.5199 19.2524 98.4264
606 192 4
 71.6316 66.6286 90.9318
 72.106 67.1423 89.7615
 72.43 67.7034 88.258
 72.3969 67.6555 87.2272
606 50 4
 71.6316 66.6286 90.9318
 71.2694 66.2096 92.3377
 71.0721 65.6108 93.0399
 71.1197 65.5263 93.0338
607 259 6
 63.5888 74.5361 97.5305
 63.7124 76.1601 97.6191
 63.4837 77.0888 97.6682
 62.9821 79.573 98.2779
 62.6515 81.1773 98.885
 62.6243 81.2122 98.9243
607 59 9
 63.5888 74.5361 97.5305
 63.6211 72.6816 97.5319
 63.7254 71.9269 97.1716
 64.2885 70.4857 96.2684
 65.4738 68.6456 95.2512
 66.7424 66.9731 95.0075
 68.0942 65.5068 95.8916
 69.0286 64.8195 96.6771
 69.3398 64.8354 96.8919
608 299 6
 84.5584 32.4869 81.1329
 84.0713 30.3599 82.673
 84.2946 30.3883 83.7703
 84.0338 29.9332 84.7753
 83.8645 29.715 86.5167
 83.9906 29.9524 87.2827
608 384 4
 84.5584 32.4869 81.1329
 85.6147 34.8589 79.0124
 85.8725 35.0334 77.3542
 85.75 34.9908 77.3441
609 163 3
 77.0755 63.7831 73.2335
 78.1649 64.699 73.2035
 78.323 64.6082 73.2283
609 100 5
 77.0755 63.7831 73.2335
 76.3804 62.2801 72.6162
 76.5326 61.7159 71.8367
 76.4089 61.5844 71.6611
 76.3692 61.521 71.5931
610 374 4
 86.7951 72.2439 82.8572
 88.1622 72.9504 82.066
 88.9137 73.405 81.3144
 88.965 73.4306 81.2299
610 241 4
 86.7951 72.2439 82.8572
 85.0208 71.835 82.8568
 83.8089 71.7114 82.7789
 83.7044 71.7191 82.8255
611 113 11
 69.4281 89.779 75.7979
 69.2993 88.2489 76.1202
 73.5241 89.3434 74.9422
 78.0433 92.2384 73.5587
 78.2655 94.621 74.1598
 78.5547 93.8713 73.1837
 79.8275 94.9306 71.6409
 81.7086 97.4707 70.0609
 82.4315 98.9391 69.7062
 82.4195 99.025 69.6099
 82.3737 98.9446 69.6513
611 397 13
 69.4281 89.779 75.7979
 71.143 92.9891 80.7031
 73.766 92.601 85.7624
 73.5828 95.7394 87.312
 74.5024 96.5119 88.8028
 73.4657 94.2324 89.1464
 72.2223 92.2394 89.5334
 69.0265 88.9583 89.4641
 66.7774 83.9086 89.1991
 66.9906 82.101 89.5311
 66.1758 81.707 90.8063
 65.9431 80.9828 91.8176
 66.0684 80.6359 91.9391
612 430 5
 67.6302 53.9704 79.7327
 66.8818 54.2631 81.4412
 66.1693 54.1379 83.0663
 66.1569 54.0371 83.2467
 66.1868 53.8617 83.3827
612 97 6
 67.6302 53.9704 79.7327
 68.1329 53.9877 78.7159
 68.9997 54.8112 76.6052
 69.4466 55.0809 75.0945
 69.5378 55.2046 74.7624
 69.6248 55.3722 74.7192
613 192 5
 71.5867 70.8877 86.3261
 71.6449 69.3059 87.1044
 71.9233 68.4399 87.1532
 72.3154 67.6444 87.2251
 72.3969 67.6555 87.2272
613 124 6
 71.5867 70.8877 86.3261
 71.6754 72.6754 85.1356
 71.8618 72.9913 84.6742
 71.8125 73.2355 84.4629
 71.7322 73.4478 84.2547
 71.7085 73.4663 84.1877
614 163 5
 79.4389 64.9459 71.6974
 78.4152 65.2058 72.6507
 78.386 64.7368 72.9973
 78.3112 64.6423 73.1695
 78.323 64.6082 73.2283
614 386 4
 79.4389 64.9459 71.6974
 82.0364 64.4585 72.1128
 83.557 64.636 73.249
 83.5613 64.6325 73.2499
615 184 4
 88.3667 61.4061 55.4726
 86.0293 59.5933 53.5381
 84.9121 58.601 51.3331
 84.8535 58.6977 51.1507
615 268 3
 88.3667 61.4061 55.4726
 89.6779 62.1291 55.3503
 89.7105 62.1281 55.3161
616 105 6
 92.003 52.8093 69.6978
 91.7451 50.6 70.2186
 92.015 49.4597 69.5875
 91.5223 47.8893 69.505
 90.8161 46.2717 69.5633
 90.6124 46.2034 69.6959
616 251 4
 92.003 52.8093 69.6978
 92.9551 53.6812 67.916
 93.2935 53.478 67.1772
 93.1977 53.4928 67.0764
617 343 11
 51.1554 78.5569 62.8875
 53.2438 77.0412 65.1051
 54.5064 76.232 68.4219
 56.0926 75.7061 70.7541
 56.7157 75.6709 71.8593
 57.6113 78.1443 72.2955
 59.4244 80.8265 72.4634
 61.0384 81.1594 72.0878
 62.5407 81.4576 71.1269
 63.4774 81.5763 70.4536
 63.5337 81.5573 70.4402
617 378 10
 51.1554 78.5569 62.8875
 48.6704 79.6166 62.5513
 46.9021 79.1945 63.342
 44.548 78.9309 63.7027
 41.3601 78.9427 63.4926
 38.3798 78.1989 63.2287
 37.0983 77.3308 62.4338
 36.5655 77.1278 62.2089
 36.2163 76.9701 62.379
 36.1177 76.9183 62.4778
618 252 8
 72.2983 81.339 63.6333
 78.0614 83.5519 62.9992
 79.0792 84.3817 60.6401
 80.0194 86.3076 57.3772
 81.3661 88.88 54.5081
 79.9465 87.5583 54.2259
 81.2357 85.7791 53.7625
 83.1709 84.4249 54.0619
618 99 4
 72.2983 81.339 63.6333
 66.5097 79.9523 62.9384
 65.7594 80.3033 63.0448
 65.6855 80.4075 62.9956
619 249 4
 62.3912 45.9468 39.6511
 64.1354 46.0242 39.2538
 64.3726 46.1182 39.3397
 64.4408 46.2083 39.4054
619 159 4
 62.3912 45.9468 39.6511
 60.4034 45.403 39.9378
 59.9099 44.9359 39.8846
 59.8293 44.9389 39.9624
620 343 13
 57.8806 82.0684 59.3591
 54.709 81.9503 60.2944
 53.4453 79.4695 61.8423
 53.2438 77.0412 65.1051
 54.5064 76.232 68.4219
 56.0926 75.7061 70.7541
 56.7157 75.6709 71.8593
 57.6113 78.1443 72.2955
 59.4244 80.8265 72.4634
 61.0384 81.1594 72.0878
 62.5407 81.4576 71.1269
 63.4774 81.5763 70.4536
 63.5337 81.5573 70.4402
620 99 5
 57.8806 82.0684 59.3591
 62.8012 81.153 60.399
 65.4936 80.4643 62.5429
 65.6423 80.4411 62.9443
 65.6855 80.4075 62.9956
621 294 3
 78.7115 23.8099 73.6915
 80.5299 23.4027 74.541
 80.5023 23.3488 74.5571
621 73 3
 78.7115 23.8099 73.6915
 76.803 24.0668 72.678
 76.7404 23.9704 72.4982
622 314 3
 72.0449 30.9546 63.4675
 70.2852 29.404 62.5857
 70.5555 29.2689 62.561
622 162 4
 72.0449 30.9546 63.4675
 74.0783 32.0988 64.1872
 74.1813 31.5359 64.0334
 74.281 31.2444 64.0172
623 125 5
 82.6387 13.3399 62.7023
 83.0838 13.4491 61.193
 83.0688 13.5396 59.0081
 82.4727 13.2 58.2167
 82.4258 13.1126 58.1941
623 133 7
 82.6387 13.3399 62.7023
 82.5055 13.9459 63.1236
 84.8149 14.2791 63.8247
 86.9165 15.008 64.8764
 87.8289 15.0626 65.0806
 88.7657 15.2426 65.249
 88.8048 15.3912 65.2359
624 29 7
 97.5121 57.6109 93.4114
 96.8384 56.4603 95.6157
 97.0377 56.3682 96.3236
 96.8627 56.3698 96.2897
 96.7068 56.2665 96.4749
 96.567 56.1799 96.6148
 96.5134 56.1833 96.5867
624 292 3
 97.5121 57.6109 93.4114
 97.0502 57.7519 92.0501
 95.6101 56.8494 92.134
625 22 6
 92.432 44.4956 59.2306
 89.7641 45.2015 58.6238
 87.7851 45.8953 58.0524
 86.4039 46.2394 57.5494
 85.707 46.569 57.2795
 85.6047 46.7472 57.3415
625 351 6
 92.432 44.4956 59.2306
 94.7626 44.034 60.1759
 96.1114 43.3075 60.6901
 96.4193 43.1931 60.3473
 96.5779 43.7194 60.1058
 96.9221 43.8902 59.9825
626 361 3
 78.6438 28.7157 55.6795
 79.4453 28.0188 55.4046
 79.4748 28.1616 55.3791
626 53 4
 78.6438 28.7157 55.6795
 77.8966 29.9685 55.9555
 77.9811 30.4224 56.0211
 78.0408 30.4631 56.0598
627 6 6
 37.4436 43.0419 96.1698
 37.7706 44.3023 96.4241
 37.1518 44.7766 96.9437
 37.0612 44.8715 97.0438
 37.1209 44.8699 97.2334
 37.1276 44.9027 97.2989
627 6 7
 37.4436 43.0419 96.1698
 37.069 43.1231 96.7088
 37.3393 44.3049 96.9299
 37.0951 44.698 96.9105
 37.0612 44.8715 97.0438
 37.1209 44.8699 97.2334
 37.1276 44.9027 97.2989
628 139 2
 68.3048 48.4716 55.5046
 68.4801 48.6301 53.8566
628 360 3
 68.3048 48.4716 55.5046
 68.2085 48.2455 57.1825
 68.2875 48.1778 57.2124
629 128 4
 52.6332 45.0337 78.7417
 53.3587 45.4901 78.7789
 53.706 46.0217 78.8753
 53.9109 46.1597 78.9321
629 134 4
 52.6332 45.0337 78.7417
 51.5701 44.8634 78.799
 50.9817 44.801 78.7965
 50.8734 44.8459 78.7391
630 367 4
 81.0633 24.6213 73.6465
 82.0589 27.3016 73.1509
 82.9632 29.6633 72.6612
 83.3777 30.5097 71.7887
630 294 3
 81.0633 24.6213 73.6465
 80.5299 23.4027 74.541
 80.5023 23.3488 74.5571
631 78 6
 83.1704 50.7622 57.0938
 82.0573 48.4343 56.9959
 80.7323 48.0915 57.2672
 79.651 48.6216 57.5278
 79.1831 48.5717 57.88
 78.9142 48.4382 58.1049
631 184 7
 83.1704 50.7622 57.0938
 84.0526 54.2121 57.2773
 85.1672 57.8066 57.1246
 86.276 59.6862 56.4198
 85.7263 59.1935 53.6653
 84.9121 58.601 51.3331
 84.8535 58.6977 51.1507
632 132 4
 66.2163 60.2119 68.0582
 68.2495 56.5033 70.6336
 69.7118 56.7957 71.594
 69.559 57.0538 71.6367
632 275 2
 66.2163 60.2119 68.0582
 65.798 63.9546 66.4003
633 423 6
 71.7601 49.6616 58.8483
 75.1768 51.1841 61.4068
 75.507 51.0018 61.2398
 76.5176 50.5104 60.0289
 77.2925 50.2486 59.8698
 77.3438 50.2943 59.8351
633 360 3
 71.7601 49.6616 58.8483
 68.3371 48.1593 57.2109
 68.2875 48.1778 57.2124
634 302 5
 37.4545 33.2797 57.2082
 38.7339 31.903 55.2528
 40.2723 30.9862 54.7902
 41.8802 31.0088 55.8538
 41.9144 31.0015 55.8906
634 244 3
 37.4545 33.2797 57.2082
 35.4036 34.0747 58.0134
 34.6675 34.4396 58.3528
635 128 10
 64.0814 51.6029 74.8986
 60.4452 47.2034 75.0687
 58.5781 46.9256 73.6987
 57.9104 46.8314 75.3196
 56.6051 46.6735 77.225
 55.1049 46.537 78.378
 54.0522 46.2719 78.9489
 53.9509 46.1701 78.9635
 53.911 46.1647 78.9325
 53.9109 46.1597 78.9321
635 97 6
 64.0814 51.6029 74.8986
 66.904 55.4573 75.2562
 68.6355 55.1119 76.0972
 69.4466 55.0809 75.0945
 69.5378 55.2046 74.7624
 69.6248 55.3722 74.7192
636 237 3
 74.0738 42.0664 76.5173
 76.8103 43.0536 78.1697
 76.8152 43.0143 78.1672
636 232 3
 74.0738 42.0664 76.5173
 70.3803 41.3149 75.219
 69.4184 41.59 75.5755
637 143 7
 78.7966 44.5641 32.2297
 84.4138 47.1022 31.3178
 85.9489 49.0889 30.403
 86.2637 49.6012 29.8755
 85.3529 50.4574 27.8134
 84.009 51.6963 26.0959
 83.709 52.1335 26.1689
637 261 5
 78.7966 44.5641 32.2297
 73.4629 44.5204 34.2845
 71.9122 44.3355 35.4669
 71.4605 43.1373 34.7967
 71.4895 43.0896 34.746
638 422 9
 59.1491 41.6008 96.243
 59.8306 41.4183 94.4062
 59.5641 41.256 93.4714
 59.6656 40.8141 92.9097
 59.7925 40.9818 93.241
 60.0525 43.3741 94.8981
 60.1507 45.902 96.102
 59.8774 46.6225 96.1874
 59.8522 46.7617 96.2047
638 245 3
 59.1491 41.6008 96.243
 57.4801 41.1913 96.9461
 56.6474 40.5979 96.3757
639 0 4
 59.0489 43.7024 93.4265
 57.9153 42.0673 90.342
 58.1039 41.982 89.7549
 58.0762 41.9137 89.645
639 422 4
 59.0489 43.7024 93.4265
 60.1507 45.902 96.102
 59.8774 46.6225 96.1874
 59.8522 46.7617 96.2047
640 59 10
 62.1692 55.8591 95.9771
 62.7855 58.1977 96.4629
 63.8077 60.0148 97.1495
 64.4867 61.2443 97.6958
 64.7493 63.6495 95.9249
 64.6846 65.1658 93.6649
 65.9088 65.2665 94.2545
 68.0942 65.5068 95.8916
 69.0286 64.8195 96.6771
 69.3398 64.8354 96.8919
640 421 6
 62.1692 55.8591 95.9771
 61.6193 53.4221 94.2091
 62.1622 53.6045 91.2851
 62.9121 54.5673 89.6969
 62.8364 54.6247 89.5357
 62.8196 54.6337 89.4739
641 7 6
 88.7131 48.5739 88.5061
 90.0619 50.6716 90.8484
 91.0087 52.086 92.2887
 91.0231 52.2107 92.2347
 91.0952 52.2292 92.1105
 91.1238 52.258 92.0951
641 317 3
 88.7131 48.5739 88.5061
 88.0877 47.2765 87.1872
 87.8354 46.7971 86.825
642 434 5
 68.6788 4.90139 96.123
 68.0732 4.07724 97.8608
 67.6177 3.48544 98.8499
 67.7506 3.29216 98.7831
 67.7445 3.29718 98.8017
642 26 4
 68.6788 4.90139 96.123
 69.1818 5.76411 94.8215
 69.6792 6.21511 94.1523
 69.6847 6.23403 94.1214
643 151 3
 62.7324 47.8845 95.6114
 65.0398 48.1596 94.7526
 65.0685 48.0353 94.6561
643 422 4
 62.7324 47.8845 95.6114
 60.16 47.1705 96.3129
 59.8593 46.8088 96.2284
 59.8522 46.7617 96.2047
644 174 7
 53.3561 32.2058 56.8512
 50.4605 31.5461 56.2182
 48.9193 31.3132 55.8497
 47.9508 31.4044 50.1392
 46.7975 31.2957 44.3961
 46.4068 30.9445 44.0958
 46.1572 30.781 43.842
644 348 7
 53.3561 32.2058 56.8512
 56.4559 33.6048 56.5231
 58.1755 34.4782 56.2185
 57.8631 34.0273 57.8711
 58.5101 34.2062 60.555
 59.4095 34.6991 61.9097
 59.419 34.6733 61.931
645 129 6
 75.1339 22.3537 68.938
 72.3115 20.6161 66.5072
 71.2416 20.9944 65.8503
 72.0117 22.6234 64.476
 72.4707 23.5238 63.5889
 72.4488 23.5822 63.5865
645 73 3
 75.1339 22.3537 68.938
 76.6689 23.8265 71.8498
 76.7404 23.9704 72.4982
646 238 5
 58.799 15.9704 58.7191
 57.7739 17.0122 57.3147
 59.3852 18.0298 57.2075
 61.728 18.0226 58.4095
 61.8014 18.1047 58.4316
646 238 4
 58.799 15.9704 58.7191
 60.9473 16.1676 59.9262
 62.2651 17.2022 59.7239
 61.8014 18.1047 58.4316
647 26 5
 71.4415 7.66998 91.4969
 70.5727 6.87774 92.8472
 70.132 6.55163 93.834
 69.7442 6.33536 94.1322
 69.6847 6.23403 94.1214
647 115 4
 71.4415 7.66998 91.4969
 72.8995 8.83926 90.3034
 73.6516 9.41697 89.7541
 73.7019 9.40648 89.726
648 157 6
 77.5151 7.89627 73.0111
 78.3832 7.67688 72.2955
 78.6079 7.57739 71.9419
 78.6295 7.60563 71.5661
 78.6635 7.69195 71.3779
 78.6504 7.74485 71.2713
648 18 3
 77.5151 7.89627 73.0111
 76.8831 8.0083 73.6689
 76.8691 7.99524 73.6704
649 382 7
 79.8494 25.9322 55.4249
 80.9867 25.0644 54.2782
 82.4872 25.0574 52.203
 83.4413 24.8073 51.7649
 84.2776 24.3834 51.1505
 84.4984 24.0873 50.57
 84.5867 24.0636 50.5241
649 361 3
 79.8494 25.9322 55.4249
 79.7186 27.5266 55.1169
 79.4748 28.1616 55.3791
650 423 4
 78.0127 49.0838 58.7451
 77.7479 49.8242 59.4725
 77.4756 50.249 59.8121
 77.3438 50.2943 59.8351
650 78 4
 78.0127 49.0838 58.7451
 78.4257 48.5794 58.1919
 78.8143 48.4371 58.0772
 78.9142 48.4382 58.1049
651 125 7
 81.9296 8.21417 54.4473
 81.9017 10.1455 56.001
 82.4775 11.48 56.3776
 82.7818 11.7819 56.9825
 82.6768 12.5702 57.6361
 82.4414 13.1211 58.1078
 82.4258 13.1126 58.1941
651 319 7
 81.9296 8.21417 54.4473
 82.2368 7.00629 52.4895
 82.5247 6.36467 52.0322
 83.052 5.78166 52.537
 83.2196 4.18037 55.5457
 83.2494 3.03925 58.0231
 83.2438 3.02005 58.0098
652 335 4
 79.581 11.4152 32.6552
 78.3236 10.4359 33.4127
 78.3518 9.34321 33.7694
 78.3925 9.27841 33.7969
652 235 5
 79.581 11.4152 32.6552
 80.9622 11.0658 32.2465
 82.4817 9.68484 32.0706
 84.0451 8.41828 31.936
 84.2254 8.23195 31.9967
653 125 6
 83.0173 11.9631 59.6678
 83.1641 11.3075 56.9347
 82.7818 11.7819 56.9825
 82.6768 12.5702 57.6361
 82.4414 13.1211 58.1078
 82.4258 13.1126 58.1941
653 125 4
 83.0173 11.9631 59.6678
 82.4936 12.8856 60.2
 82.5197 13.0098 58.2066
 82.4258 13.1126 58.1941
654 148 3
 84.988 6.38109 33.7787
 85.5814 4.55766 35.557
 85.5134 4.55162 35.6047
654 235 3
 84.988 6.38109 33.7787
 84.276 8.21521 32.0224
 84.2254 8.23195 31.9967
655 319 7
 81.7642 6.82304 48.3695
 81.8453 7.20486 50.0841
 82.5247 6.36467 52.0322
 83.052 5.78166 52.537
 83.2196 4.18037 55.5457
 83.2494 3.03925 58.0231
 83.2438 3.02005 58.0098
655 349 4
 81.7642 6.82304 48.3695
 81.809 4.97659 47.9165
 81.5945 4.17714 46.7955
 81.5382 4.10578 46.3744
656 17 6
 83.5043 61.0403 41.8151
 82.3999 60.6142 42.8574
 82.0565 60.4601 43.0887
 81.8533 60.5388 43.2509
 81.757 60.5318 43.2942
 81.7494 60.5141 43.2638
656 10 6
 83.5043 61.0403 41.8151
 85.0494 61.4117 40.5272
 85.7306 61.3956 40.0146
 85.6821 61.153 39.8421
 85.5992 61.0877 39.7733
 85.5766 61.0818 39.7528
657 361 5
 81.6538 26.2966 50.465
 80.4018 27.4634 49.9115
 80.1567 27.1801 52.4041
 79.7186 27.5266 55.1169
 79.4748 28.1616 55.3791
657 382 4
 81.6538 26.2966 50.465
 83.6491 24.6267 50.8014
 84.515 24.091 50.5331
 84.5867 24.0636 50.5241
658 418 5
 84.3102 64.4089 60.492
 83.4317 63.5475 62.393
 82.3866 62.8873 63.641
 81.4018 62.8551 64.5275
 81.24 62.8949 64.7072
658 385 4
 84.3102 64.4089 60.492
 85.8716 64.8232 58.8056
 86.9314 65.1013 58.3547
 87.0865 65.2381 58.2304
659 56 3
 88.0554 1.68745 30.1131
 88.0409 1.76812 30.673
 88.1159 1.77943 30.6182
659 175 3
 88.0554 1.68745 30.1131
 88.2449 1.45473 29.5342
 88.345 1.29137 29.5699
660 276 3
 42.0969 16.4635 5.67789
 41.0302 15.4041 5.97375
 40.9849 15.3345 6.02267
660 305 4
 42.0969 16.4635 5.67789
 42.3549 18.1235 4.75477
 41.5757 18.8045 4.12359
 41.56 18.8152 4.16858
661 322 5
 77.9873 32.7332 52.3966
 77.9204 32.3928 50.7235
 78.2431 31.102 49.3129
 78.5127 29.8555 47.8312
 78.4614 29.9103 47.7057
661 11 4
 77.9873 32.7332 52.3966
 78.0412 33.1582 54.1402
 78.0773 33.398 54.4339
 78.1283 33.5638 54.6026
662 360 3
 67.5425 48.0024 60.4815
 67.9961 48.1364 58.7116
 68.2875 48.1778 57.2124
662 166 2
 67.5425 48.0024 60.4815
 67.3803 47.9099 60.7521
663 348 5
 52.6357 37.9001 62.0445
 55.578 36.0811 62.227
 57.9179 35.3206 62.0163
 59.3208 34.7626 61.9149
 59.419 34.6733 61.931
663 373 5
 52.6357 37.9001 62.0445
 50.0812 38.8335 62.1173
 48.7295 37.9683 62.7981
 47.9608 37.75 63.1529
 47.8964 37.8034 63.1755
664 261 4
 72.2524 46.3034 35.9516
 71.8499 44.6697 35.377
 71.4605 43.1373 34.7967
 71.4895 43.0896 34.746
664 357 4
 72.2524 46.3034 35.9516
 72.6265 46.9947 36.1621
 72.8892 47.5997 36.3745
 72.762 47.6626 36.4215
665 20 6
 58.6103 37.5718 22.1045
 58.3918 34.5417 21.6962
 58.465 34.2803 21.1473
 58.5137 34.058 20.9431
 58.5686 33.9223 20.9044
 58.5561 33.9115 20.9238
665 339 3
 58.6103 37.5718 22.1045
 59.4973 40.8152 22.1675
 60.0738 41.1925 22.2251
666 58 4
 63.3345 7.97494 23.4164
 63.6379 6.41566 23.4108
 63.7246 6.1446 23.0432
 63.7555 6.155 23.0154
666 215 3
 63.3345 7.97494 23.4164
 62.8231 9.47551 23.1996
 62.5593 9.69825 23.3171
667 112 15
 59.8892 3.47782 22.4785
 58.9547 3.2307 22.1759
 57.4637 3.50656 22.1769
 56.2067 3.54899 21.8571
 55.2798 3.50452 21.3584
 53.8416 3.89495 20.6736
 53.1203 4.56351 20.1833
 52.9107 4.72727 20.0206
 52.7881 4.77292 19.925
 52.7033 4.94111 19.969
 52.5656 5.02441 20.0965
 52.4265 4.99847 20.0743
 52.3971 4.86518 20.0283
 52.4528 4.75255 20.0736
 52.4954 4.75519 20.131
667 58 5
 59.8892 3.47782 22.4785
 62.1506 4.76309 22.9624
 63.7421 5.83171 23.0297
 63.7246 6.1446 23.0432
 63.7555 6.155 23.0154
668 48 4
 49.9798 11.0717 13.3003
 51.7962 11.6795 14.1479
 52.0131 11.5566 14.1704
 52.0144 11.5147 14.1546
668 209 3
 49.9798 11.0717 13.3003
 48.2921 10.3563 12.4846
 48.2052 10.3299 12.4782
669 112 11
 51.9391 7.02217 24.3891
 50.7958 5.50073 21.7652
 50.2644 5.42328 20.8737
 50.9734 5.27798 20.2963
 51.8403 5.19927 20.0741
 52.1941 5.18156 20.1475
 52.3712 5.06993 20.1023
 52.4265 4.99847 20.0743
 52.3971 4.86518 20.0283
 52.4528 4.75255 20.0736
 52.4954 4.75519 20.131
669 68 3
 51.9391 7.02217 24.3891
 52.3315 8.6225 26.8004
 52.2285 8.75272 27.2487
670 112 14
 52.2839 9.46045 17.1713
 52.4708 8.39388 18.3063
 52.4613 7.32387 18.8111
 52.4541 6.71979 19.2594
 52.4587 5.93121 19.8991
 52.5538 5.48309 20.1437
 52.6234 5.40658 20.2548
 52.6629 5.20079 20.3503
 52.6054 5.0136 20.2558
 52.4749 4.99884 20.1223
 52.4265 4.99847 20.0743
 52.3971 4.86518 20.0283
 52.4528 4.75255 20.0736
 52.4954 4.75519 20.131
670 48 4
 52.2839 9.46045 17.1713
 52.1971 10.5581 15.504
 52.1535 11.4679 14.317
 52.0144 11.5147 14.1546
671 77 6
 65.6859 4.3443 0.337992
 64.5005 5.04567 1.25196
 63.6196 5.68206 2.16271
 62.8802 6.28257 2.60483
 61.6344 6.78387 1.80931
 60.6419 7.06958 0.759225
671 330 6
 65.6859 4.3443 0.337992
 67.7492 3.49838 0.203785
 69.0243 3.08734 0.267944
 68.8669 2.29821 0.726936
 68.7293 1.42488 1.3262
 68.7517 1.32565 1.47408
672 71 3
 50.5089 16.9618 11.2542
 49.2156 15.322 10.7979
 49.1966 15.2605 10.8956
672 57 4
 50.5089 16.9618 11.2542
 51.708 19.2008 11.3816
 51.6223 19.9529 10.9291
 51.6116 20.0444 10.9031
673 362 5
 56.2225 34.7546 25.2498
 55.0208 35.8119 27.6498
 54.8106 35.2334 29.5183
 55.1313 34.4415 30.1099
 55.2619 34.4386 30.0595
673 20 7
 56.2225 34.7546 25.2498
 57.6618 34.3067 23.0877
 58.3918 34.5417 21.6962
 58.465 34.2803 21.1473
 58.5137 34.058 20.9431
 58.5686 33.9223 20.9044
 58.5561 33.9115 20.9238
674 307 5
 82.1932 98.088 17.6464
 83.5259 98.4987 17.64
 85.0842 99.0928 18.7656
 86.1694 99.4456 19.809
 85.9198 99.1505 19.9161
674 363 5
 82.1932 98.088 17.6464
 80.7473 97.6726 16.4248
 80.5023 97.6626 14.5726
 80.5858 97.5818 14.1176
 80.5777 97.5599 14.0973
675 5 13
 59.1104 34.9411 6.58765
 58.6283 33.1292 8.28331
 58.5785 33.4251 9.8771
 58.984 33.7036 11.7426
 59.7575 33.3916 13.0994
 60.7914 33.3978 14.2263
 60.8881 33.7016 15.0302
 60.7919 33.563 16.4073
 61.3777 33.3962 18.5317
 61.5791 33.4457 19.9106
 61.5156 33.3491 20.1489
 61.3978 33.1455 20.2134
 61.3148 33.0525 20.2363
675 262 5
 59.1104 34.9411 6.58765
 59.8063 36.5876 5.20634
 60.1497 36.7905 4.52154
 60.3419 37.5713 3.32347
 60.5721 38.0446 2.79741
676 98 6
 96.477 14.535 43.9421
 97.0854 16.2658 44.9191
 97.5187 18.1407 45.6231
 97.1377 19.7255 45.714
 96.7991 20.3931 45.7387
 96.7175 20.3146 45.7549
676 250 4
 96.477 14.535 43.9421
 94.9146 13.8347 42.4112
 93.295 13.7217 41.1148
 93.1867 13.6146 40.9938
677 305 3
 40.5132 20.0232 4.98048
 41.5252 18.8638 4.45488
 41.56 18.8152 4.16858
677 341 2
 40.5132 20.0232 4.98048
 39.536 21.134 5.21978
678 27 5
 59.274 41.2454 37.551
 58.9982 41.4736 37.9828
 58.5956 41.7562 38.2594
 58.3127 41.7735 38.4993
 58.2755 41.7712 38.5187
678 89 3
 59.274 41.2454 37.551
 59.4977 41.2509 37.1892
 59.6027 41.2216 37.203
679 160 8
 64.2331 37.4119 34.2267
 66.0057 38.3376 34.1742
 66.2738 38.2268 34.3201
 68.4049 38.2877 34.333
 70.6435 37.7597 33.962
 70.7985 36.9391 33.6987
 70.7537 36.7496 33.7669
 70.7684 36.7279 33.7798
679 301 4
 64.2331 37.4119 34.2267
 62.7419 38.0087 34.7207
 62.584 39.527 35.5712
 62.3061 39.4759 36.0609
680 414 3
 73.131 74.1384 22.202
 78.9558 75.5313 20.5447
 79.2718 75.452 19.028
680 296 3
 73.131 74.1384 22.202
 66.5316 73.4058 22.9205
 65.441 74.1455 23.4985
681 169 7
 95.7676 58.9848 17.6534
 93.1674 58.2761 15.1752
 91.1681 58.2118 15.6908
 90.4393 57.3802 15.4073
 89.6218 56.9711 13.6076
