# x,y,z,Mass,SM,GALEX_FUV,GALEX_NUV,Metal,g_minus_r,u_minus_r
4.873166275024414062e+01,7.542205047607421875e+01,9.935754394531250000e+01,4.222380605440000000e+11,6.733817344000000000e+09,-1.746849441528320312e+01,-1.762912940979003906e+01,1.559570431709289551e-02,3.374500274658203125e-01,1.176355361938476562e+00
1.154265403747558594e+01,4.022819519042968750e+01,1.152519464492797852e+00,4.223051366400000000e+11,6.410198016000000000e+09,-1.678861808776855469e+01,-1.689505195617675781e+01,1.697657071053981781e-02,4.205646514892578125e-01,1.329669952392578125e+00
7.972206115722656250e+01,1.913898229598999023e+00,4.109613037109375000e+01,4.226581135360000000e+11,4.743930265600000000e+10,-1.662387847900390625e+01,-1.703062248229980469e+01,2.347547560930252075e-02,5.968151092529296875e-01,1.822717666625976562e+00
1.572004985809326172e+01,1.159464740753173828e+01,5.258480453491210938e+01,4.227217489920000000e+11,3.915536128000000000e+09,-1.590908145904541016e+01,-1.602440834045410156e+01,1.786530017852783203e-02,4.869499206542968750e-01,1.481922149658203125e+00
3.846099853515625000e+01,9.635754394531250000e+01,4.116274261474609375e+01,4.228091084800000000e+11,1.306698240000000000e+10,-1.754788970947265625e+01,-1.759712409973144531e+01,1.996683888137340546e-02,4.299449920654296875e-01,1.345453262329101562e+00
9.520050048828125000e+01,3.498346710205078125e+01,1.222408485412597656e+01,4.228353884160000000e+11,2.340075264000000000e+09,-1.748180198669433594e+01,-1.749658966064453125e+01,1.350648794323205948e-02,2.530555725097656250e-01,9.970550537109375000e-01
2.001874351501464844e+01,9.713374328613281250e+01,6.066984176635742188e+01,4.229450301440000000e+11,4.624887808000000000e+09,-1.798761940002441406e+01,-1.801138114929199219e+01,1.541099790483713150e-02,3.281078338623046875e-01,1.144126892089843750e+00
7.032830047607421875e+01,5.146163177490234375e+01,9.762602233886718750e+01,4.229911674880000000e+11,3.524860672000000000e+09,-1.714056205749511719e+01,-1.728356552124023438e+01,1.189167425036430359e-02,2.422981262207031250e-01,1.007528305053710938e+00
5.591763305664062500e+01,5.686693191528320312e+01,9.939722442626953125e+01,4.230541475840000000e+11,2.037994700800000000e+10,-1.705026817321777344e+01,-1.725212097167968750e+01,2.056046761572360992e-02,4.667739868164062500e-01,1.461791992187500000e+00
7.777278137207031250e+01,6.246032333374023438e+01,6.763150024414062500e+01,4.231707361280000000e+11,6.980669952000000000e+09,-1.739948654174804688e+01,-1.744547653198242188e+01,1.993922702968120575e-02,4.431266784667968750e-01,1.398557662963867188e+00
9.643060302734375000e+01,9.835528564453125000e+01,3.399473190307617188e+01,4.235488133120000000e+11,5.062142976000000000e+09,-1.695789718627929688e+01,-1.706026649475097656e+01,1.541218906641006470e-02,3.727169036865234375e-01,1.282648086547851562e+00
5.638517761230468750e+01,1.564212322235107422e+01,2.117122650146484375e+01,4.235799756800000000e+11,1.376141516800000000e+10,-1.678658103942871094e+01,-1.697170639038085938e+01,2.032626047730445862e-02,4.339294433593750000e-01,1.379779815673828125e+00
1.008325576782226562e+01,3.900508499145507812e+01,9.626813507080078125e+01,4.238690222080000000e+11,1.253462630400000000e+10,-1.733309364318847656e+01,-1.739987945556640625e+01,1.938766613602638245e-02,4.466400146484375000e-01,1.426940917968750000e+00
2.107773303985595703e+00,6.853168487548828125e+01,3.835823440551757812e+01,4.242524078080000000e+11,5.977502720000000000e+09,-1.672041130065917969e+01,-1.676345825195312500e+01,1.936799101531505585e-02,4.970130920410156250e-01,1.525201797485351562e+00
9.356040954589843750e+00,7.843658447265625000e+01,2.154198265075683594e+01,4.247511040000000000e+11,4.867467264000000000e+09,-1.689725685119628906e+01,-1.696104621887207031e+01,1.713115349411964417e-02,3.576831817626953125e-01,1.219711303710937500e+00
7.854921817779541016e+00,7.764900207519531250e+01,4.496237182617187500e+01,4.250156400640000000e+11,8.087005696000000000e+09,-1.695576858520507812e+01,-1.705475425720214844e+01,1.856186613440513611e-02,4.829711914062500000e-01,1.492717742919921875e+00
8.116944885253906250e+01,8.643735885620117188e+00,6.844750976562500000e+01,4.252410511360000000e+11,2.349997056000000000e+10,-1.610400772094726562e+01,-1.643003082275390625e+01,2.279739454388618469e-02,6.393680572509765625e-01,1.916624069213867188e+00
3.171582221984863281e+01,4.121870803833007812e+01,7.830317687988281250e+01,4.253298524160000000e+11,7.346115072000000000e+09,-1.597491645812988281e+01,-1.616050720214843750e+01,1.822332851588726044e-02,5.776786804199218750e-01,1.730220794677734375e+00
5.992082214355468750e+01,3.277138900756835938e+01,2.029173088073730469e+01,4.256119521280000000e+11,1.397144268800000000e+10,-1.647101783752441406e+01,-1.656898498535156250e+01,2.108355611562728882e-02,5.845623016357421875e-01,1.717868804931640625e+00
8.178090095520019531e+00,3.857143020629882812e+01,9.352542877197265625e+01,4.256943964160000000e+11,6.167096115200000000e+10,-1.699814033508300781e+01,-1.726103973388671875e+01,2.598005533218383789e-02,5.745811462402343750e-01,1.706834793090820312e+00
8.698901367187500000e+01,3.815751266479492188e+01,7.870040893554687500e+01,4.257820508160000000e+11,5.357071872000000000e+09,-1.684284782409667969e+01,-1.693192481994628906e+01,2.046125568449497223e-02,3.477592468261718750e-01,1.143114089965820312e+00
6.189514541625976562e+01,9.674233436584472656e+00,9.012664794921875000e+01,4.260518952960000000e+11,4.592023552000000000e+09,-1.700532913208007812e+01,-1.711076927185058594e+01,1.605005189776420593e-02,3.755111694335937500e-01,1.260023117065429688e+00
1.963751029968261719e+01,3.791799545288085938e+01,2.932520627975463867e+00,4.263458242560000000e+11,1.712277632000000000e+09,-1.622585296630859375e+01,-1.628152656555175781e+01,1.582163758575916290e-02,3.052520751953125000e-01,1.053939819335937500e+00
2.855603981018066406e+01,3.798851394653320312e+01,6.300122451782226562e+01,4.264071987200000000e+11,5.816612352000000000e+09,-1.757952499389648438e+01,-1.767496299743652344e+01,1.635073870420455933e-02,3.921737670898437500e-01,1.308967590332031250e+00
4.210002136230468750e+01,2.695722770690917969e+01,5.388842773437500000e+01,4.264778137600000000e+11,5.837817856000000000e+09,-1.803527069091796875e+01,-1.811146545410156250e+01,1.593506149947643280e-02,3.084259033203125000e-01,1.123130798339843750e+00
4.005021286010742188e+01,7.094308471679687500e+01,1.596437549591064453e+01,4.265798860800000000e+11,5.467941376000000000e+09,-1.812941551208496094e+01,-1.819432449340820312e+01,1.340750604867935181e-02,3.175506591796875000e-01,1.193082809448242188e+00
8.444926452636718750e+01,5.070955657958984375e+01,2.537026214599609375e+01,4.266226483200000000e+11,1.521645260800000000e+10,-1.699730491638183594e+01,-1.721408081054687500e+01,1.901320368051528931e-02,4.719581604003906250e-01,1.474655151367187500e+00
5.369237136840820312e+01,2.333760070800781250e+01,1.212019824981689453e+01,4.266564321280000000e+11,7.114896896000000000e+09,-1.714886856079101562e+01,-1.725230789184570312e+01,1.726162247359752655e-02,4.145450592041015625e-01,1.368394851684570312e+00
2.600880241394042969e+01,3.863020324707031250e+01,3.282891273498535156e+00,4.266659020800000000e+11,7.735725056000000000e+09,-1.724246978759765625e+01,-1.738230323791503906e+01,1.809608191251754761e-02,3.501701354980468750e-01,1.189752578735351562e+00
2.852953147888183594e+01,7.815731811523437500e+01,5.266803359985351562e+01,4.266844815360000000e+11,1.211172864000000000e+10,-1.822187042236328125e+01,-1.829971885681152344e+01,1.735263876616954803e-02,3.605709075927734375e-01,1.211425781250000000e+00
7.986719512939453125e+01,7.553929138183593750e+01,4.346231460571289062e+01,4.268956712960000000e+11,2.964773478400000000e+10,-1.767660140991210938e+01,-1.773760795593261719e+01,2.479499578475952148e-02,5.798683166503906250e-01,1.681427001953125000e+00
7.369119262695312500e+01,7.063800811767578125e+01,3.124253463745117188e+01,4.271289139200000000e+11,8.460738560000000000e+09,-1.575965690612792969e+01,-1.600196456909179688e+01,2.017199248075485229e-02,5.221099853515625000e-01,1.604518890380859375e+00
4.464060592651367188e+01,4.971817016601562500e+01,1.120505452156066895e+00,4.273803100160000000e+11,3.459555840000000000e+09,-1.708863067626953125e+01,-1.714948272705078125e+01,1.490046456456184387e-02,2.968902587890625000e-01,1.051431655883789062e+00
2.109749078750610352e+00,1.892200088500976562e+01,6.744014739990234375e+01,4.274055741440000000e+11,8.268214272000000000e+09,-1.726086807250976562e+01,-1.734324073791503906e+01,1.843749172985553741e-02,4.889221191406250000e-01,1.531522750854492188e+00
9.071806335449218750e+01,4.256323623657226562e+01,5.995615005493164062e+01,4.274234654720000000e+11,7.172294656000000000e+09,-1.778721809387207031e+01,-1.786650657653808594e+01,1.603697426617145538e-02,4.189891815185546875e-01,1.371034622192382812e+00
4.494093704223632812e+01,9.809277343750000000e+01,7.023999786376953125e+01,4.274668175360000000e+11,3.660397056000000000e+09,-1.594485187530517578e+01,-1.611661529541015625e+01,1.396965701133012772e-02,4.267406463623046875e-01,1.357995986938476562e+00
8.220636749267578125e+01,1.831472277641296387e+00,9.663539886474609375e+01,4.277403320320000000e+11,6.294181376000000000e+09,-1.705317115783691406e+01,-1.715115547180175781e+01,1.902114041149616241e-02,4.235286712646484375e-01,1.361349105834960938e+00
4.465139770507812500e+01,1.547237777709960938e+01,6.050271511077880859e+00,4.277534392320000000e+11,3.640614656000000000e+09,-1.618359375000000000e+01,-1.631035041809082031e+01,1.643476076424121857e-02,3.916664123535156250e-01,1.284284591674804688e+00
3.876922607421875000e+01,3.284950637817382812e+01,5.674229049682617188e+01,4.278378823680000000e+11,4.759805952000000000e+09,-1.650407791137695312e+01,-1.669255828857421875e+01,1.402024552226066589e-02,3.403778076171875000e-01,1.261253356933593750e+00
5.484129714965820312e+01,3.990341949462890625e+01,9.641664886474609375e+01,4.278419128320000000e+11,2.636860416000000000e+09,-1.558684921264648438e+01,-1.574482440948486328e+01,1.649501919746398926e-02,3.867492675781250000e-01,1.229814529418945312e+00
6.239055633544921875e+01,9.455463290214538574e-01,2.038819885253906250e+01,4.280452382720000000e+11,4.091972096000000000e+09,-1.743269348144531250e+01,-1.749917984008789062e+01,1.358420215547084808e-02,2.990856170654296875e-01,1.123584747314453125e+00
9.413710021972656250e+01,1.067768955230712891e+01,4.010462570190429688e+01,4.283581071360000000e+11,2.606553292800000000e+10,-1.788290214538574219e+01,-1.798163986206054688e+01,2.149519510567188263e-02,4.626483917236328125e-01,1.441953659057617188e+00
9.367433166503906250e+01,4.510976409912109375e+01,1.569581127166748047e+01,4.284351774720000000e+11,4.192899072000000000e+09,-1.784326934814453125e+01,-1.784966468811035156e+01,1.588053442537784576e-02,3.270015716552734375e-01,1.148939132690429688e+00
6.902898406982421875e+01,3.901406049728393555e+00,7.005676269531250000e+00,4.285685432320000000e+11,6.746655744000000000e+09,-1.596748638153076172e+01,-1.617022514343261719e+01,1.719196885824203491e-02,4.874515533447265625e-01,1.502134323120117188e+00
3.490173339843750000e+01,7.962001037597656250e+01,5.627201843261718750e+01,4.288367820800000000e+11,1.113589964800000000e+10,-1.709975051879882812e+01,-1.718191146850585938e+01,2.024741657078266144e-02,5.278034210205078125e-01,1.584163665771484375e+00
7.007495880126953125e+01,9.374408721923828125e+01,9.669361877441406250e+01,4.289885962240000000e+11,5.503857152000000000e+09,-1.576515865325927734e+01,-1.596872138977050781e+01,1.642150618135929108e-02,5.098667144775390625e-01,1.580101013183593750e+00
7.509730529785156250e+01,2.452758407592773438e+01,4.827234268188476562e+01,4.290779873280000000e+11,4.791834112000000000e+09,-1.677302169799804688e+01,-1.685215950012207031e+01,1.667228154838085175e-02,4.368133544921875000e-01,1.408376693725585938e+00
9.090990424156188965e-01,2.226894617080688477e+00,3.221613311767578125e+01,4.292118118400000000e+11,3.265171712000000000e+09,-1.685475540161132812e+01,-1.688425064086914062e+01,1.533914078027009964e-02,3.560371398925781250e-01,1.198354721069335938e+00
6.754310607910156250e+01,9.057791137695312500e+01,1.779669380187988281e+01,4.292776427520000000e+11,3.959686656000000000e+09,-1.720600128173828125e+01,-1.728994178771972656e+01,1.471204776316881180e-02,2.343349456787109375e-01,9.604587554931640625e-01
4.784375667572021484e+00,6.870661926269531250e+01,4.709247970581054688e+01,4.293685411840000000e+11,2.000284467200000000e+10,-1.878640174865722656e+01,-1.883448982238769531e+01,2.009725384414196014e-02,3.234939575195312500e-01,1.122436523437500000e+00
8.410744476318359375e+01,4.711561584472656250e+01,5.679351425170898438e+01,4.294721536000000000e+11,5.955805184000000000e+09,-1.751451301574707031e+01,-1.754956245422363281e+01,1.615150086581707001e-02,3.703289031982421875e-01,1.222639083862304688e+00
1.253106021881103516e+01,8.058705139160156250e+01,4.754526138305664062e+01,4.295866449920000000e+11,1.530635878400000000e+10,-1.558142471313476562e+01,-1.586916637420654297e+01,2.369535341858863831e-02,5.856781005859375000e-01,1.723503112792968750e+00
3.487372970581054688e+01,7.626728820800781250e+01,8.032816886901855469e+00,4.296956313600000000e+11,4.656091136000000000e+09,-1.638550376892089844e+01,-1.645852470397949219e+01,1.694241538643836975e-02,4.026660919189453125e-01,1.306987762451171875e+00
3.979111099243164062e+01,9.609114074707031250e+01,6.450405883789062500e+01,4.299929026560000000e+11,4.655366144000000000e+09,-1.704863739013671875e+01,-1.712960433959960938e+01,1.513399276882410049e-02,3.948040008544921875e-01,1.324123382568359375e+00
5.579512786865234375e+01,4.174726009368896484e+00,2.202654457092285156e+01,4.302828666880000000e+11,5.300752384000000000e+09,-1.752809524536132812e+01,-1.764421463012695312e+01,1.440163981169462204e-02,3.243141174316406250e-01,1.197927474975585938e+00
2.307329559326171875e+01,3.328186416625976562e+01,6.427632904052734375e+01,4.305830871040000000e+11,6.685333504000000000e+09,-1.663179779052734375e+01,-1.674229049682617188e+01,1.806063950061798096e-02,5.358924865722656250e-01,1.609579086303710938e+00
7.626514434814453125e+01,9.793063354492187500e+01,1.169053554534912109e+00,4.306238832640000000e+11,6.218532864000000000e+09,-1.682322120666503906e+01,-1.695037651062011719e+01,1.738277077674865723e-02,4.777259826660156250e-01,1.484115600585937500e+00
1.330236053466796875e+01,7.986701202392578125e+01,5.718978500366210938e+01,4.308770816000000000e+11,5.695463936000000000e+09,-1.448635768890380859e+01,-1.494268608093261719e+01,1.729524135589599609e-02,5.318412780761718750e-01,1.598871231079101562e+00
6.412408447265625000e+01,7.989942169189453125e+01,7.062977600097656250e+01,4.309764997120000000e+11,6.815964672000000000e+09,-1.601110839843750000e+01,-1.628828620910644531e+01,1.707454025745391846e-02,3.909854888916015625e-01,1.338893890380859375e+00
3.131983947753906250e+01,8.946430206298828125e+00,3.021217155456542969e+01,4.312568627200000000e+11,5.014658048000000000e+09,-1.724844932556152344e+01,-1.729422950744628906e+01,1.732253096997737885e-02,3.479194641113281250e-01,1.176763534545898438e+00
1.009592342376708984e+01,3.599802780151367188e+01,7.223551940917968750e+01,4.314381025280000000e+11,3.187744256000000000e+09,-1.760935592651367188e+01,-1.764414978027343750e+01,1.321059372276067734e-02,2.680625915527343750e-01,1.023954391479492188e+00
2.320241546630859375e+01,9.693054962158203125e+01,3.776728057861328125e+01,4.315249377280000000e+11,6.512193536000000000e+09,-1.719281196594238281e+01,-1.727941322326660156e+01,1.685628481209278107e-02,3.889331817626953125e-01,1.282077789306640625e+00
1.137173843383789062e+01,3.430603790283203125e+01,8.335713958740234375e+01,4.316898590720000000e+11,5.227590144000000000e+09,-1.760054779052734375e+01,-1.763800048828125000e+01,1.400322560220956802e-02,3.224010467529296875e-01,1.164834976196289062e+00
2.363544654846191406e+01,6.789999961853027344e+00,2.712330055236816406e+01,4.317292134400000000e+11,7.755907072000000000e+09,-1.602822113037109375e+01,-1.617568397521972656e+01,1.986006647348403931e-02,4.842185974121093750e-01,1.465316772460937500e+00
9.968064117431640625e+01,8.108266448974609375e+01,7.223857879638671875e+01,4.319682560000000000e+11,6.761059840000000000e+09,-1.756518936157226562e+01,-1.760180854797363281e+01,1.624419726431369781e-02,3.542366027832031250e-01,1.209695816040039062e+00
1.655693435668945312e+01,8.064616203308105469e+00,3.274925613403320312e+01,4.320701972480000000e+11,6.627506176000000000e+09,-1.603955841064453125e+01,-1.621978378295898438e+01,1.562183629721403122e-02,5.276184082031250000e-01,1.659641265869140625e+00
7.239960479736328125e+01,2.697211074829101562e+01,4.830043029785156250e+01,4.321921597440000000e+11,5.253123584000000000e+09,-1.597636508941650391e+01,-1.614208030700683594e+01,1.881623640656471252e-02,4.613952636718750000e-01,1.430507659912109375e+00
1.196448707580566406e+01,6.911923980712890625e+01,1.572336292266845703e+01,4.323850321920000000e+11,6.237041152000000000e+09,-1.644510459899902344e+01,-1.654681205749511719e+01,1.698279380798339844e-02,5.256443023681640625e-01,1.646114349365234375e+00
7.835528850555419922e+00,7.815299224853515625e+01,4.841054534912109375e+01,4.324345446400000000e+11,1.484161945600000000e+10,-1.601709938049316406e+01,-1.622724914550781250e+01,2.202238328754901886e-02,5.851745605468750000e-01,1.741176605224609375e+00
9.777580261230468750e+01,5.531956100463867188e+01,6.019323348999023438e+01,4.325468078080000000e+11,4.200966912000000000e+09,-1.689670753479003906e+01,-1.694184875488281250e+01,1.648724824190139771e-02,4.652767181396484375e-01,1.452013015747070312e+00
8.351617431640625000e+01,6.321454238891601562e+01,6.377600097656250000e+01,4.326919700480000000e+11,8.171430912000000000e+09,-1.727752494812011719e+01,-1.740827178955078125e+01,1.645822450518608093e-02,4.272232055664062500e-01,1.390848159790039062e+00
4.175518035888671875e+01,6.943294525146484375e+01,3.573444366455078125e+00,4.327002275840000000e+11,7.381850112000000000e+09,-1.740698623657226562e+01,-1.754467773437500000e+01,1.574238575994968414e-02,3.491077423095703125e-01,1.214031219482421875e+00
5.403374099731445312e+01,3.653709793090820312e+01,3.482003784179687500e+01,4.327485276160000000e+11,2.312194867200000000e+10,-1.646562957763671875e+01,-1.668113327026367188e+01,2.307997085154056549e-02,5.989246368408203125e-01,1.775882720947265625e+00
2.202721595764160156e+01,2.595031547546386719e+01,4.489776229858398438e+01,4.327929937920000000e+11,7.489545216000000000e+09,-1.756051635742187500e+01,-1.764090538024902344e+01,1.592245511710643768e-02,4.009590148925781250e-01,1.290536880493164062e+00
6.813610076904296875e+00,4.064650726318359375e+01,4.201196670532226562e+01,4.328417853440000000e+11,5.831847424000000000e+09,-1.718327522277832031e+01,-1.727149009704589844e+01,1.736780069768428802e-02,4.657135009765625000e-01,1.492933273315429688e+00
8.226643371582031250e+01,6.242700576782226562e+00,6.759716033935546875e+01,4.330004807680000000e+11,8.991580160000000000e+09,-1.721392440795898438e+01,-1.732497596740722656e+01,1.729661412537097931e-02,4.213523864746093750e-01,1.349636077880859375e+00
5.165715408325195312e+01,8.276400756835937500e+01,1.592574119567871094e+00,4.330053304320000000e+11,6.861430784000000000e+09,-1.575800418853759766e+01,-1.598554706573486328e+01,1.691041700541973114e-02,5.446586608886718750e-01,1.662683486938476562e+00
6.656098937988281250e+01,9.263811492919921875e+01,3.686984539031982422e+00,4.332590530560000000e+11,3.573862144000000000e+09,-1.627370452880859375e+01,-1.650434684753417969e+01,1.548413373529911041e-02,3.708133697509765625e-01,1.314262390136718750e+00
4.386938476562500000e+01,4.169855499267578125e+01,9.538764953613281250e+01,4.332849070080000000e+11,7.201166336000000000e+09,-1.695517349243164062e+01,-1.702008056640625000e+01,2.004287019371986389e-02,5.245399475097656250e-01,1.588455200195312500e+00
8.046758270263671875e+01,7.218080520629882812e+00,6.895895385742187500e+01,4.334459289600000000e+11,9.727878144000000000e+09,-1.683181762695312500e+01,-1.700337409973144531e+01,1.636860147118568420e-02,3.851890563964843750e-01,1.197696685791015625e+00
3.283621978759765625e+01,9.645826721191406250e+01,8.254717826843261719e+00,4.334873477120000000e+11,7.264645120000000000e+09,-1.655305480957031250e+01,-1.674459075927734375e+01,1.645267941057682037e-02,3.683319091796875000e-01,1.242319107055664062e+00
1.346245408058166504e+00,8.239485931396484375e+01,6.196382522583007812e+01,4.335051735040000000e+11,5.189962752000000000e+09,-1.682991790771484375e+01,-1.695808219909667969e+01,1.672411337494850159e-02,2.910518646240234375e-01,1.060859680175781250e+00
5.367264175415039062e+01,4.993699264526367188e+01,7.831209564208984375e+01,4.341412986880000000e+11,6.819119104000000000e+09,-1.772864151000976562e+01,-1.781645774841308594e+01,1.618844643235206604e-02,3.803825378417968750e-01,1.270179748535156250e+00
4.481356048583984375e+01,4.124966430664062500e+01,8.482015991210937500e+01,4.345215385600000000e+11,4.528103936000000000e+09,-1.623934745788574219e+01,-1.634434509277343750e+01,1.869907602667808533e-02,4.930801391601562500e-01,1.487844467163085938e+00
8.265619659423828125e+01,5.028453445434570312e+01,9.245195770263671875e+01,4.348632760320000000e+11,7.766933504000000000e+09,-1.708914947509765625e+01,-1.720845222473144531e+01,1.774176768958568573e-02,3.760261535644531250e-01,1.291807174682617188e+00
9.340703582763671875e+01,1.287853908538818359e+01,5.543203353881835938e+01,4.349060055040000000e+11,2.444072704000000000e+09,-1.672708511352539062e+01,-1.683674240112304688e+01,1.462462730705738068e-02,2.767524719238281250e-01,1.090066909790039062e+00
7.649272918701171875e+01,8.386555671691894531e+00,7.554743957519531250e+01,4.349806182400000000e+11,6.181146112000000000e+09,-1.644597244262695312e+01,-1.656958198547363281e+01,1.594365946948528290e-02,5.154571533203125000e-01,1.582901000976562500e+00
1.328388690948486328e+01,7.834649658203125000e+01,5.118981933593750000e+01,4.351465553920000000e+11,2.157140172800000000e+10,-1.548528671264648438e+01,-1.584347438812255859e+01,2.278443798422813416e-02,6.563072204589843750e-01,1.992591857910156250e+00
6.427954864501953125e+01,5.308793258666992188e+01,8.754631805419921875e+01,4.351789957120000000e+11,6.782073344000000000e+09,-1.696071243286132812e+01,-1.707850456237792969e+01,1.652657054364681244e-02,4.790744781494140625e-01,1.474725723266601562e+00
1.653662681579589844e+01,2.882434082031250000e+01,6.331414794921875000e+01,4.356663869440000000e+11,6.277493760000000000e+09,-1.735910034179687500e+01,-1.739844512939453125e+01,1.769059523940086365e-02,4.017353057861328125e-01,1.242183685302734375e+00
5.308162307739257812e+01,1.159777355194091797e+01,6.551518917083740234e+00,4.356857200640000000e+11,6.515526144000000000e+09,-1.742457771301269531e+01,-1.749252700805664062e+01,1.616098172962665558e-02,4.116668701171875000e-01,1.332925796508789062e+00
5.209377670288085938e+01,5.057127761840820312e+01,2.824010848999023438e+01,4.358035210240000000e+11,5.364990464000000000e+09,-1.620236968994140625e+01,-1.634079170227050781e+01,1.864173263311386108e-02,4.853935241699218750e-01,1.521524429321289062e+00
5.393318557739257812e+01,9.458013916015625000e+01,2.446865653991699219e+01,4.358155796480000000e+11,5.082635264000000000e+09,-1.517325973510742188e+01,-1.561278152465820312e+01,1.569375768303871155e-02,5.684547424316406250e-01,1.858591079711914062e+00
3.878976821899414062e+01,7.144222736358642578e+00,2.638402223587036133e+00,4.362353377280000000e+11,7.590227968000000000e+09,-1.671537780761718750e+01,-1.684282112121582031e+01,1.897258684039115906e-02,5.310688018798828125e-01,1.615190505981445312e+00
3.369961547851562500e+01,6.165055084228515625e+01,6.334370040893554688e+01,4.363618222080000000e+11,4.920788992000000000e+09,-1.499719810485839844e+01,-1.528395748138427734e+01,1.668171770870685577e-02,5.225582122802734375e-01,1.570835113525390625e+00
2.914085769653320312e+01,8.410867309570312500e+01,4.350588989257812500e+01,4.363797135360000000e+11,7.065486336000000000e+09,-1.667737579345703125e+01,-1.678297805786132812e+01,1.924928650259971619e-02,4.803524017333984375e-01,1.458330154418945312e+00
2.481361770629882812e+01,9.313542175292968750e+01,6.546726226806640625e+01,4.363844321280000000e+11,5.807037440000000000e+09,-1.606885528564453125e+01,-1.637657546997070312e+01,1.765979453921318054e-02,2.843723297119140625e-01,1.012975692749023438e+00
5.460770416259765625e+01,6.512480163574218750e+01,8.514735412597656250e+01,4.365470597120000000e+11,8.183242752000000000e+09,-1.585320758819580078e+01,-1.597901058197021484e+01,1.855096034705638885e-02,5.790863037109375000e-01,1.742448806762695312e+00
2.297787475585937500e+01,3.027964782714843750e+01,9.912646484375000000e+01,4.365524992000000000e+11,5.294467584000000000e+09,-1.527356719970703125e+01,-1.553148269653320312e+01,1.571292802691459656e-02,6.373214721679687500e-01,1.943481445312500000e+00
9.957804870605468750e+01,2.385323905944824219e+01,2.164678001403808594e+01,4.365655408640000000e+11,5.799877120000000000e+09,-1.676192665100097656e+01,-1.684838485717773438e+01,1.755660958588123322e-02,3.972549438476562500e-01,1.263572692871093750e+00
2.438954114913940430e+00,5.712466049194335938e+01,5.609053421020507812e+01,4.366395637760000000e+11,7.909634048000000000e+09,-1.747241401672363281e+01,-1.756797409057617188e+01,1.718171127140522003e-02,3.684787750244140625e-01,1.231201171875000000e+00
5.196349716186523438e+01,1.128615188598632812e+01,1.152353000640869141e+01,4.369333616640000000e+11,7.348685824000000000e+09,-1.750800132751464844e+01,-1.761877822875976562e+01,1.513882633298635483e-02,2.965087890625000000e-01,1.098295211791992188e+00
7.068515014648437500e+01,7.088908195495605469e+00,9.216926574707031250e+01,4.371197460480000000e+11,6.169466880000000000e+09,-1.536659145355224609e+01,-1.573370265960693359e+01,1.843086443841457367e-02,4.087219238281250000e-01,1.272670745849609375e+00
9.176290893554687500e+01,6.144160842895507812e+01,1.249769020080566406e+01,4.372685127680000000e+11,5.183139840000000000e+09,-1.654940223693847656e+01,-1.669715690612792969e+01,1.618483476340770721e-02,4.526271820068359375e-01,1.495370864868164062e+00
5.466410446166992188e+01,4.943964004516601562e+01,1.740876579284667969e+01,4.374972989440000000e+11,5.471476224000000000e+09,-1.823973083496093750e+01,-1.825403976440429688e+01,1.666913926601409912e-02,2.792968750000000000e-01,1.030677795410156250e+00
5.226468276977539062e+01,1.174336338043212891e+01,1.442343521118164062e+01,4.375002152960000000e+11,2.221127680000000000e+10,-1.620475578308105469e+01,-1.649337577819824219e+01,2.305938675999641418e-02,5.950775146484375000e-01,1.782649993896484375e+00
6.996855163574218750e+01,3.105713272094726562e+01,2.429151153564453125e+01,4.376587796480000000e+11,4.714872832000000000e+09,-1.728285026550292969e+01,-1.732512283325195312e+01,1.659407094120979309e-02,3.822975158691406250e-01,1.294801712036132812e+00
9.933555603027343750e+01,7.159751129150390625e+01,3.478079223632812500e+01,4.377218252800000000e+11,1.082288640000000000e+10,-1.744789695739746094e+01,-1.749642372131347656e+01,1.981041021645069122e-02,4.364852905273437500e-01,1.382345199584960938e+00
3.647628021240234375e+01,3.482272338867187500e+01,6.243944549560546875e+01,4.381581967360000000e+11,4.671994880000000000e+09,-1.714689636230468750e+01,-1.719238662719726562e+01,1.491532381623983383e-02,4.187927246093750000e-01,1.343843460083007812e+00
3.705974197387695312e+01,8.328266143798828125e+01,9.900743865966796875e+01,4.385844428800000000e+11,3.317797888000000000e+09,-1.588809204101562500e+01,-1.599366188049316406e+01,1.429853402078151703e-02,4.102458953857421875e-01,1.322151184082031250e+00
4.016242980957031250e+01,8.504399108886718750e+01,8.992201232910156250e+01,4.386935930880000000e+11,6.506462208000000000e+09,-1.684473419189453125e+01,-1.688751602172851562e+01,1.906565763056278229e-02,4.825515747070312500e-01,1.509990692138671875e+00
5.424626827239990234e+00,6.499549102783203125e+01,9.153650665283203125e+01,4.390253363200000000e+11,8.133150720000000000e+09,-1.787174797058105469e+01,-1.791985321044921875e+01,1.591046340763568878e-02,3.865184783935546875e-01,1.258935928344726562e+00
7.534502506256103516e+00,4.613120269775390625e+01,5.128549194335937500e+01,4.392875130880000000e+11,1.229814579200000000e+10,-1.711831092834472656e+01,-1.721240997314453125e+01,1.893750019371509552e-02,3.744983673095703125e-01,1.239412307739257812e+00
5.597710418701171875e+01,4.427287292480468750e+01,8.250873565673828125e+01,4.392947548160000000e+11,1.288476979200000000e+10,-1.840726470947265625e+01,-1.846159553527832031e+01,1.766204461455345154e-02,3.727989196777343750e-01,1.257200241088867188e+00
