#x,y,z,Mass,SM,GALEX_FUV,GALEX_NUV,SDSS_r,g_minus_r,u_minus_r
7.244635,41.440250,99.572578,413064986624.000000,13196737536.000000,-16.408039,-16.579082,-19.885071,0.422461,1.349138
40.185047,70.016479,8.932951,413141532672.000000,6626126336.000000,-17.469231,-17.531565,-19.678150,0.420620,1.337778
45.283726,50.165115,47.012089,413192421376.000000,3715756800.000000,-18.374550,-18.400316,-19.858444,0.234465,0.970657
99.759468,60.488789,53.878071,413976985600.000000,8479755776.000000,-17.594501,-17.673922,-19.992682,0.377974,1.239319
11.996845,60.745857,91.711159,414117396480.000000,3168501504.000000,-15.875674,-15.958308,-18.693150,0.482548,1.498066
18.253666,77.853279,44.562038,414225956864.000000,5465168896.000000,-16.880867,-16.979601,-19.413618,0.428093,1.375557
61.946499,70.896599,70.312660,414290706432.000000,4978089984.000000,-17.448372,-17.539371,-19.729895,0.363228,1.236715
36.212135,34.492012,58.617340,414415388672.000000,4954950656.000000,-16.846706,-16.914425,-19.126032,0.488398,1.510599
60.429012,54.075043,88.777618,414507401216.000000,4896034304.000000,-15.655929,-15.787093,-18.977482,0.577240,1.773577
95.413956,40.478565,35.338150,414699814912.000000,4675683328.000000,-17.642841,-17.725471,-19.659698,0.293463,1.093122
97.166725,72.548378,48.533318,414852972544.000000,5365841408.000000,-16.428947,-16.570187,-19.442314,0.334208,1.142960
98.043289,22.738285,76.621445,415020777472.000000,9504732160.000000,-17.208157,-17.301558,-19.809914,0.475283,1.471819
6.570485,88.614952,49.988750,415079399424.000000,4823744000.000000,-15.140511,-15.324938,-18.764536,0.544390,1.614727
49.239456,40.624836,70.909538,415113150464.000000,4670556672.000000,-14.826415,-15.039712,-18.754057,0.631052,1.879932
67.416687,92.772087,30.694952,415131795456.000000,5594080256.000000,-17.574415,-17.670033,-19.758924,0.390430,1.338306
5.781136,36.903721,59.199417,415132844032.000000,14993806336.000000,-17.370045,-17.450542,-20.165602,0.410543,1.335094
24.312807,39.191265,56.381130,415222726656.000000,3988563456.000000,-16.407032,-16.482561,-19.150835,0.414679,1.362101
80.091896,69.688622,86.443741,415458689024.000000,2014548608.000000,-15.705652,-15.765903,-18.176981,0.419607,1.308443
43.196648,80.230827,15.763751,415539167232.000000,5610276352.000000,-16.952452,-17.048798,-19.560957,0.449036,1.442398
71.098640,48.335896,92.986603,415610109952.000000,4345390592.000000,-17.545637,-17.561693,-19.293764,0.361422,1.187080
99.032028,53.295795,57.871361,415640027136.000000,3164148224.000000,-15.793084,-15.894807,-18.650108,0.455217,1.417591
5.308077,29.449877,97.162979,415963578368.000000,3358508032.000000,-15.694522,-15.806852,-18.663729,0.466036,1.397291
66.400040,16.967731,71.793808,416153272320.000000,6126748160.000000,-15.150976,-15.465199,-19.132856,0.484293,1.499290
87.768349,65.817146,7.483864,416401686528.000000,5727223808.000000,-15.646319,-15.920216,-19.271566,0.466486,1.496078
85.128937,49.214520,9.442967,416813809664.000000,7427681792.000000,-17.035318,-17.105179,-19.600849,0.496468,1.509733
42.556438,40.767330,0.696829,416912605184.000000,4147914752.000000,-16.475426,-16.551275,-18.975931,0.441450,1.400423
67.867363,55.599010,76.623131,417012776960.000000,4350936064.000000,-15.174738,-15.402546,-18.731638,0.469580,1.411528
63.569839,5.131147,3.032771,417454325760.000000,7734365696.000000,-17.170694,-17.216051,-19.547092,0.426163,1.323236
50.094288,32.685257,39.695797,417823752192.000000,6306788864.000000,-17.291828,-17.352930,-19.552427,0.462740,1.425989
51.538181,27.362257,11.393219,417848688640.000000,5686296576.000000,-17.222513,-17.315762,-19.572138,0.410889,1.356909
59.010548,16.541658,23.559582,418011611136.000000,3164664832.000000,-17.343811,-17.428991,-19.449354,0.296665,1.123550
20.805779,94.696083,39.172123,418436775936.000000,5449521152.000000,-17.684628,-17.724947,-19.625185,0.400951,1.309622
81.094360,47.417942,57.505093,419051372544.000000,3248079360.000000,-16.449541,-16.507582,-18.792574,0.467571,1.514156
77.606354,63.003059,67.484047,419480109056.000000,7273351680.000000,-16.754005,-16.833780,-19.427843,0.468718,1.443205
30.930889,79.840340,26.844734,419659120640.000000,5148367872.000000,-15.638472,-15.795216,-18.900915,0.556026,1.643049
98.411499,60.414627,55.480007,419809656832.000000,4799860224.000000,-15.137298,-15.347313,-18.892328,0.491196,1.530125
58.685799,43.915890,63.221310,419902947328.000000,5662170624.000000,-15.856264,-16.108118,-19.231667,0.491711,1.534142
32.875214,80.434990,25.464466,419995385856.000000,4006742784.000000,-17.249924,-17.337198,-19.369366,0.352661,1.252533
51.789330,41.782177,49.661781,419999514624.000000,4423342592.000000,-17.396076,-17.459633,-19.483130,0.351082,1.180477
4.150111,30.220322,46.453400,420389748736.000000,8012138496.000000,-16.742615,-16.783884,-19.338228,0.536861,1.620861
4.183126,43.813026,55.136818,420609622016.000000,7058629632.000000,-16.924372,-17.062323,-19.643635,0.487965,1.502945
16.724712,76.869316,47.837917,420742004736.000000,8846749696.000000,-15.758974,-15.980025,-19.419374,0.557543,1.637596
61.568077,79.394226,58.790806,421133910016.000000,7330977792.000000,-16.934465,-17.080702,-19.609489,0.479458,1.520355
10.793561,85.464851,57.212551,421329469440.000000,6378573312.000000,-17.005707,-17.101261,-19.616590,0.388968,1.314480
69.076797,55.702148,26.056608,421448646656.000000,3926311424.000000,-17.943031,-18.013456,-19.838314,0.264309,1.054798
48.731461,56.630180,49.304993,421601247232.000000,2086420992.000000,-16.338268,-16.397863,-18.544046,0.400846,1.331520
49.884880,25.781248,99.652321,421840388096.000000,5242599936.000000,-17.480623,-17.529360,-19.623222,0.343725,1.220716
32.014175,8.885345,59.613426,422059606016.000000,4809175040.000000,-17.681362,-17.725004,-19.578413,0.358067,1.233410
51.675941,16.572834,6.059911,422226296832.000000,3342967552.000000,-16.152485,-16.184963,-18.594095,0.448986,1.362509
57.287571,18.250229,15.823378,422267387904.000000,4892280832.000000,-17.752033,-17.802011,-19.617886,0.342955,1.200563
50.917625,6.563169,17.224583,422516391936.000000,9956956160.000000,-16.950193,-17.110889,-19.882267,0.523844,1.614912
26.089352,25.695597,96.830345,422611419136.000000,3789127168.000000,-15.892095,-16.043072,-18.724970,0.544411,1.677120
6.508823,33.404785,37.058704,422697140224.000000,3376862976.000000,-15.416325,-15.548087,-18.489889,0.586470,1.782482
83.748970,62.173210,47.049179,422720602112.000000,8645087232.000000,-17.196020,-17.267416,-19.663155,0.461050,1.399355
75.942131,18.350300,60.916588,423117062144.000000,3603198208.000000,-16.516636,-16.608097,-19.224825,0.307384,1.039093
8.409122,39.730267,70.472778,424169832448.000000,6313263616.000000,-15.773258,-16.038914,-19.400322,0.372965,1.221983
83.721237,30.615776,81.416512,424246870016.000000,4944735232.000000,-15.990096,-16.209904,-19.263994,0.353582,1.170174
60.589729,57.679577,12.831531,424493776896.000000,4882028032.000000,-17.104664,-17.207666,-19.492107,0.398064,1.306282
66.177879,29.106468,40.749226,424787902464.000000,4339215872.000000,-16.483995,-16.609018,-19.343689,0.355749,1.190247
20.021477,81.861694,61.424488,424919171072.000000,5584984576.000000,-17.668575,-17.728222,-19.794456,0.364536,1.204971
14.710792,77.915894,45.956413,425124724736.000000,5696451072.000000,-18.075483,-18.105177,-19.859325,0.330053,1.130167
0.691103,12.455067,50.212925,425552773120.000000,6926742016.000000,-16.953407,-17.033941,-19.511955,0.503531,1.529690
62.480694,68.605644,44.023067,425691906048.000000,8821324800.000000,-15.982279,-16.108950,-19.345873,0.531023,1.636240
38.484890,81.450745,41.032074,425845915648.000000,5189854720.000000,-15.569325,-15.708837,-18.957926,0.586750,1.766733
82.154297,3.313893,63.075565,425848307712.000000,5292530176.000000,-17.615217,-17.696577,-19.720608,0.371494,1.245070
9.025631,68.862534,5.379332,426002186240.000000,3596599040.000000,-15.777476,-15.931887,-18.836329,0.417871,1.316893
23.433636,96.720718,38.085209,426053500928.000000,6910735360.000000,-17.382645,-17.423903,-19.638754,0.400795,1.255987
95.535126,72.274673,16.902985,426128572416.000000,4069201408.000000,-16.127399,-16.184246,-18.800056,0.418295,1.304428
50.590519,77.707771,97.322388,426612621312.000000,6124133376.000000,-16.826599,-16.895630,-19.416920,0.528381,1.594748
22.280415,94.766312,38.807880,426713088000.000000,8027503104.000000,-17.656750,-17.709919,-19.776741,0.446766,1.415236
77.898872,32.675495,50.535839,426778230784.000000,13847315456.000000,-17.510630,-17.625416,-20.213877,0.409990,1.297853
28.822098,10.120278,14.138217,426811654144.000000,12269166592.000000,-17.975012,-18.070337,-20.306322,0.408106,1.344677
92.913002,43.834759,81.663643,426894950400.000000,4809801728.000000,-17.269899,-17.359158,-19.630167,0.317665,1.137260
70.111740,39.380516,33.541813,427175510016.000000,3264055808.000000,-15.753798,-15.898534,-18.689507,0.458149,1.496149
47.662926,20.249582,39.499886,427244158976.000000,6075216896.000000,-18.020515,-18.055140,-19.910706,0.288418,1.069517
97.832321,0.114188,16.686178,427491885056.000000,6498715136.000000,-15.834682,-15.998796,-19.176046,0.598520,1.805235
0.219081,76.522896,45.557686,427500109824.000000,7957863936.000000,-17.086565,-17.155602,-19.593615,0.454565,1.384083
73.851540,56.981499,28.749851,427676008448.000000,6179251712.000000,-16.424860,-16.564625,-19.338636,0.491125,1.514503
84.754013,41.824181,23.646141,428446547968.000000,6473900032.000000,-16.799383,-16.888544,-19.407084,0.477619,1.481750
66.522507,92.780914,3.716160,429414416384.000000,3778672896.000000,-16.119514,-16.271551,-18.985840,0.452135,1.456526
85.057373,55.030983,31.276566,429535330304.000000,5118263808.000000,-16.926271,-17.013670,-19.309795,0.457811,1.415232
63.713257,43.544228,0.667405,429700087808.000000,12020711424.000000,-16.358871,-16.519676,-19.897287,0.657818,1.998817
60.319885,46.730614,71.334290,429877067776.000000,5303771136.000000,-17.297230,-17.360668,-19.546680,0.364136,1.269642
68.571136,7.824510,12.515554,429943914496.000000,6350137344.000000,-16.811319,-16.882559,-19.392525,0.433664,1.386133
11.114165,35.410339,56.604416,430090190848.000000,8406066176.000000,-16.412193,-16.560099,-19.566696,0.457346,1.434612
76.290443,86.043755,50.509064,430174470144.000000,6274059264.000000,-16.512217,-16.597120,-19.255672,0.467945,1.465872
6.481626,6.904296,89.913223,430429175808.000000,4485243904.000000,-16.411177,-16.503864,-19.225283,0.453016,1.477570
1.465423,62.908867,51.892143,430435074048.000000,6790666240.000000,-17.131784,-17.243225,-19.791519,0.355467,1.221605
72.778053,87.449928,41.382702,430463844352.000000,7181834752.000000,-16.575491,-16.604918,-19.225437,0.509064,1.531305
38.632442,67.402679,19.456715,430493237248.000000,8224324608.000000,-17.811678,-17.882198,-19.978720,0.414185,1.362164
28.468521,71.701927,16.611168,430971715584.000000,3786687232.000000,-16.951256,-16.988003,-19.060404,0.349766,1.155998
16.584120,64.852081,4.465744,431283109888.000000,11037922304.000000,-17.199301,-17.303162,-19.988337,0.396244,1.292343
37.008644,50.573860,63.328972,431396683776.000000,5936384000.000000,-16.297279,-16.501957,-19.455284,0.497675,1.605627
94.060257,92.534531,84.074120,431531524096.000000,5154398208.000000,-15.092213,-15.386358,-18.934172,0.504812,1.564413
58.152359,84.072861,25.590950,431832793088.000000,9902479360.000000,-18.198038,-18.305931,-20.439507,0.284910,1.059044
54.918667,4.434311,21.613594,431867822080.000000,5928559104.000000,-16.749037,-16.926870,-19.600939,0.420507,1.374878
83.662758,18.376593,49.488163,432236298240.000000,2890177280.000000,-16.524744,-16.627277,-18.919701,0.345299,1.211609
83.348953,64.449135,69.846901,432711335936.000000,5089242624.000000,-16.580263,-16.624035,-19.021646,0.455173,1.361540
70.739540,69.122147,14.372577,432849649664.000000,5252155904.000000,-16.863306,-16.948406,-19.363573,0.444542,1.388075
68.699379,84.464485,81.475525,433335992320.000000,2258531072.000000,-16.872698,-17.020832,-19.137930,0.282021,1.172882
29.646317,38.112541,1.250424,433927880704.000000,6566336512.000000,-15.810206,-16.052443,-19.411406,0.482389,1.489080
17.771917,74.321518,96.323959,434157780992.000000,6633806336.000000,-15.923153,-16.024900,-19.117107,0.540134,1.618698
70.195282,4.089914,99.713898,434242682880.000000,5165252608.000000,-17.198809,-17.275364,-19.495743,0.388758,1.269342
73.781944,70.880280,31.729761,435059621888.000000,8664024064.000000,-15.176391,-15.495282,-19.367258,0.551186,1.643787
48.081879,84.763596,27.074120,435465650176.000000,4449204224.000000,-17.954123,-17.989555,-19.777864,0.284338,1.038414
95.235207,16.227535,43.636127,435918602240.000000,5699014656.000000,-16.248560,-16.338062,-19.152630,0.525803,1.586231
28.685606,83.248978,44.989628,436144635904.000000,5251231232.000000,-16.257967,-16.386671,-19.260059,0.373390,1.246895
93.231667,18.928143,64.598122,436172292096.000000,3268321792.000000,-16.309727,-16.427547,-18.771273,0.447834,1.446951
38.040791,24.058828,4.038671,436752973824.000000,1544626688.000000,-17.561407,-17.578213,-18.984940,0.189631,0.836071
30.559980,60.845501,66.503044,436767195136.000000,4304912896.000000,-17.477684,-17.505569,-19.421078,0.322886,1.153337
73.964188,69.016182,65.506088,436962164736.000000,6009148928.000000,-16.559536,-16.660847,-19.262070,0.460796,1.441105
2.979837,4.094239,30.736502,437144879104.000000,3200456192.000000,-17.355349,-17.468832,-19.465902,0.297457,1.130703
62.207077,23.567827,30.307919,437472165888.000000,4671437824.000000,-15.123310,-15.340162,-18.866642,0.606384,1.857937
20.392239,4.263998,68.198547,437534490624.000000,5054368768.000000,-16.490604,-16.628803,-19.222202,0.488253,1.488741
87.046501,38.111313,78.527954,437747384320.000000,5771821568.000000,-15.368624,-15.610954,-19.004400,0.435726,1.357590
81.207024,10.867990,44.130577,437773402112.000000,25424228352.000000,-18.520472,-18.573336,-20.856279,0.411394,1.306799
96.192390,94.122635,74.212891,437797683200.000000,4769271808.000000,-16.962452,-17.038548,-19.417902,0.378988,1.280689
11.202574,69.248161,21.776308,437829599232.000000,5894971904.000000,-16.423147,-16.580723,-19.439137,0.360163,1.226673
45.859673,85.010269,6.879180,438007595008.000000,4977584128.000000,-15.653052,-15.768815,-18.839457,0.571323,1.716606
99.584000,14.440269,92.318398,438066774016.000000,3345287680.000000,-15.578569,-15.761064,-18.644129,0.450361,1.420294
32.459980,88.575752,42.357159,438588375040.000000,7014039040.000000,-16.946802,-17.030054,-19.450956,0.410175,1.304737
7.776374,76.448845,46.381969,438659186688.000000,8364939776.000000,-17.105520,-17.187145,-19.612469,0.488558,1.479759
53.981812,22.853699,12.275126,438903996416.000000,7330170880.000000,-16.773863,-16.880953,-19.496979,0.486067,1.513174
81.804611,1.862742,96.687233,439178166272.000000,6508901888.000000,-15.926707,-16.117937,-19.291962,0.508175,1.540972
84.011597,50.137478,23.877329,439400136704.000000,7223764480.000000,-17.712027,-17.764814,-19.812927,0.388891,1.276184
45.236172,15.287365,6.123969,439490609152.000000,3829058816.000000,-15.643734,-15.874836,-18.928663,0.485573,1.563553
82.525688,10.789364,46.909935,439844306944.000000,7268812800.000000,-17.124470,-17.180420,-19.667122,0.426254,1.355307
6.663565,77.822174,49.076702,440165629952.000000,14960425984.000000,-16.217159,-16.351749,-19.875145,0.637951,1.873081
31.883539,41.033943,78.306671,440297783296.000000,7452280320.000000,-16.327250,-16.446304,-19.336237,0.592661,1.756393
81.759018,54.546066,50.781601,440557010944.000000,3847160576.000000,-17.115372,-17.177908,-19.389803,0.271299,1.046980
40.010113,70.913185,15.962394,440655675392.000000,6148409344.000000,-17.906149,-17.968193,-20.025164,0.352743,1.219561
7.137941,46.401524,51.347160,441077989376.000000,13044783104.000000,-16.833668,-16.944670,-19.998438,0.446190,1.381990
75.394058,15.659954,67.942627,441392529408.000000,5594650112.000000,-17.308355,-17.387625,-19.538340,0.419313,1.377329
65.374603,0.315569,85.232414,441435324416.000000,7705817600.000000,-16.968645,-17.000814,-19.512367,0.427195,1.338490
41.006355,21.889124,43.824425,441437126656.000000,10178814976.000000,-16.687897,-16.804869,-19.803417,0.505409,1.543957
12.497655,80.627663,47.858589,442334511104.000000,15308025856.000000,-15.915849,-16.044096,-19.674623,0.680939,1.980618
84.275772,47.222530,56.499325,442571456512.000000,6434671104.000000,-17.325418,-17.385653,-19.708197,0.396109,1.322042
63.072380,60.366276,16.773813,442591051776.000000,4651040768.000000,-16.984592,-17.049480,-19.178669,0.455120,1.386486
43.911346,41.923771,95.261551,442807844864.000000,7366422016.000000,-16.182617,-16.333181,-19.330755,0.574314,1.735592
86.173599,69.506752,10.697673,442894548992.000000,12858148864.000000,-17.022194,-17.173815,-20.032131,0.516754,1.582792
6.685998,40.784042,42.529491,443023687680.000000,6181829120.000000,-17.117714,-17.185846,-19.405716,0.450954,1.390354
1.984810,69.053947,39.012081,443244347392.000000,6176260608.000000,-16.662275,-16.730377,-19.305769,0.522022,1.578985
81.589920,97.722198,19.341337,443832893440.000000,6444115456.000000,-17.810217,-17.824522,-19.748007,0.375763,1.232817
5.408529,60.476730,0.102355,444060008448.000000,3876827136.000000,-16.971777,-17.038376,-19.322712,0.377977,1.293196
67.390724,90.765343,17.920679,444099133440.000000,4643830784.000000,-16.245554,-16.435820,-19.349754,0.321926,1.149107
41.646225,50.145660,49.157581,444129869824.000000,5812811776.000000,-15.959156,-16.158766,-19.250860,0.507475,1.555481
69.783470,94.472794,1.204614,444159459328.000000,4503498240.000000,-17.355413,-17.378870,-19.331202,0.357103,1.194042
72.938370,91.882607,88.041977,444599304192.000000,5249684992.000000,-17.476032,-17.544802,-19.584755,0.275070,1.006021
83.446800,63.005287,63.715965,446337089536.000000,8427525120.000000,-17.163818,-17.253277,-19.784727,0.493370,1.526705
0.883166,24.839310,20.886892,446380343296.000000,9971169280.000000,-16.010710,-16.138914,-19.422752,0.532520,1.603071
13.388429,60.519875,36.463326,446661361664.000000,4119559424.000000,-17.098524,-17.192198,-19.604733,0.241510,1.029619
1.618755,82.255035,61.023548,447781634048.000000,5754510848.000000,-15.912311,-16.142639,-19.444048,0.369267,1.217453
33.216873,68.902229,63.537415,447981617152.000000,7891287040.000000,-17.216171,-17.294899,-19.645651,0.472004,1.456718
9.934648,36.132908,71.993866,448092340224.000000,3661927936.000000,-17.550529,-17.573303,-19.461174,0.310654,1.111830
21.037746,64.422409,73.991341,448182648832.000000,7079755264.000000,-17.544432,-17.660133,-19.878057,0.421843,1.382202
23.599682,63.164948,22.280666,448851607552.000000,7601791488.000000,-18.052231,-18.118160,-20.073639,0.324648,1.165966
58.862240,44.629826,21.515512,449026719744.000000,7886751232.000000,-17.238195,-17.282759,-19.668705,0.364887,1.185787
34.318684,79.423279,56.295986,449651179520.000000,11374258176.000000,-16.960768,-17.048891,-19.713522,0.521152,1.543737
72.315720,46.473385,36.218052,449728479232.000000,4933541376.000000,-16.897306,-17.023895,-19.441551,0.410690,1.392525
52.468815,50.495041,28.278820,449809874944.000000,5523907072.000000,-15.803632,-15.919183,-18.952684,0.484161,1.456739
7.586754,37.945141,66.923790,449917648896.000000,7752253440.000000,-16.089132,-16.194784,-19.378641,0.533089,1.621933
73.658722,68.298561,28.161469,450853011456.000000,5238795776.000000,-17.438744,-17.523190,-19.694059,0.368547,1.251003
56.566479,15.055594,21.048725,450874605568.000000,14287417344.000000,-16.344498,-16.580263,-20.012794,0.517654,1.567478
2.208518,19.263454,67.114906,450921594880.000000,8507824128.000000,-16.774338,-16.853460,-19.584568,0.513542,1.559912
69.900108,93.888557,96.920021,451007873024.000000,5683836416.000000,-16.603743,-16.670692,-19.253477,0.495201,1.524252
63.293549,97.286430,97.013145,451869900800.000000,4066654464.000000,-16.699934,-16.776833,-19.140369,0.395004,1.278738
96.900513,41.537415,52.793343,452406378496.000000,5401337344.000000,-16.152842,-16.256506,-18.973249,0.524700,1.576517
75.545609,85.483345,49.618183,452713676800.000000,5938731008.000000,-17.455742,-17.556820,-19.852768,0.335485,1.190807
40.524559,71.923775,34.570206,452822204416.000000,14864500736.000000,-18.523388,-18.609135,-20.681133,0.375172,1.262053
15.443103,11.551768,52.746212,452823449600.000000,4029677568.000000,-16.150425,-16.241606,-18.769001,0.508572,1.538544
80.720024,73.160751,64.367020,452841078784.000000,5237485056.000000,-16.817936,-16.918180,-19.416945,0.355322,1.225594
62.098259,9.525272,90.424538,453103091712.000000,4823974912.000000,-16.688265,-16.785851,-19.252140,0.419579,1.323784
97.729538,55.357162,59.579334,453166432256.000000,4520493568.000000,-16.684702,-16.788414,-19.065102,0.451050,1.466690
22.757370,33.381718,64.171349,453581799424.000000,6845124608.000000,-16.423656,-16.544703,-19.326750,0.543165,1.617479
82.385513,7.529318,52.885551,453756715008.000000,9497561088.000000,-17.859695,-17.937378,-20.164154,0.436041,1.396622
53.092678,11.410944,7.118808,453873336320.000000,6898185216.000000,-17.035955,-17.122000,-19.602331,0.459610,1.459963
71.329773,72.868118,85.963203,454502023168.000000,6178063360.000000,-17.137257,-17.184725,-19.391518,0.429543,1.331999
11.294658,34.589756,83.226181,454521815040.000000,5744217088.000000,-17.221008,-17.266092,-19.644970,0.354528,1.226454
91.276672,61.309788,12.400530,454587973632.000000,5476367360.000000,-16.975489,-17.053808,-19.490122,0.459831,1.445578
81.354950,31.374851,79.256805,454639288320.000000,3904763648.000000,-14.490999,-14.841586,-18.723049,0.479908,1.444590
52.145329,36.602776,40.773571,454666977280.000000,7422403584.000000,-16.472172,-16.655325,-19.496780,0.479605,1.495811
12.005839,69.115105,15.999895,454704431104.000000,6337386496.000000,-16.510515,-16.546072,-19.231199,0.539165,1.614616
70.441780,97.442451,50.557621,454706888704.000000,3963501824.000000,-16.921925,-17.028795,-19.323004,0.372444,1.282963
80.542480,5.219142,6.660290,455135854592.000000,4235990016.000000,-16.895290,-16.970304,-19.270739,0.392670,1.289618
30.131458,73.365021,27.680593,455653130240.000000,6066752000.000000,-17.451704,-17.518026,-19.589643,0.425947,1.390116
96.215637,78.809883,34.721413,456029470720.000000,4510179840.000000,-17.332481,-17.335939,-19.192688,0.364519,1.142731
90.793221,42.812664,59.807575,456557527040.000000,7570662912.000000,-17.568047,-17.657717,-19.836321,0.449800,1.425404
8.928764,23.934013,64.056786,457156296704.000000,3247593984.000000,-15.707056,-15.850712,-18.666971,0.457712,1.419722
80.756683,69.653275,90.881554,457190998016.000000,5549921280.000000,-16.846601,-16.952221,-19.356636,0.414742,1.317822
23.135616,30.378046,99.020508,457617735680.000000,5276451840.000000,-14.799930,-15.108417,-18.853951,0.673599,2.061720
35.038960,76.133514,8.234104,457694740480.000000,4831367168.000000,-15.447248,-15.662266,-19.001278,0.483202,1.500460
69.585625,30.712988,24.685259,457837248512.000000,5179197440.000000,-17.588577,-17.636009,-19.610653,0.347298,1.173189
28.574461,8.421348,17.258974,458046537728.000000,11102058496.000000,-17.371059,-17.431871,-19.928097,0.459864,1.419239
84.231651,45.065231,30.798000,458059087872.000000,7345173504.000000,-16.263237,-16.413900,-19.383684,0.569609,1.691250
44.985165,97.816750,70.103630,458340958208.000000,3880150528.000000,-16.038813,-16.199282,-18.991072,0.434956,1.381603
86.183304,44.608555,19.220478,458383720448.000000,7411113472.000000,-17.919176,-18.013262,-20.264072,0.284678,1.066368
82.751801,50.225964,92.650070,458556964864.000000,8372899328.000000,-16.718822,-16.898806,-19.807455,0.431946,1.413721
28.359327,37.874336,63.068523,459234115584.000000,6298265088.000000,-17.573835,-17.664724,-19.777227,0.388472,1.306997
72.899086,55.020958,40.070179,459287986176.000000,8202799616.000000,-16.421730,-16.633968,-19.671486,0.427620,1.395123
75.382202,24.743723,48.283417,459493179392.000000,4966823936.000000,-16.631184,-16.696217,-19.198833,0.448858,1.397589
15.524833,86.653847,56.810322,459661737984.000000,6105705472.000000,-17.125795,-17.179605,-19.485044,0.465759,1.469730
96.055260,98.084671,34.298878,459803787264.000000,5379613184.000000,-16.371756,-16.546135,-19.325569,0.447563,1.457888
0.601292,49.779343,88.202721,461282705408.000000,14903644160.000000,-17.233408,-17.387547,-20.346592,0.471045,1.475679
16.029459,28.802788,63.080227,461520109568.000000,6568299520.000000,-17.020269,-17.087975,-19.504688,0.476200,1.499655
96.235435,36.209328,75.667740,461556809728.000000,7283426304.000000,-16.670324,-16.778141,-19.527258,0.521994,1.603271
54.007107,49.639889,78.469536,461717176320.000000,7314125824.000000,-17.432951,-17.530611,-19.832386,0.434334,1.416628
70.605042,6.522872,92.356415,461747126272.000000,6378476032.000000,-14.890764,-15.303930,-19.169138,0.506128,1.545179
89.237175,60.763432,32.707008,462167441408.000000,13431016448.000000,-17.824940,-17.922222,-20.313709,0.426422,1.360203
74.791473,69.865685,77.103210,462467497984.000000,8306350592.000000,-17.773260,-17.801430,-19.882490,0.377647,1.247692
51.858234,58.060616,33.284264,462515765248.000000,5389679616.000000,-16.424879,-16.552896,-19.107872,0.442343,1.399481
67.225700,11.598357,95.162460,463180070912.000000,9237749760.000000,-15.984971,-16.227324,-19.597765,0.526163,1.599670
17.891264,75.327934,24.305151,463238758400.000000,7835749376.000000,-17.054901,-17.104589,-19.567366,0.461311,1.416864
97.076691,95.220169,40.862682,463258484736.000000,10394243072.000000,-16.757328,-16.858196,-19.671528,0.570045,1.696194
60.860924,6.055631,22.992743,463607300096.000000,5843636736.000000,-16.324400,-16.418612,-19.125751,0.592093,1.860285
9.501426,38.568241,53.038097,463895330816.000000,9074752512.000000,-17.791574,-17.878519,-20.117369,0.347891,1.168499
66.139511,27.778519,23.855955,464061628416.000000,8517069824.000000,-16.570560,-16.684177,-19.425608,0.487120,1.528017
67.189751,62.274456,68.792526,464333504512.000000,7114899968.000000,-16.508883,-16.597383,-19.374113,0.450558,1.414776
36.372543,34.869907,62.362736,464357720064.000000,4914201600.000000,-16.951342,-17.053265,-19.344370,0.409494,1.328520
74.700691,8.250447,56.724632,464365092864.000000,6634133504.000000,-16.788692,-16.902882,-19.514826,0.478117,1.505775
72.091194,86.362198,5.950169,465080582144.000000,8143195136.000000,-17.305712,-17.398670,-19.964052,0.323362,1.106005
44.941219,41.200027,84.889397,465163485184.000000,4687442944.000000,-16.256853,-16.332647,-18.941179,0.492153,1.486429
76.178688,37.832890,14.959809,465644257280.000000,6939998720.000000,-17.851265,-17.894182,-19.924685,0.402592,1.318138
41.753441,69.327972,3.908613,465978458112.000000,7990474240.000000,-17.587139,-17.673237,-19.974108,0.384445,1.283546
9.322231,78.116570,22.087933,466010701824.000000,5213734912.000000,-16.716745,-16.784395,-19.347752,0.424902,1.401104
96.355919,33.206505,37.801720,466140102656.000000,5907311616.000000,-15.713185,-16.103848,-19.477192,0.430916,1.437981
64.272659,53.339409,87.451782,466152914944.000000,6963934208.000000,-16.784796,-16.905785,-19.478062,0.516058,1.581106
7.688398,40.405144,72.658653,466481709056.000000,10328185856.000000,-16.847494,-17.031094,-19.905663,0.477924,1.497534
60.089886,36.596592,5.337049,466671370240.000000,7018932224.000000,-16.796349,-16.954510,-19.749115,0.364342,1.240208
34.651047,91.313576,84.492287,467176325120.000000,6656489472.000000,-16.262207,-16.415438,-19.270323,0.554680,1.711035
31.538429,8.646183,30.257374,467777126400.000000,5569267712.000000,-17.173929,-17.253584,-19.564432,0.354134,1.231218
44.878178,11.588544,89.336601,467999293440.000000,4871410176.000000,-15.552510,-15.878594,-19.273184,0.384594,1.267300
27.649223,64.129097,8.265561,468017840128.000000,6730001920.000000,-15.439611,-15.620454,-19.187040,0.611164,1.845684
76.486160,7.958016,75.019539,468287422464.000000,6319478272.000000,-15.899528,-16.096682,-19.236193,0.532200,1.609509
5.851480,56.403973,49.204605,468825047040.000000,10611027968.000000,-17.136137,-17.222591,-19.817646,0.499765,1.524546
40.164227,53.117859,47.778603,468934426624.000000,7890958336.000000,-14.915107,-15.309350,-19.311014,0.592831,1.766396
38.526237,38.796276,82.903511,469320105984.000000,8471748608.000000,-16.230978,-16.306650,-19.378845,0.567123,1.671585
