#x,y,z,d_per(Mpc),d_long(Mpc),length_fil(Mpc),Mass,SM,GALEX_FUV,GALEX_NUV,SDSS_r,g_minus_r,u_minus_r
35.685284,42.143711,96.243309,0.129057,235.630073,15.656989,271863103488.000000,12977666048.000000,-14.978620,-15.382394,-19.653143,0.609329,1.848444
35.699562,41.963806,96.344627,0.133834,235.839272,15.656989,484889919488.000000,19069548544.000000,-17.118572,-17.230989,-20.242151,0.630157,1.878355
35.303226,40.037338,94.923393,0.183518,117.041313,10.345663,531185238016.000000,12708242432.000000,-16.683258,-16.829592,-19.955240,0.524809,1.564207
38.634766,43.356651,96.767220,0.658265,413.587416,10.345663,1524788756480.000000,39532920832.000000,-17.890343,-17.991800,-20.865036,0.537939,1.602955
42.806072,38.942043,83.728249,0.247392,293.560874,16.013308,173273137152.000000,3025932288.000000,-15.622744,-15.743734,-18.518583,0.455500,1.414330
36.244801,40.240147,78.261513,0.547942,85.612978,16.013308,381862707200.000000,4251948800.000000,-16.275719,-16.376692,-19.072824,0.421635,1.350309
39.856564,38.464214,82.529015,0.778849,212.097422,16.013308,577888059392.000000,5624016896.000000,-16.696909,-16.805988,-19.274519,0.542551,1.698774
41.884727,39.160877,83.570641,3.230801,255.788459,16.013308,1085249093632.000000,19207620608.000000,-18.164984,-18.287441,-20.681772,0.458233,1.470961
42.576351,39.219425,84.067490,0.300794,294.017623,16.013308,2492411150336.000000,43501277184.000000,-17.608837,-17.749718,-20.874550,0.444044,1.346880
40.547306,38.798855,91.572235,2.580144,275.534639,12.187189,49738027008.000000,1181845248.000000,-16.243015,-16.314463,-18.387861,0.379068,1.250399
41.414478,39.448288,92.487228,2.782756,275.267696,12.187189,759947526144.000000,16424777728.000000,-17.982094,-18.022722,-20.371281,0.500517,1.520660
40.731647,39.062572,91.178444,0.762859,273.130267,12.187189,1837576093696.000000,24671180800.000000,-16.444059,-16.661352,-20.404568,0.656271,1.962172
15.096380,38.474445,81.421448,0.119728,0.000000,5.036895,22561935360.000000,4203361792.000000,-17.239748,-17.269075,-19.510881,0.260372,0.965921
15.005123,38.474117,81.191322,0.139216,0.042288,5.036895,91788795904.000000,4578960384.000000,-16.076166,-16.186333,-19.078382,0.457016,1.375792
14.864989,38.408260,81.044472,0.289201,0.146138,5.036895,95347384320.000000,4955084800.000000,-15.550519,-15.809378,-19.021721,0.475183,1.461010
15.084160,38.450359,81.425468,0.110200,0.000000,5.036895,101646155776.000000,12151603200.000000,-17.823092,-17.913399,-20.284384,0.374743,1.205662
15.032554,38.430634,81.330078,0.000022,0.000056,5.036895,2491433615360.000000,19764967424.000000,-18.170792,-18.221273,-20.487402,0.479509,1.474831
9.304328,39.123566,75.586136,1.128686,132.793332,5.472579,129864843264.000000,4439090688.000000,-15.368322,-15.554444,-18.914099,0.504004,1.538639
9.304461,39.287926,75.674561,1.029963,132.734408,5.472579,624181313536.000000,6898532352.000000,-17.769182,-17.840343,-20.011555,0.256815,1.002563
45.654598,78.969055,63.885117,0.738503,122.714444,29.721670,202689036288.000000,1845606272.000000,-15.054336,-15.192760,-18.075754,0.500746,1.565245
37.794453,78.800270,61.889462,0.542957,102.202607,7.213264,184799723520.000000,1709150464.000000,-16.210375,-16.262211,-18.411798,0.409010,1.366982
41.988262,28.542156,46.768631,2.065996,7.519328,5.265079,295763705856.000000,5047193600.000000,-17.534456,-17.588501,-19.750204,0.256676,0.974840
41.615604,28.627836,46.257984,2.300538,7.267356,5.265079,853277212672.000000,12610811904.000000,-17.942387,-17.999884,-20.294588,0.343622,1.213154
36.486370,16.880474,56.527592,0.000039,0.000047,5.884115,120731942912.000000,3123910400.000000,-17.580641,-17.649599,-19.583899,0.263479,1.062471
36.278763,16.971830,56.871929,0.283926,0.191290,5.884115,840041431040.000000,23051681792.000000,-18.156132,-18.240486,-20.702625,0.544216,1.632774
36.491657,16.752171,56.472660,0.149931,0.059295,5.884115,1183209750528.000000,8826301440.000000,-16.848051,-16.969809,-19.760578,0.501196,1.586588
8.190314,38.450417,53.649200,0.147445,329.819756,20.716094,114121826304.000000,1823136640.000000,-16.358871,-16.406870,-18.382849,0.396971,1.267130
7.063138,38.472122,53.192608,0.608170,284.517641,20.716094,147772407808.000000,5714003456.000000,-15.475481,-15.680598,-19.166733,0.523750,1.611866
17.272545,39.511124,55.039974,0.716547,496.196600,23.615479,159761252352.000000,1544874624.000000,-16.728855,-16.750097,-18.531727,0.329163,1.099150
7.135026,38.395241,53.008434,0.645186,284.517641,20.716094,163306520576.000000,5188140032.000000,-16.831345,-16.917265,-19.325062,0.475317,1.479292
7.643064,39.132992,52.972652,0.844120,284.691539,20.716094,210657280000.000000,3828593408.000000,-16.711315,-16.808331,-19.083374,0.398575,1.306335
17.699574,40.165501,57.670551,0.912393,456.787275,23.615479,340832059392.000000,3842966016.000000,-14.189116,-14.703792,-18.577858,0.615929,1.932167
17.487455,40.400181,56.142708,0.827417,497.604307,23.615479,547936403456.000000,4754639360.000000,-17.038193,-17.135418,-19.319857,0.337954,1.207741
7.000477,38.383678,53.283241,0.645885,284.517641,20.716094,704748388352.000000,15355810816.000000,-17.282579,-17.435530,-20.347553,0.457558,1.432457
8.498109,39.250484,53.964863,0.633689,329.843119,20.716094,1019663089664.000000,39486377984.000000,-17.363544,-17.501064,-20.848156,0.616798,1.820660
8.655642,38.801025,54.100975,0.233865,330.006542,20.716094,2296372264960.000000,65443659776.000000,-17.753876,-17.944939,-21.427946,0.547941,1.620220
3.517846,50.170086,59.855808,0.313977,360.358567,14.412045,113996374016.000000,2138597760.000000,-16.646725,-16.742029,-18.942671,0.347559,1.217131
4.710865,47.854095,61.782246,0.766021,244.030574,14.412045,135600398336.000000,2885967616.000000,-16.355165,-16.414049,-18.915648,0.332724,1.065453
4.285476,49.148823,60.851830,0.232320,360.392041,14.412045,143394947072.000000,2749488384.000000,-17.314026,-17.357325,-19.163349,0.331505,1.157104
4.495337,47.819950,62.808102,0.243020,244.083260,14.412045,195048407040.000000,1771056384.000000,-16.109657,-16.180058,-18.360435,0.411917,1.366209
4.664049,48.086739,61.993523,0.306861,244.116220,14.412045,346498072576.000000,27610177536.000000,-16.835487,-17.102133,-20.616999,0.431995,1.346012
4.163590,48.949051,60.919273,0.104188,302.651503,14.412045,550465110016.000000,8131799552.000000,-16.380165,-16.427608,-19.304342,0.549885,1.625290
5.200550,46.622921,63.725388,0.662791,184.992947,14.412045,951400136704.000000,27596972032.000000,-17.481596,-17.580986,-20.666138,0.548037,1.645187
4.528366,48.026924,62.022987,0.244756,244.080020,14.412045,1788301410304.000000,34718724096.000000,-18.045120,-18.198469,-21.106661,0.442234,1.375782
30.216936,77.415024,47.581718,0.130988,19.233178,8.579608,204640813056.000000,2858630656.000000,-16.234104,-16.315714,-18.658464,0.491674,1.543156
38.660892,74.579865,44.616695,0.050334,40.526143,22.423841,223253135360.000000,6787052032.000000,-16.982813,-17.065517,-19.584249,0.503523,1.520033
40.017757,61.817093,45.555573,0.022685,37.761415,21.885090,47018803200.000000,19447752704.000000,-17.056345,-17.163042,-20.189432,0.458748,1.380241
53.487553,65.770660,44.346977,0.000063,0.000027,6.831286,110284529664.000000,3264328192.000000,-17.088127,-17.073717,-19.238535,0.306988,1.124577
49.677090,64.306717,47.674911,0.189300,28.137178,37.452264,243554992128.000000,2442421248.000000,-15.386640,-15.504839,-18.363729,0.480589,1.467463
50.646225,62.775269,48.530018,0.975903,25.632107,37.452264,262132072448.000000,19336124416.000000,-17.677710,-17.793016,-20.550550,0.504971,1.523792
39.955368,61.917248,45.384319,0.191172,37.854161,21.885090,338377277440.000000,27820439552.000000,-17.176586,-17.397165,-20.756401,0.494070,1.508160
53.204044,65.772408,44.119915,0.363283,0.000000,6.831286,355747758080.000000,10535629824.000000,-15.515401,-15.776463,-19.498020,0.596334,1.741547
48.366619,65.213493,47.387951,0.602759,27.863844,21.885090,468314259456.000000,7937150976.000000,-16.781092,-16.922834,-19.750618,0.377958,1.266800
49.480125,64.045433,47.985390,0.264714,26.573352,37.452264,765712400384.000000,21532475392.000000,-17.807524,-17.912800,-20.519724,0.529785,1.599440
50.865883,62.903339,48.430134,0.969116,25.632107,37.452264,845587939328.000000,61263261696.000000,-17.888239,-17.976473,-21.015388,0.529968,1.575970
53.458183,65.908791,44.438255,0.077176,9.145721,37.452264,2584729354240.000000,21926615040.000000,-19.167356,-19.235144,-21.096371,0.347979,1.175928
40.024014,61.830231,45.512680,0.023643,37.768464,21.885090,5147934064640.000000,66309951488.000000,-17.722157,-17.925472,-21.406921,0.576347,1.785234
40.892967,73.158577,43.861080,0.748632,32.834799,23.431618,102803365888.000000,1104675584.000000,-15.909073,-15.955674,-17.937956,0.423466,1.379654
40.639851,72.731453,45.069771,0.287615,33.248434,23.431618,310848126976.000000,9721776128.000000,-16.738995,-16.906479,-19.808601,0.526136,1.595074
40.427704,73.301796,43.935020,0.443887,33.082733,23.431618,2614314139648.000000,49317441536.000000,-16.379253,-16.785017,-21.046238,0.649759,1.973488
28.763515,96.168343,35.788601,0.363452,37.554096,13.834413,77194731520.000000,17440915456.000000,-16.463570,-16.811152,-20.417805,0.324041,1.124315
31.067717,97.481682,35.244755,0.000063,52.325005,13.834413,156528508928.000000,2978562304.000000,-16.771790,-16.865913,-19.005075,0.381639,1.253330
33.647346,94.224998,38.255615,0.049616,50.588029,25.939127,221253681152.000000,3639667968.000000,-16.344011,-16.458801,-18.976961,0.437616,1.394030
33.988579,94.014351,37.936611,0.238650,60.856746,25.939127,241154785280.000000,3772624640.000000,-16.961983,-17.008863,-19.093975,0.375280,1.194418
31.151524,96.664078,35.425758,0.604201,53.462337,13.834413,241846648832.000000,3416467712.000000,-16.459316,-16.576111,-18.958029,0.493198,1.597828
29.812634,96.798180,35.966816,0.206100,37.694043,13.834413,286638538752.000000,8665337856.000000,-16.518387,-16.614195,-19.487467,0.456007,1.421776
35.216106,92.358398,41.211605,0.428474,59.872243,25.866771,777760079872.000000,14224785408.000000,-17.137392,-17.288115,-20.106512,0.555006,1.702572
28.730732,96.084641,35.843208,0.405771,37.587809,13.834413,4062244765696.000000,48044875776.000000,-18.170431,-18.312225,-21.121552,0.437319,1.330093
34.039047,93.587112,38.719345,0.223897,50.713328,25.866771,7338712367104.000000,89567150080.000000,-18.346945,-18.509375,-21.663044,0.466663,1.437887
31.247835,82.462021,46.812973,0.575340,53.683878,9.561648,71074258944.000000,14853373952.000000,-16.673328,-16.908417,-20.159945,0.510567,1.551651
31.514484,80.952187,47.138870,0.389799,53.492745,9.561648,536017141760.000000,7536323584.000000,-16.922480,-17.073154,-19.774092,0.396431,1.326265
31.240311,82.411072,46.828190,0.537606,53.642421,9.561648,2897612898304.000000,39055036416.000000,-17.444302,-17.747078,-20.928589,0.543295,1.785000
22.632694,78.270653,51.139587,0.303564,505.955511,21.879901,57979482112.000000,1267626112.000000,-16.392082,-16.448235,-18.336000,0.286957,1.099890
20.745756,78.406395,51.360111,0.846344,478.440478,21.879901,131803357184.000000,2385438208.000000,-16.045404,-16.179676,-18.692217,0.369801,1.296049
23.734545,78.591232,51.890312,0.604323,138.706319,8.129966,6984321990656.000000,149879586816.000000,-17.829748,-18.240297,-22.086470,0.686325,2.150463
25.950306,78.279045,49.890091,0.586221,85.986812,8.129966,301752614912.000000,3465496064.000000,-17.037498,-17.129868,-19.230085,0.355860,1.239763
26.894464,79.217377,49.341366,0.187925,63.042426,8.129966,386210594816.000000,4611010560.000000,-15.478368,-15.646729,-18.934971,0.510670,1.567799
25.957304,79.552200,49.021275,0.529318,62.637924,8.129966,553580494848.000000,27862102016.000000,-18.210382,-18.264368,-20.716141,0.446798,1.343229
25.869358,79.317238,48.957836,0.514197,62.884549,8.129966,1398887940096.000000,35192537088.000000,-15.962980,-16.217709,-20.409311,0.676382,2.012714
25.397713,78.625931,48.650177,1.476407,86.661845,8.129966,1747286622208.000000,36576014336.000000,-15.981358,-16.478781,-20.902151,0.693790,2.170788
56.815994,47.611958,46.937275,0.718855,35.426028,15.268143,208661954560.000000,1204963584.000000,-15.785010,-15.853960,-17.950544,0.353249,1.202314
54.039631,63.846851,44.818428,0.148146,19.962266,6.831286,157004922880.000000,9222252544.000000,-18.004631,-18.044876,-20.079126,0.366119,1.201843
54.036438,62.218925,45.485039,0.480427,19.873325,7.359365,281005162496.000000,5177740288.000000,-16.433331,-16.556561,-19.239948,0.504364,1.625315
54.007141,63.829311,44.740173,0.161600,19.949290,6.831286,2679437524992.000000,41218420736.000000,-18.403307,-18.480291,-21.109425,0.587296,1.727812
12.677427,61.139229,50.101448,0.534058,479.941745,33.278521,136268996608.000000,17441533952.000000,-15.188815,-15.466226,-19.777506,0.674196,1.966349
12.956302,61.152420,49.800144,0.834761,479.702758,33.278521,208497573888.000000,5609020416.000000,-15.295043,-15.588112,-19.172974,0.510319,1.562151
12.855544,59.912464,50.754757,0.798568,480.809346,33.278521,261032640512.000000,2290733056.000000,-15.607995,-15.723252,-18.301643,0.425575,1.282030
12.603894,61.145329,49.922649,0.584801,480.009586,33.278521,7488375619584.000000,111890407424.000000,-18.145905,-18.334858,-21.684528,0.503416,1.513987
23.705688,58.453106,51.392540,0.000038,0.000012,8.841389,96929013760.000000,1996359808.000000,-16.358927,-16.398121,-18.611485,0.390211,1.350803
23.843533,58.296234,51.492283,0.231433,0.000000,8.841389,111171141632.000000,4095069440.000000,-17.443027,-17.508455,-19.491068,0.352949,1.209301
23.528172,58.643547,51.441345,0.113002,27.867719,8.841389,5859523428352.000000,49148350464.000000,-18.445450,-18.536907,-21.119785,0.400646,1.298738
40.053402,64.111954,68.592560,0.113710,0.000000,5.004345,121467920384.000000,3119318784.000000,-16.922546,-16.951229,-19.044573,0.368349,1.267300
35.545597,56.671204,70.352180,0.739042,98.056767,11.930527,223798738944.000000,2765516288.000000,-15.240399,-15.434391,-18.493139,0.527376,1.607094
39.980991,64.164345,68.662926,0.000050,0.000007,17.335817,1137652006912.000000,15961859072.000000,-18.013109,-18.061607,-20.474644,0.352846,1.174067
38.822300,68.741493,66.331665,0.183487,128.580818,12.234390,262954532864.000000,3805620992.000000,-16.540134,-16.650049,-19.089499,0.407780,1.349340
39.185875,65.081459,67.855240,0.623013,29.794246,5.004345,637162881024.000000,9309988864.000000,-17.045694,-17.165092,-19.821629,0.495796,1.543839
5.921298,65.664413,91.990005,0.559679,171.687098,14.745267,2730125688832.000000,62606888960.000000,-17.624147,-17.757723,-21.138988,0.601414,1.784639
25.272371,72.685852,78.293594,0.035058,795.802836,77.902067,50796228608.000000,3261207296.000000,-17.326536,-17.395603,-19.316647,0.348488,1.151260
19.202314,95.790642,60.403618,0.226718,219.251540,8.151010,156559130624.000000,6562955264.000000,-15.313842,-15.562296,-19.280987,0.524174,1.580233
21.373638,94.260117,61.045773,0.037449,259.495046,18.666941,179946553344.000000,5189537792.000000,-17.052891,-17.121407,-19.474976,0.432249,1.396608
19.228966,94.779358,60.509281,0.656837,218.949196,38.507950,190166499328.000000,1816267904.000000,-16.729836,-16.776638,-18.483814,0.336647,1.178648
16.338768,80.359085,73.151062,0.488253,630.516263,77.902067,228884201472.000000,3470033664.000000,-16.472994,-16.535988,-18.779804,0.470488,1.468605
16.135582,80.060684,74.228828,0.264625,630.657428,77.902067,230398918656.000000,3031915008.000000,-16.304573,-16.438210,-18.862167,0.425676,1.389490
21.646555,87.105003,74.055336,0.078675,518.633699,31.123342,265707520000.000000,2762302976.000000,-17.168074,-17.263220,-19.222254,0.351650,1.256107
19.934898,94.908470,60.834030,0.219294,219.374787,38.507950,340152877056.000000,5016229376.000000,-17.321072,-17.381159,-19.422426,0.414192,1.352930
17.428097,95.832115,60.083553,0.157884,179.027556,38.507950,384422117376.000000,7082731008.000000,-17.002855,-17.102932,-19.568144,0.434385,1.329563
18.398447,95.022034,60.039040,0.773772,178.508189,18.666941,587222876160.000000,10706502656.000000,-17.082502,-17.169853,-19.792442,0.501999,1.472155
20.155521,86.690849,72.048546,0.033518,520.034781,31.686803,691145932800.000000,16099887104.000000,-17.616165,-17.685680,-20.178524,0.471151,1.442343
25.270315,72.718628,78.231529,0.032629,795.812056,77.902067,1019371520000.000000,14637533184.000000,-16.681122,-16.907892,-20.181728,0.449636,1.445316
21.525146,94.335556,60.851749,0.301045,259.592995,38.507950,1026320039936.000000,6788101120.000000,-18.261116,-18.321909,-20.196274,0.234457,1.017334
19.343847,95.831360,60.681183,0.324076,219.101550,8.151010,3194548387840.000000,45964783616.000000,-17.561085,-17.698904,-21.026226,0.668638,2.001406
20.448845,87.057861,72.477798,0.141282,520.049404,77.902067,3932551643136.000000,39512018944.000000,-17.314697,-17.425926,-20.671883,0.662930,1.974525
37.452976,84.594810,73.384567,0.070597,131.977355,20.784946,42664894464.000000,1457386880.000000,-16.139231,-16.279043,-18.533810,0.351868,1.229374
37.481392,84.542343,73.492630,0.094392,132.002525,20.784946,59784507392.000000,2887050752.000000,-16.895643,-16.992653,-19.316889,0.286724,1.053360
45.088154,86.971825,71.892540,0.528959,0.259984,8.815137,113120796672.000000,2688140800.000000,-16.625801,-16.688610,-18.810770,0.369560,1.230757
46.326820,86.811378,72.009193,0.828991,0.000000,8.815137,119161421824.000000,6288102400.000000,-17.447485,-17.494305,-19.675550,0.357393,1.216105
37.801147,83.885422,71.743538,0.671114,168.331627,20.784946,187078787072.000000,3385526784.000000,-15.628152,-15.781603,-18.744680,0.498022,1.570675
38.029663,83.000374,70.048775,0.757222,202.137403,20.784946,257112965120.000000,19574185984.000000,-17.579670,-17.674397,-20.452478,0.344143,1.158676
38.209457,82.347748,70.141693,0.537116,201.941567,20.784946,386793373696.000000,5915269632.000000,-17.143801,-17.215815,-19.504944,0.436777,1.400141
45.524292,86.999466,72.097473,0.000044,0.000000,8.815137,452116742144.000000,12859151360.000000,-17.982519,-18.067173,-20.372467,0.408585,1.317503
37.485435,84.577339,73.553513,0.107171,131.969014,20.784946,958592253952.000000,11885604864.000000,-18.114620,-18.188967,-20.561745,0.250572,0.991367
46.398682,86.881897,72.110641,0.882353,0.000000,8.815137,1238097199104.000000,26824040448.000000,-15.588306,-16.079071,-20.658916,0.696943,2.134769
38.043987,82.994225,69.945610,0.838465,202.112718,20.784946,2058661527552.000000,27082696704.000000,-18.783567,-18.858576,-21.089972,0.345533,1.175251
45.088787,86.943481,72.142479,0.410414,0.229282,8.815137,2324292173824.000000,39921618944.000000,-19.275867,-19.354420,-21.564997,0.437889,1.389008
22.317575,87.363518,74.898911,0.070250,570.219943,31.123342,61476765696.000000,1716624000.000000,-14.939768,-15.175881,-18.047060,0.485899,1.542999
22.371542,87.233231,74.905991,0.067530,570.265662,31.123342,188060237824.000000,1165815424.000000,-15.406708,-15.493768,-17.772181,0.388226,1.225285
36.464527,85.824707,87.279266,0.043239,0.000000,25.770044,24900456448.000000,4231211520.000000,-16.147261,-16.339153,-19.219452,0.389702,1.262711
36.490265,85.839775,87.247971,0.000039,0.000035,12.691108,35616301056.000000,6605471232.000000,-17.419785,-17.503098,-19.820818,0.307102,1.082325
35.599216,86.320969,85.719086,0.424220,52.187599,18.494188,840289026048.000000,17454534656.000000,-17.497665,-17.597609,-20.344156,0.537350,1.662899
36.455769,85.842285,87.240608,0.036139,0.004746,25.770044,2897277616128.000000,43215331328.000000,-18.822142,-18.939224,-21.496101,0.425606,1.356167
36.114475,90.334793,90.508583,0.359380,157.173130,50.134913,106206085120.000000,4221272064.000000,-17.835663,-17.896824,-19.658236,0.310251,1.108633
36.138889,90.301140,90.588631,0.254737,157.214897,50.134913,205885587456.000000,7316030976.000000,-15.697569,-15.928326,-19.472351,0.391745,1.314371
36.753677,94.490471,95.270096,0.499780,269.443949,25.770044,268903448576.000000,5049916416.000000,-15.975812,-16.146299,-19.077787,0.511028,1.617966
36.091900,90.843491,92.322433,0.577449,157.387594,25.770044,1274810466304.000000,22779947008.000000,-17.812590,-17.873198,-20.427395,0.503349,1.523737
36.346855,91.373672,91.790169,0.589986,158.224794,49.401717,2333105192960.000000,68335575040.000000,-16.431711,-16.913748,-21.355728,0.611996,1.829306
36.277431,90.854126,91.422668,0.386066,157.443440,49.401717,4995345809408.000000,62784348160.000000,-18.809803,-18.925556,-21.480560,0.492796,1.507292
36.171028,89.240158,89.660942,0.491143,103.109571,50.134913,5314272821248.000000,98592088064.000000,-18.332537,-18.527494,-21.686701,0.463779,1.410646
33.157665,95.708572,85.351326,0.000041,0.000049,5.887519,54783426560.000000,1431728896.000000,-16.491692,-16.555542,-18.494810,0.222277,0.931740
33.226353,95.717049,85.331543,0.071937,0.000000,5.887519,101342560256.000000,3928220928.000000,-17.879938,-17.907616,-19.558973,0.316376,1.131048
32.891758,95.796677,85.838142,0.176462,52.464844,5.887519,134479208448.000000,6363790848.000000,-16.332581,-16.459501,-19.352745,0.491241,1.481596
33.359013,95.702507,85.548851,0.282118,0.000000,5.887519,6977217363968.000000,121391792128.000000,-19.083328,-19.203432,-22.078119,0.528950,1.570938
36.225632,90.316147,90.274170,0.561001,157.203022,50.134913,79741165568.000000,3657342976.000000,-16.938129,-17.069403,-19.325439,0.319857,1.157438
43.719910,88.322731,93.544937,0.284198,359.714455,50.134913,399691350016.000000,6484674048.000000,-15.955892,-16.110464,-19.118139,0.540682,1.597868
50.107594,87.553162,94.698288,0.514874,450.278221,26.719311,440861917184.000000,6207912448.000000,-16.260504,-16.422462,-19.360754,0.502958,1.530018
49.657429,86.788879,93.589554,0.690007,449.976285,26.719311,831760105472.000000,16671541248.000000,-18.398523,-18.488434,-20.707256,0.389153,1.290302
42.739586,87.929527,93.353828,0.307062,309.889296,50.134913,899782934528.000000,20060286976.000000,-17.672159,-17.810375,-20.641356,0.511482,1.561440
43.018509,88.341415,93.713982,0.235046,310.063411,50.134913,1085639753728.000000,18801307648.000000,-17.483288,-17.661936,-20.519678,0.415697,1.395090
36.115383,90.357277,90.128876,0.744656,157.146417,50.134913,2749992796160.000000,33303601152.000000,-19.194334,-19.249540,-21.229351,0.409857,1.290205
38.091579,87.885818,75.486717,0.472539,94.936869,8.815137,645199429632.000000,6238160384.000000,-16.239908,-16.613031,-19.725779,0.333235,1.239084
18.925442,82.224091,61.662422,0.861068,209.035330,24.057536,224483147776.000000,2287123712.000000,-16.612915,-16.652283,-18.689573,0.366451,1.194191
65.294464,80.452194,59.263226,1.080562,35.843835,14.643656,144719527936.000000,3117985792.000000,-15.869773,-16.016226,-18.751762,0.504185,1.582308
65.701630,81.338280,54.864815,0.925754,0.520823,14.643656,200393375744.000000,2509031168.000000,-17.037228,-17.063585,-18.922380,0.367641,1.213324
65.937729,81.617119,55.244591,0.000036,0.000000,14.643656,274555813888.000000,2265287168.000000,-16.016354,-16.117210,-18.530426,0.430227,1.359686
65.795486,80.410072,60.143196,0.681856,41.370409,14.288527,6908245180416.000000,103202611200.000000,-17.651485,-17.888191,-21.713942,0.711859,2.193846
64.276451,80.180695,70.414093,0.750628,13.760038,7.280923,451587244032.000000,7219294720.000000,-15.073497,-15.412905,-19.357868,0.441566,1.385706
31.469212,90.524040,66.500786,0.123975,486.140381,38.507950,96406036480.000000,1299272960.000000,-16.174150,-16.287704,-18.455835,0.354877,1.288492
32.558498,91.119629,66.383621,0.258611,486.182789,38.507950,129763090432.000000,4957549056.000000,-17.474827,-17.553886,-19.508356,0.335979,1.194464
39.309193,95.833839,64.302338,0.195305,618.605290,41.207586,240111992832.000000,4436908544.000000,-16.490896,-16.546640,-18.948284,0.422983,1.315002
39.682373,95.830055,64.193825,0.144341,618.262348,41.207586,466751717376.000000,4939873280.000000,-16.991074,-17.046738,-19.348066,0.422880,1.339378
40.456821,96.202484,63.818844,0.000051,617.430377,38.507950,767585615872.000000,6024212480.000000,-17.500982,-17.649332,-20.066711,0.258375,1.062378
42.498341,82.533295,38.514771,0.053115,0.000000,7.740424,45509550080.000000,4979383808.000000,-17.390467,-17.434584,-19.563255,0.350580,1.173315
42.533566,82.561623,38.486931,0.000039,0.000033,7.740424,1758349885440.000000,28543369216.000000,-17.833990,-17.874681,-20.575773,0.518520,1.559721
54.052750,81.579079,60.288342,0.500037,32.089510,13.569098,324778229760.000000,5322168832.000000,-17.636520,-17.705376,-19.776915,0.323027,1.164097
55.799320,82.668335,60.091732,0.193147,26.001698,13.569098,193751105536.000000,3254163200.000000,-16.409195,-16.560089,-19.178629,0.381912,1.325741
60.732040,81.693901,58.446453,0.054768,21.849237,13.569098,229815123968.000000,4814921728.000000,-16.842489,-16.926775,-19.343449,0.416973,1.338795
55.697758,82.329453,59.944035,0.178811,26.076764,13.569098,1322378067968.000000,25627101184.000000,-16.821819,-17.088501,-20.734045,0.538351,1.633125
61.340061,81.678123,58.374374,0.073980,21.858099,13.569098,1327393669120.000000,20966801408.000000,-17.491396,-17.598619,-20.325535,0.571941,1.708307
10.801630,84.130997,42.107334,0.006085,223.323872,13.873558,66191302656.000000,4950575616.000000,-17.816845,-17.855455,-19.781599,0.346010,1.193920
3.491982,89.805351,44.224689,0.229871,80.417425,13.873558,332301041664.000000,9116480512.000000,-15.433376,-15.742202,-19.498426,0.524036,1.619415
10.761142,84.154160,42.108280,0.004832,223.323156,13.873558,622809448448.000000,6108252160.000000,-18.038084,-18.052061,-19.683508,0.329828,1.103014
4.532191,78.842010,15.272523,0.000025,0.000000,9.142595,213387558912.000000,3472104192.000000,-17.530195,-17.605484,-19.589914,0.278532,1.068937
5.473636,74.305382,16.626747,1.257868,35.107929,9.142595,309937242112.000000,4646321152.000000,-15.320386,-15.499124,-18.720472,0.514851,1.548035
5.114908,74.061012,17.090698,0.226977,34.445186,9.142595,391971438592.000000,14900990976.000000,-17.089640,-17.244244,-20.228563,0.429886,1.311680
4.502175,79.011101,15.061692,0.271911,0.000000,9.142595,514460876800.000000,6648502784.000000,-17.476692,-17.532795,-19.841402,0.331976,1.195498
3.885045,78.445351,15.850717,0.402874,11.254500,9.142595,612538318848.000000,9267530752.000000,-15.736587,-15.946050,-19.503525,0.598614,1.769888
4.930149,74.071800,17.272493,0.132197,34.312404,9.142595,978504777728.000000,6026077184.000000,-18.436966,-18.451340,-20.150589,0.256575,0.994194
5.953215,61.447910,49.532597,2.318724,447.737058,20.628480,75360944128.000000,3934952192.000000,-15.411886,-15.624816,-18.847811,0.514877,1.542761
6.339597,61.787186,47.611649,1.281532,446.775035,20.628480,717252067328.000000,15663233024.000000,-18.277382,-18.377323,-20.585632,0.428555,1.347157
31.804541,64.705368,9.645562,0.814693,110.401475,7.883380,601958449152.000000,12999933952.000000,-17.619022,-17.689169,-20.141993,0.456575,1.432741
32.761555,72.981712,31.917845,0.159846,0.000000,21.335220,25836959744.000000,1860339456.000000,-17.397755,-17.406452,-18.955675,0.257463,0.977732
29.961695,70.499527,25.916300,0.241634,10.983948,21.335220,69761589248.000000,2770368512.000000,-15.780169,-15.968580,-18.856281,0.436157,1.406143
29.074018,71.025932,27.229986,0.093184,7.590468,21.335220,200951857152.000000,1789115392.000000,-16.443535,-16.447689,-18.337999,0.429131,1.380007
29.186810,71.032646,26.913179,0.103773,7.582107,21.335220,361693872128.000000,3267159040.000000,-15.852829,-16.009148,-18.843964,0.500532,1.552477
28.830820,70.579659,28.070961,0.491285,5.901169,21.335220,369520541696.000000,5765716480.000000,-16.394690,-16.544485,-19.353130,0.479515,1.457136
32.446648,68.412941,19.664331,0.137970,111.604613,12.453659,373794275328.000000,7508839424.000000,-17.577991,-17.641783,-19.809168,0.388094,1.288904
32.584301,72.887993,31.784222,0.003975,0.824483,21.335220,491873468416.000000,39625256960.000000,-18.057039,-18.206287,-21.185602,0.452240,1.405096
32.180717,68.991455,21.210888,0.836258,110.668841,12.453659,494283325440.000000,10377249792.000000,-17.159702,-17.262999,-19.999386,0.502268,1.530619
