# x,y,z,Mass,SM,GALEX_FUV,GALEX_NUV,SDSS_r,g_minus_r,u_minus_r
9.079094886779785156e+00,3.548820114135742188e+01,5.369565963745117188e+01,1.331208929280000000e+11,8.787910656000000000e+09,-1.589273166656494141e+01,-1.617678833007812500e+01,-1.964908218383789062e+01,5.523910522460937500e-01,1.627847671508789062e+00
8.098539733886718750e+01,8.507870483398437500e+01,4.160595703125000000e+01,1.332687503360000000e+11,8.847942656000000000e+09,-1.592827224731445312e+01,-1.612142372131347656e+01,-1.944614028930664062e+01,5.694561004638671875e-01,1.714273452758789062e+00
3.426430940628051758e+00,7.357092285156250000e+01,4.701940155029296875e+01,1.336077107200000000e+11,1.087220838400000000e+10,-1.602297973632812500e+01,-1.622235870361328125e+01,-1.976408004760742188e+01,5.912475585937500000e-01,1.750144958496093750e+00
6.153834533691406250e+01,3.327033615112304688e+01,2.058031845092773438e+01,1.338180648960000000e+11,1.410178560000000000e+10,-1.574303436279296875e+01,-1.617848777770996094e+01,-1.991854667663574219e+01,5.697517395019531250e-01,1.773694992065429688e+00
5.463726043701171875e+01,3.550566864013671875e+01,3.412815856933593750e+01,1.353962127360000000e+11,2.263398809600000000e+10,-1.419635772705078125e+01,-1.513743782043457031e+01,-2.028041648864746094e+01,6.384963989257812500e-01,1.889585494995117188e+00
7.789057159423828125e+01,7.883704376220703125e+01,4.322321701049804688e+01,1.362311004160000000e+11,6.950616064000000000e+09,-1.553822994232177734e+01,-1.575154685974121094e+01,-1.925269317626953125e+01,5.399131774902343750e-01,1.563600540161132812e+00
7.290981292724609375e+01,2.819756889343261719e+01,2.627830505371093750e+01,1.364310016000000000e+11,5.065801728000000000e+09,-1.489716529846191406e+01,-1.529651451110839844e+01,-1.916836547851562500e+01,5.188980102539062500e-01,1.595403671264648438e+00
8.442483520507812500e+01,2.391849136352539062e+01,5.063476181030273438e+01,1.365734359040000000e+11,3.240568012800000000e+10,-1.689161109924316406e+01,-1.704356384277343750e+01,-2.038570594787597656e+01,5.494022369384765625e-01,1.609447479248046875e+00
5.041756439208984375e+01,3.560203552246093750e+01,4.194075012207031250e+01,1.368054661120000000e+11,2.708997376000000000e+09,-1.545577716827392578e+01,-1.565532493591308594e+01,-1.863899421691894531e+01,4.814701080322265625e-01,1.571678161621093750e+00
6.572544097900390625e+01,5.038627624511718750e+00,2.422452545166015625e+01,1.374780620800000000e+11,3.441355008000000000e+09,-1.622389411926269531e+01,-1.641114616394042969e+01,-1.912116050720214844e+01,3.335132598876953125e-01,1.186635971069335938e+00
7.398458862304687500e+01,4.856009006500244141e+00,7.652695465087890625e+01,1.380404264960000000e+11,6.745897472000000000e+09,-1.722513008117675781e+01,-1.722540092468261719e+01,-1.957750129699707031e+01,3.705940246582031250e-01,1.185674667358398438e+00
9.965850067138671875e+01,7.252864074707031250e+01,4.882966232299804688e+01,1.381632573440000000e+11,1.229179289600000000e+10,-1.487804508209228516e+01,-1.533346366882324219e+01,-1.967755126953125000e+01,6.438999176025390625e-01,1.878480911254882812e+00
7.622757720947265625e+01,8.914243316650390625e+01,4.310186386108398438e+01,1.382385418240000000e+11,5.741081088000000000e+09,-1.517968845367431641e+01,-1.544591331481933594e+01,-1.914636230468750000e+01,5.133590698242187500e-01,1.589115142822265625e+00
1.212762832641601562e+01,7.731201171875000000e+01,4.607906723022460938e+01,1.390776156160000000e+11,3.044643840000000000e+10,-1.510548973083496094e+01,-1.589116477966308594e+01,-2.065746498107910156e+01,6.611461639404296875e-01,1.907701492309570312e+00
1.412128353118896484e+01,5.573281288146972656e+00,9.941071319580078125e+01,1.401837977600000000e+11,2.175862528000000000e+09,-1.660821533203125000e+01,-1.668045616149902344e+01,-1.860197448730468750e+01,3.950519561767578125e-01,1.296909332275390625e+00
3.766000747680664062e+01,4.462670516967773438e+01,9.776286315917968750e+01,1.407666585600000000e+11,6.601034240000000000e+09,-1.767469787597656250e+01,-1.769035148620605469e+01,-1.961979675292968750e+01,3.306617736816406250e-01,1.092128753662109375e+00
7.866263580322265625e+01,7.828138732910156250e+01,4.355253601074218750e+01,1.412053073920000000e+11,8.709651456000000000e+09,-1.653719902038574219e+01,-1.676058006286621094e+01,-1.972857093811035156e+01,4.562416076660156250e-01,1.452249526977539062e+00
3.660755920410156250e+01,7.576009368896484375e+01,4.452299880981445312e+01,1.424471654400000000e+11,6.566035968000000000e+09,-1.678804206848144531e+01,-1.688273239135742188e+01,-1.943342971801757812e+01,5.144195556640625000e-01,1.564849853515625000e+00
6.533871459960937500e+01,4.815732955932617188e+01,9.493170928955078125e+01,1.431201873920000000e+11,5.149376512000000000e+09,-1.718095588684082031e+01,-1.730984115600585938e+01,-1.964414215087890625e+01,3.654327392578125000e-01,1.237510681152343750e+00
5.043423843383789062e+01,3.526576232910156250e+01,4.128136444091796875e+01,1.436444262400000000e+11,2.693962547200000000e+10,-1.548755836486816406e+01,-1.596821975708007812e+01,-2.042328071594238281e+01,6.796932220458984375e-01,2.058364868164062500e+00
7.803482055664062500e+01,9.080086517333984375e+01,4.726541996002197266e+00,1.444542709760000000e+11,7.647831040000000000e+09,-1.637080383300781250e+01,-1.647665214538574219e+01,-1.948533821105957031e+01,4.887962341308593750e-01,1.475046157836914062e+00
8.025135040283203125e+01,9.758952331542968750e+01,1.415372371673583984e+01,1.445186764800000000e+11,2.317868851200000000e+10,-1.727153587341308594e+01,-1.746967315673828125e+01,-2.070218086242675781e+01,4.807777404785156250e-01,1.492826461791992188e+00
8.220642852783203125e+01,1.293765354156494141e+01,6.298352813720703125e+01,1.446990315520000000e+11,1.413928448000000000e+09,-1.663836669921875000e+01,-1.668963241577148438e+01,-1.851865005493164062e+01,3.220596313476562500e-01,1.131130218505859375e+00
7.446212005615234375e+01,5.479516983032226562e+00,7.655055236816406250e+01,1.467355136000000000e+11,1.648513228800000000e+10,-1.738470077514648438e+01,-1.761060523986816406e+01,-2.039191436767578125e+01,3.860034942626953125e-01,1.254867553710937500e+00
7.758455657958984375e+01,7.938211822509765625e+01,4.437836837768554688e+01,1.468621946880000000e+11,1.622717849600000000e+10,-1.667318344116210938e+01,-1.680679702758789062e+01,-1.997432327270507812e+01,4.655952453613281250e-01,1.463094711303710938e+00
8.511159515380859375e+01,8.201014709472656250e+01,3.960056304931640625e+01,1.468964700160000000e+11,3.455675136000000000e+09,-1.772764205932617188e+01,-1.774618911743164062e+01,-1.931516838073730469e+01,3.194980621337890625e-01,1.071733474731445312e+00
3.570083618164062500e+01,7.753388977050781250e+01,6.260898590087890625e+01,1.472017203200000000e+11,5.672992256000000000e+09,-1.578323078155517578e+01,-1.594457530975341797e+01,-1.917668724060058594e+01,5.361614227294921875e-01,1.615453720092773438e+00
6.419099807739257812e+00,5.299023056030273438e+01,5.090536499023437500e+01,1.473109196800000000e+11,2.402547507200000000e+10,-1.506975555419921875e+01,-1.554220581054687500e+01,-2.022793388366699219e+01,6.920871734619140625e-01,2.056045532226562500e+00
6.810466003417968750e+01,3.136444664001464844e+01,2.328626251220703125e+01,1.493264957440000000e+11,1.526133376000000000e+09,-1.530390930175781250e+01,-1.548536205291748047e+01,-1.813247299194335938e+01,4.418277740478515625e-01,1.449634552001953125e+00
8.078039550781250000e+01,9.734188842773437500e+01,1.492431163787841797e+01,1.493611151360000000e+11,1.645069824000000000e+09,-1.612037849426269531e+01,-1.622542953491210938e+01,-1.843357086181640625e+01,3.647575378417968750e-01,1.229942321777343750e+00
8.306725311279296875e+01,4.493820571899414062e+01,5.600135803222656250e+01,1.494178365440000000e+11,1.234127257600000000e+10,-1.568565082550048828e+01,-1.599322509765625000e+01,-1.988047599792480469e+01,5.564765930175781250e-01,1.689401626586914062e+00
5.447124862670898438e+01,2.383729171752929688e+01,2.810248947143554688e+01,1.497221693440000000e+11,6.111519744000000000e+09,-1.649710464477539062e+01,-1.655935478210449219e+01,-1.922978401184082031e+01,5.292472839355468750e-01,1.599603652954101562e+00
5.899530410766601562e+01,1.379382896423339844e+01,2.296738815307617188e+01,1.499494809600000000e+11,4.027887872000000000e+09,-1.542334365844726562e+01,-1.558421421051025391e+01,-1.880872344970703125e+01,4.817295074462890625e-01,1.480195999145507812e+00
1.012635421752929688e+01,8.052682495117187500e+01,5.565592193603515625e+01,1.508917084160000000e+11,2.505104896000000000e+09,-1.717198562622070312e+01,-1.726493263244628906e+01,-1.920707321166992188e+01,3.134365081787109375e-01,1.168867111206054688e+00
1.372883605957031250e+01,7.873676300048828125e+01,5.184529876708984375e+01,1.518559068160000000e+11,1.621521536000000000e+09,-1.615663909912109375e+01,-1.628488349914550781e+01,-1.853445816040039062e+01,3.135128021240234375e-01,1.118871688842773438e+00
6.024100494384765625e+01,4.695730590820312500e+01,9.629489898681640625e+01,1.519118254080000000e+11,5.880935936000000000e+09,-1.673229217529296875e+01,-1.684801101684570312e+01,-1.941408920288085938e+01,4.638652801513671875e-01,1.445541381835937500e+00
6.418525695800781250e+01,8.086528015136718750e+01,9.573061370849609375e+01,1.519659089920000000e+11,3.797517824000000000e+09,-1.735425758361816406e+01,-1.741732597351074219e+01,-1.942664909362792969e+01,3.373069763183593750e-01,1.174444198608398438e+00
9.132540130615234375e+01,1.379863262176513672e+01,3.676982498168945312e+01,1.531179171840000000e+11,5.877479936000000000e+09,-1.599641895294189453e+01,-1.616283607482910156e+01,-1.927701568603515625e+01,5.175075531005859375e-01,1.557704925537109375e+00
5.329473495483398438e+01,9.502907562255859375e+01,9.505930328369140625e+01,1.540403200000000000e+11,1.948492390400000000e+10,-1.570374488830566406e+01,-1.597915935516357422e+01,-2.004753684997558594e+01,6.046314239501953125e-01,1.767473220825195312e+00
7.707033538818359375e+01,6.163602066040039062e+01,7.156539154052734375e+01,1.556431831040000000e+11,3.731033856000000000e+09,-1.729180717468261719e+01,-1.737447929382324219e+01,-1.938721656799316406e+01,3.166275024414062500e-01,1.148868560791015625e+00
4.253495407104492188e+01,6.927145385742187500e+01,2.222369003295898438e+01,1.561044582400000000e+11,4.599266918400000000e+10,-1.834372329711914062e+01,-1.841701316833496094e+01,-2.140809249877929688e+01,5.701065063476562500e-01,1.611938476562500000e+00
7.315209197998046875e+01,6.205989456176757812e+01,4.117706298828125000e+01,1.568204554240000000e+11,3.965267200000000000e+09,-1.752148437500000000e+01,-1.757558250427246094e+01,-1.941041183471679688e+01,3.548088073730468750e-01,1.177350997924804688e+00
5.272106933593750000e+01,4.207242012023925781e+00,2.044259262084960938e+01,1.573939118080000000e+11,4.517673472000000000e+09,-1.574612522125244141e+01,-1.604840469360351562e+01,-1.898914527893066406e+01,3.823146820068359375e-01,1.190347671508789062e+00
1.684860229492187500e+01,3.477402114868164062e+01,5.174885940551757812e+01,1.580045762560000000e+11,2.745351424000000000e+09,-1.560359573364257812e+01,-1.583859157562255859e+01,-1.885098075866699219e+01,3.838691711425781250e-01,1.332569122314453125e+00
6.639286804199218750e+01,3.150698089599609375e+01,2.420555114746093750e+01,1.582253178880000000e+11,9.224348672000000000e+09,-1.685764122009277344e+01,-1.706514358520507812e+01,-2.004092216491699219e+01,4.453868865966796875e-01,1.464260101318359375e+00
6.164880371093750000e+01,3.325440597534179688e+01,2.079690361022949219e+01,1.587982663680000000e+11,1.946549248000000000e+10,-1.687438392639160156e+01,-1.705261230468750000e+01,-2.022370529174804688e+01,5.275936126708984375e-01,1.584203720092773438e+00
1.912450790405273438e+01,2.301415824890136719e+01,6.724839019775390625e+01,1.588320993280000000e+11,6.360006144000000000e+09,-1.746674919128417969e+01,-1.758583831787109375e+01,-1.983267974853515625e+01,4.154548645019531250e-01,1.373842239379882812e+00
3.333878707885742188e+01,6.655809783935546875e+01,9.197771072387695312e+00,1.610148249600000000e+11,4.058646272000000000e+09,-1.796173477172851562e+01,-1.790316772460937500e+01,-1.937019348144531250e+01,2.431449890136718750e-01,9.160385131835937500e-01
7.697095489501953125e+01,9.021336364746093750e+01,4.172744750976562500e+01,1.610957783040000000e+11,1.994793164800000000e+10,-1.522078323364257812e+01,-1.573827362060546875e+01,-2.018013000488281250e+01,6.703491210937500000e-01,1.978847503662109375e+00
7.832613372802734375e+01,7.777458667755126953e+00,7.154981231689453125e+01,1.613659504640000000e+11,1.064801382400000000e+10,-1.490498161315917969e+01,-1.534494686126708984e+01,-1.955652046203613281e+01,6.086864471435546875e-01,1.790691375732421875e+00
7.837779235839843750e+01,4.857341003417968750e+01,5.781464767456054688e+01,1.614215413760000000e+11,7.583236608000000000e+09,-1.574804687500000000e+01,-1.621728706359863281e+01,-1.989034652709960938e+01,4.446315765380859375e-01,1.478729248046875000e+00
7.189112091064453125e+01,7.346113586425781250e+01,8.417687225341796875e+01,1.615766159360000000e+11,1.446397542400000000e+10,-1.520280933380126953e+01,-1.547169017791748047e+01,-1.970313835144042969e+01,6.606388092041015625e-01,1.908264160156250000e+00
7.006414031982421875e+01,5.703846359252929688e+01,7.176248931884765625e+01,1.627274444800000000e+11,1.950267392000000000e+10,-1.859037017822265625e+01,-1.872864913940429688e+01,-2.101012992858886719e+01,2.901573181152343750e-01,1.037406921386718750e+00
8.694792175292968750e+01,1.464111518859863281e+01,6.404373168945312500e+01,1.628655288320000000e+11,2.953574400000000000e+09,-1.508444595336914062e+01,-1.530904293060302734e+01,-1.855636978149414062e+01,4.700355529785156250e-01,1.485746383666992188e+00
9.087975311279296875e+01,4.618687820434570312e+01,6.958498382568359375e+01,1.634621358080000000e+11,5.381042995200000000e+10,-1.589198780059814453e+01,-1.631095123291015625e+01,-2.103152275085449219e+01,7.204227447509765625e-01,2.163400650024414062e+00
7.562802886962890625e+01,7.723459625244140625e+01,4.077758407592773438e+01,1.637462179840000000e+11,3.398823116800000000e+10,-1.689328765869140625e+01,-1.711883926391601562e+01,-2.083057212829589844e+01,5.856723785400390625e-01,1.705713272094726562e+00
4.576369285583496094e+00,2.278834152221679688e+01,6.861263275146484375e+01,1.644852838400000000e+11,6.114667520000000000e+09,-1.718426132202148438e+01,-1.726884078979492188e+01,-1.964935493469238281e+01,3.995189666748046875e-01,1.288488388061523438e+00
9.608995056152343750e+01,2.046566581726074219e+01,4.566294479370117188e+01,1.649873223680000000e+11,2.392362240000000000e+09,-1.611254310607910156e+01,-1.615213394165039062e+01,-1.838548088073730469e+01,3.939838409423828125e-01,1.275726318359375000e+00
4.951645278930664062e+01,5.274199008941650391e+00,2.162892723083496094e+01,1.653612216320000000e+11,3.285118771200000000e+10,-1.545668029785156250e+01,-1.593993854522705078e+01,-2.050458335876464844e+01,5.746345520019531250e-01,1.683340072631835938e+00
6.202548980712890625e+01,3.361433029174804688e+01,2.020341682434082031e+01,1.658011484160000000e+11,7.513608704000000000e+09,-1.453967285156250000e+01,-1.549708557128906250e+01,-1.973832321166992188e+01,4.593505859375000000e-01,1.569517135620117188e+00
7.813249206542968750e+01,4.914824295043945312e+01,5.786256408691406250e+01,1.662147297280000000e+11,5.016641536000000000e+09,-1.652676963806152344e+01,-1.670552062988281250e+01,-1.953916740417480469e+01,4.289417266845703125e-01,1.407894134521484375e+00
7.406832885742187500e+01,4.941250801086425781e+00,7.665447998046875000e+01,1.663499304960000000e+11,6.828677120000000000e+09,-1.793301773071289062e+01,-1.800887680053710938e+01,-2.024842643737792969e+01,2.620658874511718750e-01,1.015066146850585938e+00
8.388537406921386719e+00,3.573210144042968750e+01,5.524363327026367188e+01,1.664511180800000000e+11,4.261903360000000000e+09,-1.591035938262939453e+01,-1.606314086914062500e+01,-1.890374374389648438e+01,4.850807189941406250e-01,1.427242279052734375e+00
6.189340972900390625e+01,3.306180953979492188e+01,2.035295104980468750e+01,1.670799196160000000e+11,1.174094950400000000e+10,-1.615200805664062500e+01,-1.631497955322265625e+01,-1.966734695434570312e+01,5.230236053466796875e-01,1.538524627685546875e+00
4.359606933593750000e+01,8.992946624755859375e+01,7.570658111572265625e+01,1.674360258560000000e+11,3.093158656000000000e+09,-1.635593605041503906e+01,-1.649345779418945312e+01,-1.884790229797363281e+01,4.464702606201171875e-01,1.487459182739257812e+00
3.476270675659179688e+01,7.804154205322265625e+01,6.122343444824218750e+01,1.676373852160000000e+11,3.010899148800000000e+10,-1.563336181640625000e+01,-1.623874664306640625e+01,-2.073271179199218750e+01,5.783557891845703125e-01,1.724548339843750000e+00
8.875643157958984375e+01,4.876527786254882812e+01,7.856307220458984375e+01,1.677277757440000000e+11,4.932709888000000000e+09,-1.534257984161376953e+01,-1.560375881195068359e+01,-1.898570823669433594e+01,4.974002838134765625e-01,1.523750305175781250e+00
1.698696899414062500e+01,8.031543731689453125e+01,5.179085159301757812e+01,1.679441100800000000e+11,4.177223168000000000e+09,-1.571439075469970703e+01,-1.595933437347412109e+01,-1.908349227905273438e+01,3.897743225097656250e-01,1.280845642089843750e+00
3.597518920898437500e+01,3.722703552246093750e+01,8.771726226806640625e+01,1.683318374400000000e+11,6.069880320000000000e+09,-1.470440292358398438e+01,-1.514755439758300781e+01,-1.914617919921875000e+01,5.190315246582031250e-01,1.552448272705078125e+00
7.851332092285156250e+01,3.376430130004882812e+01,5.452785873413085938e+01,1.687666196480000000e+11,1.138012774400000000e+10,-1.632721710205078125e+01,-1.650508499145507812e+01,-1.967476654052734375e+01,5.405979156494140625e-01,1.632585525512695312e+00
6.539798736572265625e+01,8.083992767333984375e+01,6.186859130859375000e+01,1.690701660160000000e+11,1.008591872000000000e+10,-1.519610023498535156e+01,-1.557014274597167969e+01,-1.954025077819824219e+01,5.881919860839843750e-01,1.792032241821289062e+00
5.609736919403076172e+00,5.924750518798828125e+01,5.040060043334960938e+01,1.699724328960000000e+11,5.775219712000000000e+09,-1.653734207153320312e+01,-1.665248680114746094e+01,-1.946443367004394531e+01,4.544620513916015625e-01,1.506374359130859375e+00
9.662217712402343750e+01,4.339405059814453125e+01,6.014785766601562500e+01,1.702679674880000000e+11,5.603011072000000000e+09,-1.560095977783203125e+01,-1.577341270446777344e+01,-1.910101318359375000e+01,5.151596069335937500e-01,1.536426544189453125e+00
1.881613540649414062e+01,2.372122764587402344e+01,6.679602813720703125e+01,1.703959592960000000e+11,3.477902080000000000e+09,-1.692920494079589844e+01,-1.694116783142089844e+01,-1.900797271728515625e+01,3.209629058837890625e-01,1.085050582885742188e+00
8.004759979248046875e+01,2.563297033309936523e+00,3.973216247558593750e+01,1.707906498560000000e+11,1.046394470400000000e+10,-1.554620647430419922e+01,-1.586269474029541016e+01,-1.975593948364257812e+01,5.288085937500000000e-01,1.620100021362304688e+00
3.151744127273559570e+00,7.372264862060546875e+01,4.730194091796875000e+01,1.710006927360000000e+11,3.579624243200000000e+10,-1.634552192687988281e+01,-1.677416992187500000e+01,-2.101277160644531250e+01,4.802894592285156250e-01,1.517194747924804688e+00
6.340708255767822266e+00,7.642071533203125000e+01,4.688827896118164062e+01,1.711294218240000000e+11,6.330506752000000000e+09,-1.603351211547851562e+01,-1.638882064819335938e+01,-1.964081764221191406e+01,3.044815063476562500e-01,1.049825668334960938e+00
1.424098587036132812e+01,5.352605342864990234e+00,5.871123313903808594e+00,1.718952755200000000e+11,2.804398848000000000e+09,-1.697267532348632812e+01,-1.706037521362304688e+01,-1.930995941162109375e+01,2.735919952392578125e-01,1.055694580078125000e+00
3.667976760864257812e+01,9.239759826660156250e+01,4.229237365722656250e+01,1.733602836480000000e+11,3.808009420800000000e+10,-1.763642120361328125e+01,-1.782456016540527344e+01,-2.108718681335449219e+01,4.676361083984375000e-01,1.435014724731445312e+00
2.466411399841308594e+01,6.539239501953125000e+01,1.016284465789794922e+01,1.741647708160000000e+11,1.332035993600000000e+10,-1.545070648193359375e+01,-1.575904560089111328e+01,-1.983097076416015625e+01,6.158428192138671875e-01,1.869943618774414062e+00
7.907458496093750000e+01,7.767644500732421875e+01,4.298027038574218750e+01,1.745394892800000000e+11,2.240444620800000000e+10,-1.441102027893066406e+01,-1.524442481994628906e+01,-2.027561759948730469e+01,7.072925567626953125e-01,2.133012771606445312e+00
1.297694873809814453e+01,9.861093902587890625e+01,5.930978775024414062e+01,1.750744268800000000e+11,2.851714662400000000e+10,-1.589363098144531250e+01,-1.637892150878906250e+01,-2.077816772460937500e+01,6.555614471435546875e-01,2.015438079833984375e+00
5.359398651123046875e+01,4.939241409301757812e+01,9.850975799560546875e+01,1.753513656320000000e+11,4.264580864000000000e+09,-1.616752433776855469e+01,-1.631736373901367188e+01,-1.905821800231933594e+01,4.866085052490234375e-01,1.519729614257812500e+00
5.923886871337890625e+01,3.349571990966796875e+01,2.107372283935546875e+01,1.762968207360000000e+11,1.038680064000000000e+10,-1.804152297973632812e+01,-1.812263298034667969e+01,-2.017988777160644531e+01,3.433322906494140625e-01,1.155935287475585938e+00
7.583055114746093750e+01,7.706547546386718750e+01,4.868631744384765625e+01,1.770740449280000000e+11,6.901190144000000000e+09,-1.560124969482421875e+01,-1.575812911987304688e+01,-1.902434158325195312e+01,5.420150756835937500e-01,1.611930847167968750e+00
6.853555297851562500e+01,8.150022888183593750e+01,8.890348815917968750e+01,1.778042961920000000e+11,4.329926144000000000e+09,-1.511649894714355469e+01,-1.536189842224121094e+01,-1.879938888549804688e+01,5.515346527099609375e-01,1.649265289306640625e+00
2.854982185363769531e+01,7.872608947753906250e+01,6.024507522583007812e+01,1.779671367680000000e+11,1.246184857600000000e+10,-1.728298950195312500e+01,-1.745994377136230469e+01,-2.037327575683593750e+01,4.626159667968750000e-01,1.472642898559570312e+00
7.508545684814453125e+01,2.318787956237792969e+01,3.096789741516113281e+01,1.781612707840000000e+11,8.324361216000000000e+09,-1.511076354980468750e+01,-1.539449214935302734e+01,-1.930163002014160156e+01,5.923519134521484375e-01,1.745071411132812500e+00
3.654713058471679688e+01,9.509416198730468750e+01,9.522838592529296875e+01,1.783131668480000000e+11,4.515051008000000000e+09,-1.542066383361816406e+01,-1.572355365753173828e+01,-1.911634063720703125e+01,3.778057098388671875e-01,1.233926773071289062e+00
8.338780212402343750e+01,1.328654766082763672e+01,5.878819274902343750e+01,1.788284764160000000e+11,1.460517888000000000e+09,-1.674882698059082031e+01,-1.679308128356933594e+01,-1.857606887817382812e+01,3.139305114746093750e-01,1.080505371093750000e+00
3.590126419067382812e+01,6.554444885253906250e+01,7.446741104125976562e+00,1.788880158720000000e+11,1.701468928000000000e+09,-1.653437232971191406e+01,-1.656745910644531250e+01,-1.844765853881835938e+01,2.895736694335937500e-01,1.045812606811523438e+00
7.123437500000000000e+01,7.921517944335937500e+01,8.619335937500000000e+01,1.791221760000000000e+11,9.693550592000000000e+09,-1.553283977508544922e+01,-1.576770401000976562e+01,-1.951123619079589844e+01,5.991821289062500000e-01,1.785715103149414062e+00
8.319302368164062500e+01,4.526829528808593750e+01,5.610009384155273438e+01,1.796186603520000000e+11,5.353629184000000000e+09,-1.823314476013183594e+01,-1.832371520996093750e+01,-2.014751625061035156e+01,2.480468750000000000e-01,9.929351806640625000e-01
5.427234649658203125e+01,4.676579284667968750e+01,7.933641815185546875e+01,1.797824675840000000e+11,3.594442496000000000e+09,-1.692613792419433594e+01,-1.696385002136230469e+01,-1.914219856262207031e+01,4.183597564697265625e-01,1.352582931518554688e+00
2.502968215942382812e+01,6.710374450683593750e+01,1.104492950439453125e+01,1.813529231360000000e+11,1.571873920000000000e+09,-1.659939384460449219e+01,-1.668940162658691406e+01,-1.874422836303710938e+01,2.698516845703125000e-01,1.030900955200195312e+00
8.178491973876953125e+01,8.567904472351074219e+00,6.838874816894531250e+01,1.815222517760000000e+11,8.478588416000000000e+09,-1.722499084472656250e+01,-1.729810333251953125e+01,-1.970232200622558594e+01,4.711532592773437500e-01,1.416130065917968750e+00
7.883964538574218750e+01,7.752174377441406250e+01,4.275466918945312500e+01,1.820636446720000000e+11,2.267616665600000000e+10,-1.469119358062744141e+01,-1.539209175109863281e+01,-2.028604125976562500e+01,7.007694244384765625e-01,2.109050750732421875e+00
7.087024211883544922e+00,3.553040695190429688e+01,5.735609054565429688e+01,1.830830080000000000e+11,2.398780825600000000e+10,-1.547716522216796875e+01,-1.593603992462158203e+01,-2.042795753479003906e+01,6.478309631347656250e-01,1.912157058715820312e+00
8.021800231933593750e+01,9.753915405273437500e+01,1.437280654907226562e+01,1.852019507200000000e+11,2.193942528000000000e+10,-1.550923728942871094e+01,-1.602214241027832031e+01,-2.039770698547363281e+01,5.812950134277343750e-01,1.739068984985351562e+00
6.614527130126953125e+01,6.802011108398437500e+01,1.465492057800292969e+01,1.858279669760000000e+11,1.617663488000000000e+10,-1.620110511779785156e+01,-1.646070098876953125e+01,-2.023630142211914062e+01,5.861263275146484375e-01,1.811672210693359375e+00
5.391918945312500000e+01,4.583810043334960938e+01,7.892511749267578125e+01,1.864111882240000000e+11,9.296518144000000000e+09,-1.562784671783447266e+01,-1.619519424438476562e+01,-1.985719490051269531e+01,4.387855529785156250e-01,1.456874847412109375e+00
7.115820407867431641e+00,3.475289535522460938e+01,5.658493423461914062e+01,1.880380866560000000e+11,6.501247488000000000e+09,-1.691858673095703125e+01,-1.709500694274902344e+01,-1.969401741027832031e+01,4.516239166259765625e-01,1.471948623657226562e+00
1.450102329254150391e+01,7.916769409179687500e+01,5.204358291625976562e+01,1.885919805440000000e+11,2.175136000000000000e+09,-1.826808547973632812e+01,-1.826070404052734375e+01,-1.955732345581054688e+01,1.709423065185546875e-01,8.435420989990234375e-01
9.973008728027343750e+01,7.148659515380859375e+01,3.665668487548828125e+01,1.898931650560000000e+11,1.068550348800000000e+10,-1.550675868988037109e+01,-1.589384269714355469e+01,-1.976747131347656250e+01,5.657005310058593750e-01,1.725000381469726562e+00
2.728560447692871094e+00,5.496895980834960938e+01,5.598263168334960938e+01,1.908131430400000000e+11,1.891469184000000000e+09,-1.632207679748535156e+01,-1.640874671936035156e+01,-1.846301841735839844e+01,3.700923919677734375e-01,1.252780914306640625e+00
5.012943267822265625e+01,3.675695037841796875e+01,9.762500000000000000e+01,1.911319101440000000e+11,8.920633344000000000e+09,-1.596955490112304688e+01,-1.621832084655761719e+01,-1.976327896118164062e+01,5.026473999023437500e-01,1.644889831542968750e+00
3.468907928466796875e+01,7.759113311767578125e+01,6.064888381958007812e+01,1.917394616320000000e+11,1.487704166400000000e+10,-1.607119750976562500e+01,-1.635273551940917969e+01,-2.014357566833496094e+01,5.296039581298828125e-01,1.592458724975585938e+00
3.434028625488281250e+01,9.285158538818359375e+01,4.392764344811439514e-02,1.920771522560000000e+11,5.843678720000000000e+09,-1.585024261474609375e+01,-1.610246849060058594e+01,-1.936518287658691406e+01,3.567485809326171875e-01,1.159891128540039062e+00
7.129669952392578125e+01,7.934645843505859375e+01,8.540118408203125000e+01,1.921130987520000000e+11,2.437038848000000000e+09,-1.641962432861328125e+01,-1.650846862792968750e+01,-1.876750946044921875e+01,4.077587127685546875e-01,1.332506179809570312e+00
9.662111663818359375e+01,4.388059234619140625e+01,6.008616256713867188e+01,1.922828697600000000e+11,4.049513728000000000e+09,-1.692042732238769531e+01,-1.699736595153808594e+01,-1.909274291992187500e+01,4.332618713378906250e-01,1.383443832397460938e+00
7.046138000488281250e+01,6.613947296142578125e+01,9.322543334960937500e+01,1.927060848640000000e+11,2.131393126400000000e+10,-1.694426536560058594e+01,-1.715393829345703125e+01,-2.034593772888183594e+01,4.515991210937500000e-01,1.400358200073242188e+00
1.692174148559570312e+01,8.109439849853515625e+01,6.097434616088867188e+01,1.929208135680000000e+11,3.250470400000000000e+09,-1.687948036193847656e+01,-1.698170852661132812e+01,-1.905571746826171875e+01,3.969955444335937500e-01,1.341732025146484375e+00
4.656312465667724609e+00,2.523739051818847656e+01,7.066199493408203125e+01,1.933806632960000000e+11,3.662957312000000000e+09,-1.601780700683593750e+01,-1.617486000061035156e+01,-1.889340400695800781e+01,3.966903686523437500e-01,1.284755706787109375e+00
