# #plate,mjd,fiberID,RA,Dec,dist(Mpc)
2509,54180,369,176.580120,20.640447,2.543484
2509,54180,371,176.506850,20.616627,2.650034
2509,54180,375,176.356010,20.610241,2.819672
2509,54180,393,175.853720,20.557580,3.423790
2509,54180,427,175.891780,20.510569,3.487101
2509,54180,461,176.168070,20.477182,3.197543
2509,54180,472,176.095040,20.409368,3.364740
2509,54180,533,177.092960,20.650788,2.118167
2509,54180,541,176.909060,20.565539,2.371454
2515,54180,415,178.379460,20.590602,2.486239
2515,54180,416,178.366260,20.694422,2.324236
2515,54180,420,178.532470,20.609099,2.603023
1974,53430,533,173.966410,32.156989,3.826221
1974,53430,566,174.373710,32.252465,3.267144
2608,54474,455,180.481200,20.747899,3.850079
2608,54474,456,180.657940,20.717334,3.663261
2220,53795,122,174.354790,28.390384,2.011451
5878,56033,216,170.398690,18.458579,0.000512
2229,53823,71,183.935060,27.415025,3.693112
2235,53847,386,186.960650,27.380688,0.835884
2609,54476,409,181.954030,20.644875,2.620160
2216,53795,530,171.016260,28.043988,1.937964
2610,54476,339,183.514920,20.734936,2.503458
2218,53816,150,172.820920,26.589525,1.841343
2218,53816,214,172.232200,25.861217,2.664855
2218,53816,252,172.052690,25.726739,2.880798
2218,53816,575,172.835160,28.201263,0.472965
2219,53816,48,174.068560,25.983962,1.376275
2219,53816,122,173.614210,25.876476,2.102829
2219,53816,125,173.593900,25.907807,2.113639
2219,53816,328,173.104860,28.228493,0.300981
2220,53795,206,174.073020,28.322764,1.565426
2221,53792,109,176.355860,26.829899,1.358857
2221,53792,140,175.788710,26.063642,0.341483
2221,53792,156,176.009200,27.098298,1.509277
2221,53792,209,175.738280,26.060207,0.345446
2221,53792,210,175.569690,26.027791,0.496396
2221,53792,218,175.760060,26.138615,0.207980
2221,53792,254,175.530930,26.122007,0.425674
2222,53799,288,175.720610,28.458767,2.524462
2223,53793,28,179.612520,27.075761,2.304387
2223,53793,44,178.743910,26.202508,4.105718
2223,53793,118,178.759590,27.297834,2.424382
2223,53793,592,178.893660,27.362694,2.210779
2224,53815,51,179.474050,28.655363,0.593031
2224,53815,125,178.621310,28.765390,1.807315
2229,53823,202,182.610290,26.367421,1.996080
2229,53823,217,182.622880,26.253310,1.825739
2229,53823,245,182.541550,26.424386,2.047630
2230,53799,43,184.058850,28.762612,3.049078
6407,56311,440,178.295730,20.658826,2.313695
2230,53799,247,183.020460,28.752995,2.356252
2231,53816,75,185.950700,27.394270,2.131108
2231,53816,271,183.989850,27.444991,3.697978
2231,53816,523,184.932820,28.862819,2.562973
2232,53827,241,185.018930,28.897271,2.505274
2232,53827,244,184.922100,28.785735,2.696974
2232,53827,248,184.922060,28.825489,2.627974
2233,53845,277,185.203030,27.344506,3.100998
2233,53845,307,184.772480,27.298429,3.059531
2240,53823,18,194.792520,26.720385,2.213010
2240,53823,55,194.361580,26.693911,2.453235
2241,54169,6,195.774740,26.531133,2.765921
2242,54153,234,195.648330,26.662243,2.478736
2242,54153,314,195.121470,26.675356,2.266841
2509,54180,490,176.435910,20.030852,3.553694
2509,54180,506,176.590690,20.177436,3.207921
2509,54180,516,176.598890,20.038660,3.415055
2509,54180,520,176.906540,20.150173,3.038512
2514,53882,632,179.466800,25.048374,4.151675
2230,53799,89,183.858970,28.544950,3.459493
2223,53793,434,177.735440,27.471251,3.458405
2223,53793,599,179.083000,27.437834,1.942256
2226,53819,480,180.144370,27.586234,1.546760
2226,53819,509,180.920790,27.547662,1.514359
2226,53819,560,181.004250,27.611680,1.344689
2226,53819,622,181.678660,27.600340,0.945250
2609,54476,342,180.855620,20.241524,3.652286
2609,54476,344,180.907920,20.253373,3.594331
2609,54476,347,180.954350,20.202318,3.481391
2609,54476,350,180.734990,20.362465,3.933480
2609,54476,359,180.730190,20.202171,3.785968
2609,54476,391,181.039490,20.184590,3.350674
2609,54476,394,181.057680,20.209710,3.352804
2609,54476,396,181.025180,20.323782,3.516421
2609,54476,399,181.135500,20.204948,3.247312
2227,53820,173,181.499980,27.638972,0.902730
2610,54476,543,185.014760,20.407638,0.000396
2227,53820,460,181.363000,28.574679,0.860190
2227,53820,561,181.855560,28.530378,0.746925
2229,53823,160,183.201860,27.500987,2.643492
2643,54208,429,179.978180,22.718319,3.977341
2643,54208,518,181.000480,22.864049,2.556526
2655,54184,94,180.699010,23.893926,3.306947
2229,53823,176,183.076030,27.530347,2.446846
2655,54184,435,179.772800,24.988965,3.689793
2657,54502,122,183.816210,23.958173,3.439988
2657,54502,125,183.963370,24.006650,3.238247
2657,54502,126,183.891720,24.003290,3.306829
2657,54502,127,183.929240,24.004491,3.271410
2229,53823,361,182.020850,28.667468,1.078401
2229,53823,499,182.986700,27.643213,2.240171
2657,54502,210,183.545270,24.069539,3.151111
2229,53823,562,183.528170,28.678600,3.027367
1974,53430,574,174.341990,31.922586,3.714439
1979,53431,456,170.247580,31.631099,1.856225
1979,53431,458,170.216880,31.460141,1.556279
2008,53473,202,174.913370,31.889001,3.278729
2229,53823,574,183.435100,28.648594,2.876524
2008,53473,216,175.051540,32.016624,2.987006
2008,53473,400,175.110340,32.519765,2.199278
2008,53473,418,174.911170,32.337665,2.627342
2008,53473,517,176.022680,32.452967,1.878674
2009,53904,123,197.326670,28.212588,3.548150
2009,53904,258,196.808700,28.258252,2.773942
2009,53904,283,196.130630,28.301925,1.783346
2011,53499,26,195.976790,28.310541,1.566993
2011,53499,118,195.217060,28.366120,0.734643
2011,53499,224,194.364550,28.439690,1.289378
2011,53499,266,194.323840,28.438816,1.337837
2230,53799,2,184.664800,28.737861,2.812714
2230,53799,85,184.006510,28.741534,3.117309
2098,53460,47,174.727450,32.499292,2.596255
2098,53460,248,173.691940,32.232076,3.650235
2231,53816,386,183.719560,27.692613,3.283156
2231,53816,616,185.711480,28.563362,2.741160
2236,53729,355,188.307130,27.584099,1.635911
2236,53729,431,189.507540,27.614018,2.063631
2236,53729,433,189.313940,27.533230,1.816932
2241,54169,566,195.453560,28.171962,0.737549
2241,54169,567,195.553290,28.214838,0.907310
2241,54169,568,195.430350,28.297803,0.832311
2241,54169,570,195.542870,28.191828,0.875539
2221,53792,465,175.732820,27.277424,1.769505
2221,53792,480,175.574470,27.316138,1.858177
2221,53792,493,175.752540,27.396965,1.976615
2221,53792,520,176.058310,27.235832,1.759576
2514,53882,477,178.548680,25.035405,4.855557
2514,53882,490,178.570230,24.972735,4.935149
2514,53882,504,178.878450,24.944403,5.092796
2609,54476,381,180.990720,20.312502,3.548043
2609,54476,385,181.020590,20.246790,3.439808
2609,54476,388,181.094920,20.257626,3.355952
2645,54477,359,183.142720,22.783082,1.714817
2230,53799,135,183.825010,28.632336,3.415165
2231,53816,526,184.883080,28.703002,2.842030
2231,53816,530,184.960470,28.729244,2.794785
2232,53827,250,184.923340,28.724771,2.802764
2233,53845,366,185.311850,28.554363,3.146474
2233,53845,368,185.156830,28.634246,2.976250
2233,53845,571,186.683800,28.590969,1.667682
2233,53845,604,186.924410,28.698077,1.679080
2236,53729,119,190.280510,27.461888,1.668061
2237,53828,84,190.424510,28.650004,3.048885
2237,53828,91,190.408660,28.569260,3.191110
2238,54205,438,191.190500,27.500238,2.355396
2238,54205,498,191.868210,27.457782,3.125363
2238,54205,583,192.960010,27.360836,3.350851
2238,54205,585,192.616990,27.434908,3.819159
2238,54205,586,192.654360,27.483000,3.742712
2238,54205,589,192.567440,27.380007,3.918079
2240,53823,273,193.145790,27.459370,3.025137
2240,53823,278,192.788460,27.406847,3.578046
2240,53823,312,192.441090,27.369086,3.845021
2240,53823,316,192.247150,27.375513,3.575050
2241,54169,304,193.302120,27.323089,2.883159
2242,54153,444,196.302130,28.152435,1.979647
2242,54153,446,196.472870,28.112441,2.230575
2242,54153,449,196.180550,28.251573,1.831866
2242,54153,453,196.153750,28.250518,1.791787
2242,54153,457,196.453570,28.106538,2.200168
2242,54153,458,196.205700,28.269451,1.877059
2242,54153,459,196.173650,28.227540,1.811438
2243,53794,327,197.828940,27.966804,4.298757
2243,53794,403,198.474100,28.070762,5.287418
2493,54115,631,170.583870,24.308128,2.885168
2493,54115,636,170.589680,24.362934,2.966621
2493,54115,638,170.428370,24.290931,2.977614
2497,54154,280,170.541260,24.312246,2.922234
2497,54154,312,170.251300,24.303358,3.149180
2501,54084,483,173.017730,24.669840,4.069090
2501,54084,554,173.273460,24.686020,3.771945
2501,54084,628,174.379420,24.680247,2.931968
2504,54179,584,174.879260,22.492704,1.085938
2504,54179,586,174.953600,22.411918,1.074504
2505,53856,564,175.664380,24.822522,2.497029
2506,54179,502,175.990430,20.190045,3.759358
2506,54179,505,175.995670,20.077028,3.902068
2506,54179,507,176.076170,20.042470,3.866389
2506,54179,511,176.015820,20.098937,3.851825
2506,54179,516,176.003300,20.029338,3.958096
2506,54179,545,176.127320,20.076679,3.768437
2506,54179,546,176.109530,19.997508,3.895670
2506,54179,547,176.108050,20.102675,3.752057
2506,54179,548,176.133850,20.106622,3.720766
2506,54179,555,176.198280,20.121981,3.635951
2506,54179,590,176.277400,20.156450,3.511486
2509,54180,382,175.805300,20.131925,3.960263
2509,54180,383,175.666090,20.172769,3.777916
2509,54180,431,175.986140,20.030840,3.973743
2509,54180,434,175.923130,20.026960,4.044746
2511,53882,443,176.533920,22.539481,2.080703
2513,54141,425,178.134550,22.757125,1.918044
2513,54141,473,178.232930,22.625012,1.813598
2513,54141,503,178.991730,22.639051,2.744361
2513,54141,509,178.994940,22.738533,2.843877
2514,53882,352,177.342020,24.938472,3.376376
2514,53882,436,178.136490,25.043208,4.278085
2515,54180,357,177.198600,20.166825,2.882363
2515,54180,386,177.772590,20.146737,2.884121
2515,54180,390,177.646900,20.213183,2.750385
2515,54180,395,177.624950,20.085598,2.969806
2608,54474,431,180.437150,20.328341,4.307395
2608,54474,437,180.325570,20.196651,4.341888
2608,54474,440,180.365950,20.310534,4.391862
2608,54474,471,180.620360,20.223613,3.958093
2608,54474,476,180.560660,20.169417,3.995397
2608,54474,477,180.507720,20.265083,4.152593
2608,54474,480,180.471790,20.187537,4.137505
2608,54474,485,180.929830,20.308668,3.622458
2608,54474,499,180.694900,20.163259,3.800195
2608,54474,506,181.039230,20.347951,3.525379
2608,54474,508,180.998350,20.321709,3.548220
2608,54474,511,181.022680,20.187313,3.375619
2608,54474,512,181.042940,20.206361,3.368547
2608,54474,514,181.006160,20.232327,3.443516
2608,54474,515,181.050630,20.173564,3.324739
2608,54474,516,181.025730,20.235092,3.420880
2608,54474,517,180.948920,20.351193,3.643053
2608,54474,518,180.984530,20.217886,3.457078
2608,54474,519,180.968490,20.208077,3.468360
2608,54474,520,181.004150,20.337424,3.557925
2608,54474,545,181.398740,20.202683,2.920017
2608,54474,547,181.372370,20.246742,3.003917
2608,54474,548,181.306230,20.298110,3.143358
2608,54474,555,181.123620,20.316295,3.384984
2608,54474,557,181.168510,20.232840,3.235820
2608,54474,558,181.107060,20.263611,3.347096
2608,54474,598,181.447600,20.326469,3.017501
2608,54474,600,181.501340,20.262651,2.876733
2609,54476,421,181.310980,20.290739,3.128926
2609,54476,425,181.437720,20.357577,3.068272
2609,54476,428,181.525560,20.370297,2.991395
2609,54476,429,181.313510,20.310698,3.149995
2609,54476,432,181.166020,20.228088,3.233715
2609,54476,434,181.366320,20.308756,3.086537
2610,54476,342,182.857100,20.332612,2.259199
2610,54476,478,183.904720,20.343629,1.810301
2611,54477,388,184.844800,20.391736,0.278314
2611,54477,425,184.964730,20.401542,0.082470
2611,54477,428,185.015210,20.401873,0.009948
2611,54477,433,185.037430,20.400936,0.038287
2612,54480,397,186.177810,20.257819,1.910678
2612,54480,586,188.408380,20.239659,0.169075
2613,54481,399,188.541860,20.211180,0.130992
2614,54481,494,191.613890,20.289127,5.113773
2643,54208,632,181.993180,22.795669,1.340590
2497,54154,145,171.413790,23.695038,1.521363
2501,54084,248,172.164440,23.670927,1.928034
2501,54084,249,172.402140,23.732234,2.263603
2507,53876,86,175.697450,20.910450,2.806904
2507,53876,241,175.042740,20.794030,2.346092
2507,53876,248,174.985530,20.837191,2.239906
2509,54180,324,176.257030,20.851900,2.652895
2509,54180,361,176.481590,21.025519,2.180405
2509,54180,366,176.562990,21.024067,2.079605
2509,54180,368,176.401050,20.989574,2.321895
2509,54180,407,176.699440,21.031885,1.906568
2509,54180,527,177.182320,21.014874,1.477374
2509,54180,528,177.297360,20.937827,1.541947
2509,54180,530,177.245750,21.086317,1.323390
2511,53882,26,177.960640,21.050892,1.453476
2511,53882,74,177.664540,20.907340,1.552158
2511,53882,77,177.850060,21.068160,1.352636
2511,53882,112,177.550950,21.007207,1.367315
2512,53877,483,178.348500,17.373488,5.042377
2513,54141,8,179.443250,21.066694,3.313188
2513,54141,29,179.463450,22.258109,3.185681
2513,54141,39,179.488090,22.248732,3.220139
2513,54141,60,179.254630,21.166737,2.964673
2513,54141,206,177.999300,21.108435,1.396986
2513,54141,435,178.137250,22.309581,1.302931
2513,54141,581,179.242610,22.346807,2.889768
2513,54141,599,179.266910,22.312635,2.908112
2515,54180,328,177.920610,20.958944,1.571146
2515,54180,368,178.195160,20.965046,1.780307
2595,54207,79,181.918110,17.302843,1.388540
2595,54207,437,180.451380,17.418054,1.694257
2596,54207,313,182.096030,17.330286,1.573282
2613,54481,586,190.310250,20.666189,3.106112
2643,54208,177,180.692600,22.334568,2.718780
2645,54477,33,185.722350,22.447391,3.720910
6416,56312,623,175.754330,26.256721,0.006414
2647,54495,32,189.529270,22.313653,4.097579
2496,54178,44,171.023250,20.541619,1.610650
2501,54084,292,171.806000,23.769579,1.779165
2515,54180,417,178.335940,21.021517,1.850405
2515,54180,566,179.225290,20.964017,3.071081
2596,54207,33,184.473010,17.442113,4.042625
2596,54207,194,183.060970,17.282730,3.024217
2597,54231,167,185.196790,17.016081,5.047307
2597,54231,168,185.249880,17.023343,5.089760
2597,54231,198,185.159080,17.045102,5.073944
2597,54231,392,184.454440,17.475222,3.980771
2608,54474,450,180.693540,21.159775,3.158172
2610,54476,616,185.162560,20.660762,0.500716
2611,54477,372,185.157990,20.672569,0.515404
2643,54208,14,181.313580,21.214435,2.295941
2643,54208,32,182.042820,22.342250,0.663309
2643,54208,312,179.681710,22.217418,3.511667
2643,54208,634,182.107500,22.416644,0.682617
2643,54208,636,181.751260,22.387896,1.103452
2644,54210,469,182.094590,22.407675,0.683381
2645,54477,160,184.836790,22.324696,3.340503
6407,56311,886,179.865390,21.010811,3.984986
1975,53734,129,190.770140,31.150562,1.335852
1975,53734,210,190.678730,31.140781,1.325114
1975,53734,250,190.047370,31.177114,1.747949
6410,56336,106,175.759910,26.258958,0.003128
2646,54479,111,187.082180,22.417205,4.511356
2646,54479,236,185.417520,22.352334,3.438152
2646,54479,311,184.771390,22.333544,3.366527
6421,56274,714,172.413440,23.655611,2.186305
1994,53845,263,193.467390,31.107093,4.224116
1994,53845,301,192.713830,31.040073,3.125514
1994,53845,308,192.399540,31.117551,2.753418
1994,53845,320,192.772160,31.152609,3.279840
2646,54479,318,184.806070,22.431456,3.529557
2647,54495,261,187.455770,22.372141,4.169850
2647,54495,263,187.349940,22.363555,4.227142
2029,53819,86,196.400990,30.790653,5.027485
1994,53845,108,194.145890,30.768976,4.801666
2237,53828,561,190.804310,31.055618,1.172473
2237,53828,570,190.807930,31.084968,1.223635
2237,53828,607,191.139580,31.084931,1.343670
2509,54180,196,176.348900,19.157617,4.975769
2512,53877,369,178.004550,18.342947,5.571733
2506,54179,314,174.378030,19.042580,4.820999
2515,54180,11,179.500950,18.568686,3.265650
2512,53877,363,178.111510,18.350626,5.398990
2595,54207,610,181.868480,18.474638,1.329725
2498,54169,56,172.316260,18.750019,2.422950
2498,54169,59,172.413680,18.769359,2.491194
2618,54506,493,198.950910,19.635946,1.813617
2515,54180,46,179.129770,18.359484,3.749440
2512,53877,328,177.968640,18.546437,5.680107
2515,54180,250,177.870630,18.581908,5.601776
2512,53877,406,178.408830,18.316174,4.905651
2595,54207,570,181.480720,18.633744,1.310104
2603,54479,544,196.895740,17.782995,5.768637
2603,54479,588,196.936000,17.801047,5.778286
2603,54479,590,196.912180,17.793456,5.777571
2498,54169,214,171.729510,18.832634,2.282862
2502,54180,205,173.254770,18.849319,3.248025
2503,53856,568,174.277940,18.193933,3.966036
1975,53734,44,191.579960,31.084657,1.723580
1994,53845,184,193.972680,30.934952,4.602042
2512,53877,456,178.534580,18.527819,4.769602
2506,54179,219,175.007190,18.566045,5.320237
2239,53726,401,192.265380,30.926437,2.432488
2239,53726,402,192.403610,30.845519,2.577491
2239,53726,403,192.195460,30.982084,2.376884
2239,53726,407,192.193370,30.888849,2.308494
2239,53726,451,192.630890,30.846918,2.902588
2509,54180,249,176.171480,19.052903,5.259883
2509,54180,256,176.370880,18.563456,5.927709
2509,54180,259,176.344850,18.656184,5.789703
6478,56341,914,190.801530,31.086684,1.226148
6481,56363,836,192.626970,30.846684,2.896855
2600,54243,574,190.667490,18.231204,3.118226
2601,54144,423,191.969270,18.052722,4.260441
2601,54144,542,192.875170,18.065367,5.547759
2495,54175,46,170.553130,18.346055,0.320374
2498,54169,257,171.579490,18.835923,2.049299
1975,53734,243,190.106590,31.154920,1.664114
1994,53845,277,193.395620,30.985048,4.064721
2217,53794,155,172.293190,29.105198,2.195424
2217,53794,183,171.468590,28.987037,2.911225
2220,53795,445,174.352800,30.711037,4.144859
2225,53729,231,179.952330,29.640698,2.181659
2225,53729,330,179.368920,31.083957,1.876159
2225,53729,420,179.774590,30.963438,1.788218
2612,54480,591,188.400090,20.059575,0.224148
2612,54480,599,188.476650,20.166560,0.000575
2614,54481,424,191.089220,20.024338,4.265697
2614,54481,428,191.058240,20.031184,4.214515
2651,54507,565,199.480360,23.261173,4.622103
2655,54184,143,180.568620,24.374871,2.904541
2655,54184,305,179.569110,24.315754,4.339226
2228,53818,524,182.381790,31.148356,1.773682
2232,53827,368,185.115090,31.172112,1.467228
2234,53823,565,188.293410,31.142670,3.916638
2657,54502,142,184.162040,24.370276,2.539505
2657,54502,143,184.370890,24.486046,2.189837
2657,54502,304,182.795130,24.546088,1.734570
2661,54505,475,192.716630,25.259142,4.554184
2611,54477,387,184.880130,20.185752,0.443353
2611,54477,389,184.837090,20.152023,0.529911
2611,54477,395,184.599390,20.141735,0.819221
2611,54477,400,184.563400,20.011110,1.007527
2611,54477,432,184.915880,20.146627,0.480962
2661,54505,564,193.968150,25.182906,5.122229
2011,53499,449,195.044680,29.466494,2.583711
2011,53499,460,195.027350,29.462663,2.576889
2608,54474,560,181.170400,20.155301,3.149483
2608,54474,597,181.605150,20.116415,2.575899
2662,54505,535,196.361980,25.191167,5.264325
2609,54476,433,181.229450,19.981979,2.895021
2609,54476,474,181.618390,20.019991,2.442057
2609,54476,542,182.578610,20.089006,1.828833
2610,54476,354,182.670700,20.034708,1.725762
2664,54524,291,199.779260,23.358036,4.830478
6473,56363,848,180.984170,31.106858,0.316382
6473,56363,934,181.188060,31.159550,0.000124
2222,53799,71,177.701830,29.414677,1.416871
2614,54481,383,190.790180,19.928041,3.794924
2228,53818,413,181.780870,31.060388,0.897870
2656,54484,72,183.000730,24.526332,1.980448
2230,53799,570,184.091450,31.212194,1.983290
2232,53827,443,185.782930,31.051202,1.754435
2659,54498,62,189.158590,24.428774,3.700040
2241,54169,514,195.006220,27.731279,0.429813
2241,54169,516,194.946440,27.710309,0.480626
2241,54169,517,194.983800,27.746328,0.407654
2241,54169,585,195.473880,27.624451,0.923334
2241,54169,589,195.451580,27.603974,0.922781
2602,54149,317,192.783490,17.176422,4.887424
2618,54506,127,199.205510,18.861162,3.032256
2644,54210,297,181.670170,21.293227,1.801066
2216,53795,166,170.723850,26.604895,2.439802
2219,53816,237,172.924990,26.875928,1.635601
2231,53816,209,184.388080,26.397967,1.829654
2233,53845,45,186.656650,26.436314,2.513776
2235,53847,86,188.285190,26.349372,1.038363
2236,53729,123,189.755290,26.303581,0.711572
2236,53729,206,189.443380,26.299089,0.928838
2236,53729,249,189.153790,26.234673,0.659774
2236,53729,332,188.786870,28.056373,2.382195
2238,54205,51,192.137310,26.115523,3.163584
2238,54205,499,191.877810,27.956532,3.663282
2240,53823,344,192.491150,27.822424,3.896707
2240,53823,348,193.297890,27.837771,2.660778
2240,53823,349,193.210870,27.745900,2.813314
2240,53823,422,193.865800,27.656126,1.865669
2241,54169,116,194.772070,27.644432,0.697707
2241,54169,196,194.358840,27.659410,1.163044
2241,54169,197,194.331650,27.613796,1.238644
2241,54169,199,194.267680,27.730046,1.239746
2241,54169,231,194.082460,27.751033,1.499413
2241,54169,233,194.109590,27.727261,1.471126
2241,54169,234,194.008020,27.664677,1.653640
2241,54169,235,193.934470,27.716593,1.734521
2241,54169,236,194.025420,27.678109,1.620702
2241,54169,237,194.149710,27.718836,1.417059
2241,54169,239,194.026860,27.648046,1.636356
2241,54169,270,193.837190,27.669153,1.901009
2241,54169,274,193.854380,27.798033,1.823280
2241,54169,277,193.594770,27.744499,2.232303
2241,54169,310,193.376190,27.675221,2.585453
2241,54169,392,194.442330,27.757040,0.973250
2241,54169,395,194.326060,27.747364,1.145200
2241,54169,399,194.471380,27.707320,0.971369
2241,54169,422,194.579930,27.762081,0.779395
2241,54169,433,194.612830,27.706631,0.789158
2242,54153,260,196.316750,25.957644,4.037068
2242,54153,348,195.296760,27.742524,0.584400
2242,54153,349,195.243250,27.652104,0.658025
2242,54153,350,195.301220,27.604493,0.775309
2242,54153,426,195.518090,27.699559,0.898421
2242,54153,435,195.539050,27.589367,1.038882
2242,54153,437,195.532840,27.648307,0.967610
2242,54153,471,196.057800,27.560094,1.744719
2242,54153,472,196.068610,27.506387,1.800651
2242,54153,493,196.285250,27.512825,2.098131
2242,54153,497,196.301630,27.569755,2.085254
2243,53794,432,198.031010,27.322767,4.760066
2224,53815,59,179.465000,29.046609,1.194999
2230,53799,104,184.550550,29.251687,1.980931
2230,53799,246,183.112030,29.149209,2.840564
2513,54141,18,179.380300,21.225680,3.119865
2513,54141,136,178.806570,21.220360,2.264206
2513,54141,214,178.475620,21.250091,1.771589
2598,54232,112,188.272180,17.403127,3.058935
2598,54232,163,187.437060,17.287507,4.275740
2599,54234,465,188.888490,17.439567,2.244104
2613,54481,408,189.225630,21.328965,2.355621
2614,54481,402,191.277330,21.169575,4.869950
5985,56089,350,189.227840,21.330536,2.359805
2643,54208,13,181.322720,21.272794,2.217543
2643,54208,49,181.234420,21.240485,2.362848
2643,54208,56,181.163500,21.242019,2.450681
2643,54208,208,180.275140,21.374883,3.601595
2643,54208,218,180.171800,21.360054,3.766941
2643,54208,219,180.088810,21.267311,3.950354
2643,54208,285,179.676420,21.234448,3.572388
2643,54208,289,179.895530,21.264628,3.900947
2647,54495,122,188.508360,21.355853,2.065217
2648,54485,46,191.504260,21.147449,5.203383
2651,54507,285,197.996880,20.793580,2.269515
2651,54507,609,199.964710,22.999886,4.271313
2011,53499,330,193.860100,29.532559,3.228452
2011,53499,339,193.795270,29.578265,3.348921
2011,53499,516,194.941110,29.896309,3.332081
2230,53799,518,183.918640,29.971798,1.672955
2230,53799,587,184.826360,30.341970,0.183818
2230,53799,624,184.946960,30.353987,0.026025
2230,53799,625,184.996630,30.359996,0.080049
2232,53827,475,184.948520,30.339090,0.000719
2234,53823,312,186.173020,29.866076,2.013412
2237,53828,360,188.779190,29.942341,3.076365
2239,53726,149,192.541330,29.676221,2.936825
2239,53726,231,191.859010,29.787786,1.939490
2239,53726,235,191.685640,29.735289,1.780606
2502,54180,360,172.304720,19.772514,1.877708
2502,54180,544,174.225070,19.969453,3.578169
2502,54180,548,174.291050,20.025303,3.472857
2502,54180,550,174.225980,19.997234,3.530024
2502,54180,554,174.289810,19.897968,3.693548
2506,54179,342,174.292970,19.972035,3.564916
2506,54179,347,173.831200,20.034171,3.308355
2506,54179,462,175.427540,20.015637,3.835244
2506,54179,468,175.561580,19.976529,3.991605
2509,54180,341,175.560900,20.097840,3.804699
2509,54180,347,175.450160,20.103730,3.712864
2509,54180,356,175.565110,20.048680,3.883150
2509,54180,358,175.343000,19.962679,3.864791
2509,54180,360,175.421770,20.042231,3.789375
2618,54506,590,199.437110,20.553097,0.124929
2618,54506,592,199.375770,20.598869,0.005735
2618,54506,594,199.375790,20.620353,0.035374
2618,54506,598,199.374820,20.684193,0.145976
2224,53815,385,177.977420,30.501564,2.407368
2234,53823,239,187.222800,29.840761,3.523122
2237,53828,461,190.333940,30.121735,0.787801
2237,53828,466,190.304120,30.275579,0.714502
2239,53726,35,193.510340,29.603614,3.642834
2495,54175,491,170.073150,19.720983,2.255793
2502,54180,502,173.866010,20.000847,3.384029
2506,54179,349,174.270550,19.923791,3.650962
2506,54179,357,174.225030,19.926335,3.652691
2217,53794,372,170.971570,30.053422,1.707834
2217,53794,376,170.899090,30.037737,1.632911
2217,53794,381,170.678090,29.880408,1.576444
2217,53794,384,170.840590,29.999878,1.602938
2230,53799,235,183.145930,29.827580,2.850320
2230,53799,568,184.258210,30.705293,1.213009
2232,53827,627,186.820630,30.622815,2.843078
2237,53828,302,188.788710,29.744197,3.168422
2495,54175,498,170.233020,19.631958,2.055125
2498,54169,635,173.277360,19.892180,2.652763
2501,54084,445,173.008360,25.623249,3.145776
2506,54179,387,174.617330,19.980580,3.554946
2506,54179,398,175.103730,19.963393,3.733231
2618,54506,553,199.332450,20.638070,0.100217
6431,56311,242,174.226450,19.971696,3.574081
2011,53499,440,194.845050,29.887854,3.326219
2011,53499,455,194.612210,29.612479,2.905616
2222,53799,466,176.240900,30.439956,1.704679
2225,53729,274,179.382890,29.765071,2.429627
2225,53729,374,179.601110,30.649598,2.386516
2234,53823,536,188.036960,30.715329,4.119374
2239,53726,264,191.527110,29.823158,1.499454
2501,54084,331,171.866810,25.495387,3.292655
2501,54084,372,172.475600,25.643133,3.102224
2232,53827,391,184.429620,30.377644,0.780912
2238,54205,32,193.014010,27.165974,3.400658
2238,54205,34,192.964920,27.255597,3.408067
2238,54205,39,193.072610,27.158196,3.324678
2238,54205,73,192.594210,27.175361,3.956174
2238,54205,76,192.962680,27.118373,3.507661
2238,54205,433,190.857340,27.373114,1.856809
2238,54205,461,191.636100,27.696925,3.085519
2238,54205,474,191.283990,27.577406,2.551603
2238,54205,507,191.946140,27.574800,3.335500
2239,53726,409,192.103730,30.710368,2.081567
2239,53726,419,192.422870,30.752402,2.560581
5849,56033,828,184.673940,18.194219,3.579413
2241,54169,109,194.955240,26.974333,1.746244
5880,56042,902,176.278990,19.966857,3.782256
5968,56356,766,190.769830,27.716141,2.304585
2241,54169,182,194.339540,27.022995,1.965843
2241,54169,188,194.206900,27.093919,1.985739
2241,54169,190,194.195860,27.056927,2.046487
2241,54169,213,194.181330,27.034762,2.090605
2241,54169,307,193.530330,27.216459,2.652723
2242,54153,174,196.218160,26.919096,2.599970
2242,54153,347,195.230060,27.121586,1.520422
6431,56311,442,173.193870,20.038096,2.394436
2231,53816,381,183.789280,27.881289,3.323815
2498,54169,557,172.171410,19.731214,1.897751
2498,54169,620,173.125270,20.154681,2.190773
2498,54169,632,173.193280,20.075391,2.357881
2498,54169,637,173.296540,19.792487,2.784619
2502,54180,423,173.147210,20.068809,2.301538
2502,54180,426,173.110260,19.800282,2.547804
2502,54180,431,172.884230,20.022542,2.014750
2502,54180,463,173.195600,20.038195,2.396675
2502,54180,577,174.165360,20.289962,3.037142
2502,54180,579,174.503060,20.242304,3.090304
2502,54180,588,174.399780,20.163990,3.224784
2502,54180,589,174.515950,19.861647,3.751384
2502,54180,595,174.675560,19.910047,3.685758
2506,54179,389,175.162470,19.910705,3.848982
2506,54179,503,175.989360,19.935674,4.099646
2506,54179,506,176.078980,19.844658,4.140212
2506,54179,508,175.986860,19.955810,4.074604
2506,54179,512,176.104710,19.828078,4.140096
