#plate,mjd,fiberID,RA,Dec,d_per(Mpc),d_long(Mpc),length_fil(Mpc)
-16.739595,-17.770379,0.003676,1.467904,7.064437
-14.052906,-17.752431,0.061491,2.136100,3.985240
-17.207837,-21.286458,0.057429,4.341165,3.116638
-20.549190,-15.214544,0.029681,3.424493,3.888792
-14.891166,-18.156317,0.003310,0.556501,7.064437
-16.782223,-20.307198,0.001799,2.393042,3.985240
-14.511662,-20.068406,0.006337,2.966135,7.064437
-18.789084,-16.333426,0.015000,1.113577,3.116638
-14.050591,-18.462465,0.037737,1.799074,7.064437
-18.174595,-18.231753,0.001301,1.137678,3.116638
-15.244113,-18.322828,0.000098,0.154462,7.064437
-12.168372,-19.059303,0.042559,3.747733,7.064437
-13.899283,-19.983550,0.093960,3.605598,7.064437
-13.820684,-17.586931,0.007002,2.607875,3.985240
-13.710633,-19.005489,0.020315,4.958233,1.013398
-16.489263,-21.624748,0.005649,4.913718,3.116638
-12.377512,-17.119752,0.000182,5.554618,1.210132
-15.704335,-20.663199,0.036943,2.328089,3.985240
-18.665343,-19.938708,0.018401,3.641104,7.064437
-11.658789,-17.456192,0.006991,5.874260,3.985240
-15.378180,-17.581339,0.001361,0.809113,3.985240
-19.673435,-19.890492,0.041138,4.560014,7.064437
-13.361351,-18.976528,0.017299,2.433817,7.064437
-11.488730,-18.078211,0.089376,4.962348,3.985240
-12.988336,-17.847544,0.060086,3.280479,7.064437
-14.114131,-19.862141,0.154150,3.417982,7.064437
-11.992985,-17.779478,0.106181,4.405751,3.985240
-19.083885,-16.207783,0.007827,5.864623,1.955530
15.304973,11.501917,0.003323,0.021603,2.230737
15.665972,12.588074,0.171652,1.152091,2.230737
16.857576,11.228400,0.041150,3.384241,10.539102
13.537438,12.634794,0.005017,2.141092,7.733077
19.255807,12.568104,0.079362,1.999037,10.539102
18.472405,14.422033,0.016884,4.240270,10.539102
19.110992,12.480825,0.005961,1.765296,10.539102
19.479296,14.436114,0.028094,3.868980,10.539102
16.269389,13.715292,0.034958,2.525836,7.733077
17.362024,10.447203,0.085259,4.054797,4.435673
19.302343,13.587819,0.029694,3.005306,10.539102
24.445199,13.022557,0.075842,4.773431,4.435673
16.446373,11.016192,0.044548,5.287359,4.435673
16.933122,11.667090,0.006683,3.324203,10.539102
17.544104,12.554472,0.000846,3.459079,10.539102
19.039409,14.126892,0.013496,3.789967,10.539102
19.340859,13.995888,0.000578,3.321386,10.539102
15.742470,13.678259,0.124306,4.515906,5.243332
13.127402,12.822736,0.005033,2.549583,7.733077
20.311642,14.677488,0.036461,4.703684,10.539102
15.046874,10.951404,0.014961,1.085178,2.230737
21.712698,10.428499,0.036137,4.545670,5.243332
18.822033,14.172295,0.013494,3.789923,10.539102
23.528574,13.147400,0.178658,3.930635,10.539102
18.877090,14.324782,0.035051,3.869659,10.539102
23.395712,14.076177,0.144079,4.244142,4.435673
19.945139,13.187385,0.028615,3.735712,10.539102
17.604547,10.881002,0.105213,2.375033,7.733077
21.841479,9.619677,0.048615,3.985098,5.243332
17.749950,12.574649,0.067472,3.224917,10.539102
20.384536,13.439453,0.091862,1.807429,4.435673
20.789757,13.155658,0.018203,1.663807,10.539102
20.107303,13.802683,0.007393,3.981135,10.539102
24.449883,13.411986,0.127045,4.908969,4.435673
21.925794,9.955142,0.087431,4.288463,5.243332
15.286056,11.438900,0.000055,0.047811,2.230737
23.531093,13.859597,0.111016,4.256843,4.435673
22.911614,13.779338,0.120720,3.676784,4.435673
21.171778,10.848317,0.000745,2.248772,5.243332
17.835646,12.348189,0.064557,2.715525,10.539102
15.132651,11.172484,0.008329,0.353316,2.230737
15.707948,10.559285,0.080928,1.307368,2.230737
19.575248,13.402034,0.008943,3.328744,10.539102
15.030751,11.723964,0.000008,0.352742,7.733077
15.866122,12.884226,0.065171,7.222751,10.539102
18.218758,10.874313,0.035294,2.387109,10.539102
18.068914,10.488539,0.002565,3.103942,4.435673
14.397531,8.804605,0.075328,7.088572,4.435673
23.408174,14.298529,0.332182,4.363356,4.435673
17.353811,6.538573,0.127677,5.960947,2.230737
18.608597,12.846302,0.037786,2.438389,10.539102
16.166454,13.831953,0.122333,2.499169,7.733077
15.781280,10.233727,0.029807,1.415071,2.230737
21.611804,12.844111,0.040079,8.086822,3.191271
23.880351,12.449247,0.016469,4.127398,10.539102
21.476975,13.971724,0.120242,2.800301,5.243332
22.073063,13.684995,0.014908,3.066048,5.243332
17.755572,6.886604,0.017336,6.532793,4.435673
17.656896,8.056859,0.012177,5.377359,4.435673
16.258625,10.252736,0.004765,1.850136,2.230737
21.020058,9.279417,0.008406,2.778683,10.539102
15.966754,9.429886,0.025123,5.036371,10.539102
24.505229,12.982527,0.135588,4.813551,4.435673
17.188370,12.092389,0.003027,3.327068,10.539102
13.675566,13.138374,0.080607,9.118724,10.539102
14.070657,9.531142,0.192855,7.124461,4.435673
15.028154,9.456642,0.032868,2.485126,2.230737
15.291483,11.486365,0.000013,0.000037,2.230737
19.476150,14.953725,0.038488,3.306990,5.243332
16.259807,13.704846,0.022456,2.524286,7.733077
22.951164,12.974231,0.159925,3.328336,10.539102
16.379224,13.823586,0.093120,2.576521,2.230737
15.576511,12.634069,0.153827,1.172481,2.230737
17.727680,7.715488,0.074205,5.429758,10.539102
21.176904,8.828493,0.038010,3.254863,10.539102
22.516364,12.642096,0.021377,2.815282,10.539102
15.128144,10.025375,0.002375,1.900603,2.230737
19.997340,8.425777,0.157209,4.239325,7.074356
16.878007,11.172920,0.003140,5.405314,4.435673
19.252323,13.689051,0.002054,3.015156,10.539102
13.494466,12.643494,0.004977,2.141216,7.733077
19.858679,5.869475,0.084769,7.994456,4.435673
19.032136,12.449092,0.002667,1.185633,5.243332
11.848184,14.321780,0.178756,15.655822,13.554299
11.635927,7.884915,0.874458,10.560436,13.554299
11.607899,8.523734,0.791962,10.008575,13.554299
13.020402,15.940549,0.030278,5.000562,2.230737
11.545271,11.906608,0.692538,14.715858,13.554299
12.480657,14.264313,0.103126,5.383037,7.733077
37.498263,13.857148,0.071985,2.447507,4.020343
41.855320,17.967421,0.077441,1.710027,1.963513
43.496518,18.437604,0.595527,3.269395,1.963513
42.914059,14.444742,0.407936,4.621319,1.963513
40.870194,22.697426,0.370738,4.483876,1.963513
42.057126,22.252859,1.276756,4.146255,1.963513
36.371436,19.585256,1.533842,4.398893,1.963513
41.349377,15.643500,0.054416,3.602579,1.725948
35.921007,19.639884,1.575244,4.838211,1.963513
43.524302,17.548231,0.292649,3.385257,1.963513
40.963883,17.584233,0.284515,0.928128,1.963513
37.347276,13.854705,0.017282,2.517357,4.020343
33.589738,16.468864,1.123569,4.292948,0.766737
57.979062,-46.230546,0.016632,4.243447,9.551851
56.184389,-38.153799,0.004511,7.559222,13.433344
57.833627,-45.881099,0.012074,4.234025,12.406070
58.039306,-46.317678,0.033896,4.334488,12.406070
57.871104,-45.955139,0.003106,4.175003,12.406070
60.334474,-46.650284,0.012505,4.914076,3.537662
62.752855,-44.934924,0.007291,9.902595,12.406070
57.178265,-44.930109,0.015738,4.793864,5.771032
57.524359,-45.600106,0.066154,4.270052,5.771032
55.749978,-35.202529,0.191443,7.814149,3.537662
58.842639,-44.220142,0.021596,6.980341,12.406070
58.261269,-46.001785,0.003178,4.482131,12.406070
60.201543,-37.516966,0.055341,4.617307,3.152020
57.145821,-44.860788,0.016085,4.461005,12.406070
53.138034,-40.053969,0.208515,10.562223,13.433344
57.351286,-36.106437,0.016321,5.218349,13.433344
60.918504,-40.649835,0.083748,2.421835,3.152020
57.474544,-39.469680,0.031969,3.821370,3.224183
56.909088,-44.832768,0.030476,4.806072,5.771032
56.182378,-38.115033,0.017296,7.522032,13.433344
60.851243,-37.146521,0.478427,1.231624,3.224183
57.348184,-45.563178,0.047858,3.840687,5.771032
59.033863,-40.162668,0.217210,1.898706,3.152020
62.597153,-42.135228,0.048569,12.979680,12.406070
62.362881,-44.478601,0.146738,10.350916,12.406070
62.735368,-44.986244,0.007292,9.902556,12.406070
57.834677,-46.191751,0.006121,4.165873,9.551851
62.143832,-35.594404,0.117559,2.838857,3.224183
62.975390,-34.666364,0.441899,3.988374,3.224183
63.211174,-37.850668,0.157126,2.679175,13.433344
62.614777,-35.073653,0.297193,3.482905,3.224183
60.875103,-46.683379,0.044766,7.311353,12.406070
55.328767,-46.848376,0.029135,1.414614,12.406070
60.933852,-46.766814,0.018868,7.294819,12.406070
56.080621,-47.518501,0.038060,2.433799,12.406070
55.377887,-46.947431,0.001136,1.287735,12.406070
52.879982,-50.364296,0.073618,3.049249,12.406070
52.030294,-42.286387,0.006391,14.480693,13.433344
56.358707,-46.997083,0.083009,6.324931,3.152020
60.951559,-46.842312,0.011256,7.364423,9.551851
57.016009,-49.962899,0.063172,4.161634,12.406070
55.134314,-46.957761,0.034662,1.529954,9.551851
49.905091,-45.992192,0.082335,4.832182,12.406070
51.233318,-49.343480,0.056914,3.601964,12.406070
52.212177,-45.208610,0.024908,3.561053,12.406070
54.233347,-48.427627,0.030535,0.778210,4.690580
55.394275,-46.934946,0.001913,1.287610,12.406070
60.926691,-46.808482,0.010376,5.904078,3.657419
20.364623,1.232607,0.267448,1.390948,17.062368
26.144880,-7.103390,0.048300,7.194898,2.419357
26.799126,2.243195,0.096073,8.938917,13.433841
17.625574,0.799502,0.230731,1.955531,13.433841
22.254373,-3.497567,0.597958,8.005075,17.062368
30.494115,-7.080865,0.129165,19.093209,17.062368
21.851647,-3.910063,0.035286,9.479384,17.062368
25.907864,1.662245,0.036591,4.237577,3.191271
23.986244,1.137569,0.028506,7.393332,13.433841
23.665838,-4.725731,0.015234,8.164278,17.062368
29.594795,-9.863083,0.308317,3.717813,2.419357
19.696559,5.386439,0.004920,9.038290,5.243332
15.202167,2.023051,0.001192,4.656960,13.433841
31.538858,-9.756294,0.024844,1.183879,2.419357
26.792724,2.347333,0.016131,9.005961,13.433841
23.619436,-3.697048,0.015159,7.134999,17.062368
28.038538,0.539796,0.282888,6.855699,2.799544
33.175564,-11.924185,0.535299,1.909915,2.496432
26.748947,-3.042707,0.379731,8.081597,13.433841
31.192783,-6.114353,0.162240,20.160870,17.062368
26.389529,-4.558151,0.071834,8.851184,13.433841
20.493802,1.152093,0.211656,1.982543,17.062368
31.834543,-7.665131,0.449303,18.739455,17.062368
20.823187,0.826016,0.141347,1.834702,17.062368
22.925505,-4.425661,0.049793,7.832485,13.433841
26.064531,-6.906116,0.092638,7.354614,2.419357
20.189567,0.606544,0.154992,1.341785,13.433841
16.122495,0.491068,0.454177,3.521669,13.433841
35.933504,-10.599474,0.005887,5.556913,6.353839
37.559272,-10.257305,0.056825,3.175877,4.808211
45.757779,-37.825360,0.014328,7.268910,11.203632
50.279218,-41.073901,0.015757,11.967392,11.203632
45.734426,-37.919228,0.079638,7.246083,11.203632
51.815647,-35.330731,0.529296,9.989906,13.433344
47.014472,-38.606502,0.023839,7.740696,11.203632
51.666998,-35.316602,0.569787,10.128738,13.433344
50.106680,-37.887751,0.076735,11.726858,11.203632
48.581835,-37.327575,0.313138,10.528281,11.203632
48.389203,-38.777399,0.015811,9.066614,11.203632
50.530893,-40.894197,0.047443,12.551587,13.433344
50.001144,-44.391888,0.437725,11.186339,7.890480
46.714656,-38.238689,0.077039,7.710829,11.203632
45.666950,-40.847177,0.013338,10.195524,11.203632
47.256966,-43.789863,0.253878,16.722367,13.433344
47.659430,-38.734673,0.023827,8.347804,11.203632
49.284165,-39.914576,0.010169,10.443623,11.203632
45.727045,-37.888778,0.056108,7.266656,11.203632
51.712686,-35.410161,0.640540,10.054909,13.433344
50.438240,-41.085057,0.047445,12.671384,13.433344
43.897103,-31.240655,0.025043,1.244629,7.159331
46.416829,-36.240744,0.104884,6.408394,11.203632
43.545367,-29.652112,0.008201,2.591437,7.159331
