,x,y,z,SM,Metal,u_minus_r,g_minus_r
6734,0.0155089497566,3457584896.0,0.406461715698,1.31895828247,92.0634078979,5.18298816681,10.4003095627
6741,0.0172784551978,2113791616.0,0.508071899414,1.49303817749,21.1352977753,32.4174156189,78.677696228
6758,0.0114232487977,1893905792.0,0.237167358398,0.972312927246,71.7445602417,83.6059951782,11.6759052277
6763,0.0183471608907,3858267136.0,0.503583908081,1.56148719788,72.34765625,29.5625667572,26.7133026123
6769,0.0123938582838,1104089600.0,0.374614715576,1.29770469666,49.2842521667,98.2977676392,33.6665420532
6772,0.0118736904114,1749816704.0,0.244613647461,0.981943130493,43.03647995,19.3632335663,51.5404624939
6777,0.0136281773448,1141845760.0,0.47176361084,1.58382987976,85.0880355835,43.3909339905,6.07744407654
6783,0.00989308301359,1230793856.0,0.25291633606,1.10441207886,51.8238296509,34.0617866516,39.1396903992
6786,0.0137317189947,1445989248.0,0.338592529297,1.08823013306,38.9307937622,38.5927581787,54.8523712158
6796,0.0166732780635,2342894848.0,0.494220733643,1.57929801941,1.71710431576,44.8321380615,88.3566360474
6799,0.0138718588278,1852228608.0,0.353151321411,1.19535446167,54.6209945679,78.8731384277,32.114490509
6819,0.0234736837447,30437591040.0,0.792806625366,2.46124076843,88.0515213013,50.122089386,4.42053890228
6854,0.0140351271257,1734146176.0,0.499736785889,1.53380012512,58.0847969055,87.88230896,23.7324829102
6872,0.0183402001858,3265596928.0,0.527812957764,1.51672363281,57.0945587158,83.6342010498,26.0840702057
6876,0.0136948041618,1825435520.0,0.310087203979,1.13935661316,44.1520233154,13.3051748276,50.5396156311
6906,0.0136550571769,1231925760.0,0.491111755371,1.48124313354,71.2191009521,21.3309497833,28.8105640411
6908,0.0179090686142,26695849984.0,0.494832992554,1.5519733429,70.7273712158,92.7284698486,12.9412212372
6914,0.0182994697243,3487666176.0,0.571718215942,1.6624622345,84.1415786743,69.9919509888,9.16388702393
6932,0.0196537077427,7007985152.0,0.57155418396,1.7373790741,85.7207946777,48.8283920288,8.38051795959
6934,0.0197141505778,11126843392.0,0.630168914795,1.84302139282,87.7874450684,50.4749946594,2.58044934273
6954,0.0135611090809,1364165248.0,0.458591461182,1.4275302887,70.4823379517,75.0184936523,16.3150062561
6972,0.0139382556081,2097140352.0,0.385408401489,1.30984306335,19.6722621918,82.6114425659,62.4477653503
6992,0.0151205835864,1941517312.0,0.329278945923,1.13049316406,76.2820281982,75.6815643311,16.0248661041
6995,0.0110713150352,1025093440.0,0.302947998047,1.08931732178,36.0274200439,74.7090148926,55.5191993713
7002,0.0143031561747,1327686400.0,0.459079742432,1.43005180359,63.2288284302,40.4329452515,33.7461204529
7013,0.0233063735068,18215049216.0,0.780302047729,2.43911743164,87.0270614624,51.6569252014,5.12610149384
7022,0.0122463181615,1080734976.0,0.279670715332,1.00197219849,52.047164917,35.8169670105,38.1812362671
7023,0.015888504684,2402158592.0,0.565885543823,1.67945861816,25.3041820526,76.9667663574,57.916759491
7029,0.0229013096541,47358291968.0,0.569780349731,1.67072868347,82.6181335449,37.6025238037,8.7042722702
7032,0.010951878503,1539119744.0,0.43478012085,1.56965637207,31.46534729,95.8912734985,54.2359313965
7037,0.0141403051093,1011587520.0,0.564720153809,1.70591545105,68.3876800537,23.1328525543,23.4968223572
7041,0.0124185793102,2232774400.0,0.300664901733,1.0976600647,32.3809547424,96.1948394775,52.0260391235
7045,0.0182054247707,4032424448.0,0.512107849121,1.58809661865,73.2461700439,28.5454483032,26.1046142578
7053,0.0161130838096,6495617024.0,0.446517944336,1.41452980042,39.0729064941,74.1182022095,44.9123458862
7059,0.015589482151,1857187712.0,0.431646347046,1.40634346008,86.2539520264,22.383480072,10.6690177917
7081,0.0160548184067,4455135744.0,0.366249084473,1.22225379944,82.3561325073,57.1909790039,5.94759988785
7092,0.0137026831508,1906229376.0,0.571401596069,1.86988830566,25.8886222839,22.1559886932,75.0174026489
7097,0.0160376504064,3274606848.0,0.538959503174,1.70803833008,16.3870334625,80.4258346558,73.784866333
7098,0.0166658330709,2594509824.0,0.5384349823,1.63957595825,32.0513954163,39.1865501404,63.0577583313
7104,0.0163229387254,4878359552.0,0.391569137573,1.31456756592,21.8284950256,94.5919265747,61.4588279724
7105,0.0141374794766,2621982720.0,0.381113052368,1.25440216064,16.1532001495,80.1046142578,74.8512649536
7115,0.0136901270598,2485550848.0,0.385480880737,1.32398796082,55.4816932678,41.6976165771,40.2789115906
7122,0.0167594142258,6388196352.0,0.6774559021,2.16928863525,88.708442688,51.1998252869,3.62732577324
7127,0.0150833493099,2309687808.0,0.516605377197,1.48383712769,13.004981041,37.0898323059,77.3037567139
7133,0.0115420799702,1106376576.0,0.298276901245,1.06121635437,78.3612365723,27.8849391937,15.9670629501
7151,0.0139667177573,1226556544.0,0.483604431152,1.51036643982,51.3681716919,18.5284900665,50.4924736023
7164,0.0159375909716,1990838144.0,0.478534698486,1.51999092102,92.3170623779,6.19911241531,9.57925033569
7165,0.0164862740785,3531528192.0,0.404602050781,1.33963775635,21.395898819,25.0691452026,70.6813278198
7191,0.0126495445147,1105725312.0,0.281324386597,1.0458240509,80.5958938599,91.020072937,3.02549123764
7207,0.0234670545906,42129977344.0,0.768852233887,2.39517021179,78.4489212036,90.9078826904,4.44578933716
7208,0.0212421063334,14048578560.0,0.58362197876,1.78505706787,58.1961860657,40.9286842346,38.9769821167
7242,0.0145094068721,1114241280.0,0.305553436279,1.08638954163,89.1532592773,31.6857070923,9.83123016357
7248,0.0162815824151,4137720576.0,0.352725982666,1.18447113037,90.6876907349,4.91147327423,12.1178102493
7273,0.0180986281484,5739186176.0,0.319150924683,1.10290527344,69.396736145,32.3926277161,21.7760238647
7278,0.0168949123472,2423936768.0,0.653656005859,1.96905136108,42.2978668213,26.5660896301,50.454536438
7279,0.01405241061,1557301632.0,0.425216674805,1.33828163147,60.2031478882,89.8739013672,26.6030635834
7322,0.0222877636552,17109958656.0,0.773637771606,2.41652870178,72.947265625,28.1007041931,26.6764278412
7338,0.0143721261993,1812482304.0,0.602556228638,1.94498825073,57.3398361206,39.5409660339,36.0546989441
7350,0.0150728225708,1650064256.0,0.451677322388,1.44629478455,14.3044643402,38.1943817139,84.6213531494
7361,0.01207868848,3452314112.0,0.325971603394,1.14883804321,27.1292247772,94.9962921143,59.6726722717
7366,0.0128687042743,1401030912.0,0.200443267822,0.9091796875,83.0903091431,0.832293450832,13.50984478
7381,0.0144069595262,2991603200.0,0.329460144043,1.13577651978,70.7540206909,94.3940963745,19.6199741364
7386,0.0159239564091,3190400000.0,0.295436859131,1.07888412476,41.5489387512,30.7196483612,56.1165924072
7394,0.0143693396822,1145082112.0,0.313949584961,1.15144729614,11.5236644745,33.6704978943,83.9082717896
7399,0.013848898001,1651131520.0,0.614624023438,1.8112859726,15.4304533005,14.2924175262,79.6006011963
7408,0.0153363840654,1567425664.0,0.501214981079,1.54512405396,17.6128692627,64.0614395142,69.7693405151
7411,0.0233506280929,22310963200.0,0.613576889038,1.82982635498,1.35346341133,42.7312812805,96.11378479
7429,0.0140966027975,1632833152.0,0.330997467041,1.14630317688,45.7642822266,30.3387050629,44.9305992126
7438,0.0143460230902,3770083840.0,0.388782501221,1.31319236755,29.9755916595,77.3007965088,59.4685440063
7444,0.0170171707869,2497415168.0,0.532545089722,1.58600616455,17.778345108,82.630897522,65.0900344849
7449,0.0136887673289,1473398400.0,0.350856781006,1.21477127075,26.247926712,92.5590286255,63.585231781
7460,0.0129311662167,2646493440.0,0.276634216309,1.08778953552,56.574924469,97.9640274048,25.5672569275
7463,0.0137074431404,2195837440.0,0.26944732666,1.04920959473,18.6724529266,32.6825180054,72.3592605591
7465,0.0131752127782,2053662720.0,0.378528594971,1.20740509033,80.4965744019,44.4977684021,14.5536117554
7486,0.0153146758676,4778521088.0,0.405427932739,1.32125854492,53.5641784668,99.9736328125,25.4608917236
7506,0.0148276062682,2526494464.0,0.358152389526,1.16454696655,69.428024292,90.8789291382,14.6663923264
7512,0.0120824258775,1970226304.0,0.346454620361,1.20797538757,18.8780651093,35.1947669983,72.729309082
7520,0.0166811086237,2377664512.0,0.368921279907,1.16434860229,91.7918319702,9.30009078979,7.5288233757
7521,0.0148989567533,4276769280.0,0.463895797729,1.47338485718,6.02698373795,41.1771087646,84.7793884277
7530,0.0156153142452,2671827968.0,0.49794960022,1.50647926331,56.0445899963,99.713722229,23.7003116608
7534,0.0157421082258,2568448512.0,0.441425323486,1.39712333679,14.8939228058,27.0041999817,84.1387634277
7537,0.018324855715,8694340608.0,0.466693878174,1.48273277283,38.4207344055,31.1006145477,53.3727874756
7569,0.0192824415863,15865162752.0,0.627243041992,1.93648338318,87.8957290649,48.8981552124,4.96774101257
7589,0.009944235906,1205785600.0,0.282649993896,1.02405357361,31.0808506012,70.4002761841,60.917301178
7592,0.010341684334,1983139840.0,0.281324386597,1.10541343689,14.7538995743,89.8611068726,66.5964202881
7616,0.0137986689806,3362229248.0,0.371366500854,1.22934341431,48.0024757385,48.6529464722,46.6911125183
7633,0.0118892965838,3072729600.0,0.330543518066,1.15525627136,75.0281982422,28.1278419495,24.2356262207
7641,0.0172546841204,3216712192.0,0.454893112183,1.44689941406,69.5113220215,93.9147415161,13.4060611725
7646,0.017187461257,4089178112.0,0.49955368042,1.54831504822,86.6648635864,0.211659237742,17.5578842163
7648,0.0150500396267,4184167424.0,0.354270935059,1.24967956543,83.1377868652,41.0905151367,9.0606212616
7650,0.0151715632528,5032399360.0,0.541797637939,1.66086006165,56.4625053406,92.5763549805,32.6938438416
7667,0.0144016267732,2228612864.0,0.358697891235,1.26370048523,72.9526062012,20.1051216125,28.4163703918
7671,0.0155502120033,2483196672.0,0.364866256714,1.22227859497,77.240486145,55.5757751465,10.2648544312
7674,0.0150392558426,2006409600.0,0.450016021729,1.43237876892,88.9597396851,44.7608261108,5.36760807037
7682,0.015175499022,3310173952.0,0.399389266968,1.26696777344,74.9853591919,33.728515625,17.5640048981
7713,0.021619990468,31200397312.0,0.693479537964,2.09848213196,87.7169265747,49.7382507324,4.68850469589
7734,0.0162303242832,3335100672.0,0.410648345947,1.30561828613,83.5483398438,40.2725563049,12.1950521469
7735,0.0158909205347,4381265920.0,0.446670532227,1.4165019989,25.5603637695,39.6386985779,66.3753509521
7749,0.0164837036282,2524849152.0,0.521028518677,1.6107635498,92.101020813,59.6248855591,3.95702528954
7753,0.0151003375649,2280268800.0,0.516626358032,1.58518600464,32.9534568787,36.9820022583,59.7920761108
7760,0.0164535250515,4780028416.0,0.49289894104,1.52899742126,38.1534233093,91.6979827881,43.6843719482
7765,0.0177150070667,5948626944.0,0.412294387817,1.32905387878,53.6193466187,91.0813522339,35.1456108093
7771,0.0188634898514,6068591104.0,0.533945083618,1.64519119263,67.9350204468,31.564043045,24.3028259277
7773,0.0172177720815,4147084544.0,0.498321533203,1.50807571411,54.623626709,35.5582427979,35.8457107544
7774,0.0167151540518,3139310080.0,0.614944458008,1.85425949097,81.9782180786,70.1986541748,4.93529891968
7800,0.0124670956284,1561442304.0,0.656324386597,2.01570034027,19.4151554108,35.6387557983,74.0928649902
7805,0.0154470475391,2169622528.0,0.436038970947,1.37892150879,47.9468994141,84.5135955811,37.4126548767
7807,0.0200597681105,12066050048.0,0.564142227173,1.69096183777,30.7177867889,78.6739730835,54.5817337036
7814,0.0129367113113,1442777600.0,0.285146713257,1.07511329651,85.4286727905,51.2672157288,5.01064443588
7818,0.0142152681947,1959879936.0,0.351388931274,1.21517372131,23.161026001,28.6407203674,77.9924468994
7822,0.0139660779387,2010428928.0,0.374412536621,1.30629920959,41.9062194824,94.3016433716,42.7936935425
7828,0.0140110999346,1597872512.0,0.35080909729,1.18468475342,18.81599617,19.2910251617,74.943397522
7832,0.0135921947658,1865206528.0,0.691303253174,2.1143913269,44.6447143555,97.6984710693,37.69789505
7844,0.016216667369,2236697088.0,0.491312026978,1.5558719635,6.36651563644,21.7657604218,86.1609039307
7850,0.0192023124546,25101197312.0,0.771648406982,2.38902854919,72.7214355469,28.2096195221,26.7451000214
7855,0.0139516396448,2686424576.0,0.342714309692,1.18371582031,3.14717769623,46.6513633728,87.2610778809
7861,0.0162300560623,2869809152.0,0.423751831055,1.34477806091,7.59006738663,20.1338043213,88.7606201172
7863,0.0113596506417,1141051264.0,0.366142272949,1.28263664246,47.8516845703,90.1250228882,39.8571891785
7864,0.0169331729412,3314893312.0,0.649446487427,1.97355461121,68.5997924805,24.3182678223,23.7712345123
7867,0.0181022342294,2634213888.0,0.526708602905,1.62578010559,73.067199707,95.5198974609,6.75105381012
7878,0.015946784988,4299184128.0,0.460384368896,1.44068717957,2.37173295021,63.3674316406,86.1482620239
7894,0.0141171589494,3341991680.0,0.292911529541,1.09104156494,88.3614578247,51.9150848389,4.41667556763
7904,0.0170976482332,8274811904.0,0.319700241089,1.15321922302,86.2141952515,51.202129364,5.46766042709
7932,0.0143038472161,1035410880.0,0.433191299438,1.38426780701,10.947063446,19.627664566,87.3762283325
7944,0.0114838918671,2123254272.0,0.229446411133,0.974788665771,33.8900947571,12.045085907,66.2428741455
7952,0.0199129935354,14887577600.0,0.457777023315,1.54112052917,43.5498428345,21.0254917145,52.6580314636
7956,0.0158271063119,3184568064.0,0.554214477539,1.74861526489,40.7315292358,75.3375549316,43.0390625
7980,0.0164855346084,3843292416.0,0.431308746338,1.41359329224,86.5914230347,66.1723175049,7.57349824905
7982,0.0108736669645,1017313152.0,0.345129013062,1.1981754303,7.20180463791,41.8839073181,85.7415390015
7983,0.0124830715358,2327067648.0,0.276582717896,1.05577659607,70.3279037476,6.25730514526,27.373714447
7984,0.0150841968134,1610958080.0,0.506114959717,1.59255027771,19.737909317,97.5274734497,60.8991546631
7986,0.0123080173507,2123024000.0,0.303770065308,1.09301185608,76.209487915,84.4386901855,10.1157245636
7996,0.0120418500155,2995608832.0,0.280183792114,1.10541915894,1.39942395687,43.2681922913,97.3768844604
7998,0.013354931958,2104849920.0,0.288984298706,1.08219909668,42.4428596497,22.6589889526,51.2992744446
8003,0.022093674168,19371687936.0,0.533567428589,1.61152648926,50.05859375,35.3734474182,41.1682701111
8020,0.0148249743506,2154611200.0,0.537628173828,1.64911460876,67.4014892578,54.7575645447,21.9673290253
8021,0.0149529185146,1564029184.0,0.401470184326,1.34557914734,66.5874557495,33.564037323,31.1919765472
8024,0.0204344000667,16994221056.0,0.334949493408,1.13640213013,67.1295623779,31.221534729,23.9131526947
8034,0.0207232739776,17019040768.0,0.420669555664,1.34911727905,83.3269805908,43.5977210999,8.56277942657
8053,0.0177317596972,11462518784.0,0.324556350708,1.13574028015,28.4042110443,78.9389724731,60.6329040527
8059,0.017997937277,4378771456.0,0.5364818573,1.61086082458,86.7637634277,65.9422454834,6.98460054398
8065,0.0166825130582,4574969856.0,0.397062301636,1.32158279419,70.6399078369,85.1862335205,13.3716115952
8072,0.00910744164139,1174672000.0,0.26001739502,1.05572128296,17.2878837585,9.14071273804,85.9687423706
8084,0.0132593652233,1742925824.0,0.377153396606,1.41006660461,64.4873352051,47.1345214844,27.8467884064
8087,0.0196981206536,6658582528.0,0.573978424072,1.71299743652,21.7671737671,77.9365539551,63.1266059875
8103,0.0145161747932,2292938240.0,0.424861907959,1.30721473694,43.7027206421,21.8992652893,50.0764083862
8108,0.0163515266031,3105328384.0,0.473173141479,1.48767852783,38.7542037964,98.0527877808,42.1197776794
8117,0.0147360488772,2642396928.0,0.502723693848,1.55559921265,87.4468383789,11.6168317795,10.6451940536
8128,0.0149185126647,4277232640.0,0.341714859009,1.2348575592,83.4655685425,42.8851127625,8.64808940887
8129,0.0165298208594,2585921536.0,0.399278640747,1.28534126282,66.4926834106,59.1878967285,19.7432537079
8141,0.0156559478492,2656986112.0,0.516834259033,1.61382865906,28.492565155,93.7748641968,59.8218536377
8149,0.0151229277253,2401482752.0,0.237390518188,0.942905426025,38.5276794434,38.627368927,54.9697113037
8168,0.0174091625959,4684186112.0,0.482873916626,1.47217559814,38.7433586121,90.6636810303,43.2150306702
8170,0.0132316136733,2110198144.0,0.30481338501,1.07503128052,18.6170864105,33.0679092407,71.8384017944
8184,0.0144726131111,2664671488.0,0.44100189209,1.45575714111,83.3768768311,40.6689796448,10.8382282257
8195,0.0171213001013,3516317696.0,0.498569488525,1.59132766724,84.1630020142,41.9181861877,8.08022499084
8211,0.0139427138492,5940554240.0,0.251281738281,1.03209114075,57.8212013245,92.6723937988,31.7788581848
8216,0.0179494265467,3159479296.0,0.637630462646,1.98298454285,67.6222457886,72.6660842896,22.3425445557
8219,0.0168749857694,2844056832.0,0.492179870605,1.4968624115,59.7898292542,89.4964675903,25.7657032013
8222,0.0151060866192,1350170240.0,0.395460128784,1.3394985199,45.1207771301,53.332118988,48.8547973633
8256,0.0126977441832,1755166464.0,0.26589012146,1.02872848511,50.4992332458,60.5009346008,41.9332504272
8293,0.0147183947265,3534996736.0,0.717723846436,2.24151802063,29.6469764709,33.5088500977,65.2610015869
8296,0.0156139582396,2329295104.0,0.400848388672,1.3076210022,67.8497390747,90.3276367188,17.0757465363
8308,0.0225998312235,19577425920.0,0.666090011597,1.99243164062,71.6914901733,29.7374782562,26.7243690491
8321,0.0132723376155,1561200768.0,0.4225025177,1.34740829468,52.5973320007,39.6090393066,40.1254043579
8331,0.0144808292389,2501601024.0,0.442586898804,1.38572502136,89.288848877,54.0275421143,4.20761060715
8335,0.0145334433764,3428815872.0,0.483577728271,1.5064239502,57.6121063232,79.6681442261,34.3116493225
8383,0.0131193427369,1335575168.0,0.322650909424,1.20303726196,70.1654052734,75.2763137817,14.9237041473
8394,0.0155080864206,22565980160.0,0.746576309204,2.32245635986,84.3162307739,47.6525382996,7.85149049759
8404,0.015826953575,4140836608.0,0.321920394897,1.12231063843,87.1426544189,25.3861579895,9.90877723694
8414,0.0156421735883,4588418560.0,0.407249450684,1.32483100891,16.8816795349,34.2063140869,74.1918411255
8487,0.0176774989814,4988197888.0,0.376373291016,1.20898628235,85.3955154419,46.7106742859,8.90312767029
8505,0.0201877690852,14369438720.0,0.498975753784,1.52479362488,2.25003528595,62.8467102051,90.1771621704
8512,0.0193228460848,7273216000.0,0.534629821777,1.61024665833,59.4096908569,41.9754905701,38.1352729797
8531,0.0160190463066,4667372544.0,0.370790481567,1.24095916748,49.9442672729,43.3547210693,41.8157691956
8537,0.0154397981241,3158038272.0,0.356206893921,1.15800476074,51.0016593933,97.276260376,32.5515518188
8541,0.0135843707249,2291611904.0,0.427350997925,1.42036628723,19.8479251862,18.1056785583,80.21459198
8548,0.0169053040445,2283468032.0,0.491764068604,1.43202972412,11.9802131653,95.9496078491,70.8045425415
8551,0.0188358146697,6573136896.0,0.523103713989,1.55701065063,36.1397094727,33.709854126,57.6740264893
8553,0.0168896857649,3387902464.0,0.47420501709,1.47603034973,7.14348697662,39.9868583679,86.5132446289
8556,0.0147838788107,1590510208.0,0.239669799805,0.977140426636,80.0569610596,23.6253700256,14.8223524094
8577,0.0142759382725,3352415232.0,0.297252655029,1.05952835083,81.8680267334,72.6850280762,9.06923866272
8581,0.0145824421197,2519662080.0,0.357685089111,1.20271110535,24.6374835968,87.3609771729,65.3817138672
8627,0.0209230352193,20889012224.0,0.395879745483,1.29335784912,40.5711212158,18.2122783661,54.4374465942
8629,0.0141378613189,3686153984.0,0.47894859314,1.59939002991,43.3039283752,19.5145320892,51.7108192444
8634,0.0146831870079,3109854976.0,0.366178512573,1.27240180969,17.5652980804,63.6500663757,74.6675186157
8654,0.0129229612648,1453800704.0,0.308929443359,1.05220031738,19.4030628204,34.9632568359,72.74974823
8655,0.0205863025039,14635758592.0,0.583196640015,1.7777557373,85.4555053711,46.8038444519,6.98513507843
8663,0.0170794706792,6714155008.0,0.325872421265,1.1483669281,83.8259048462,47.6740112305,8.18601894379
8667,0.0176778677851,3915341312.0,0.511651992798,1.61248397827,78.5016098022,57.725982666,9.50605487823
8669,0.0159941986203,3633822208.0,0.367742538452,1.2425403595,53.7080116272,96.5732650757,28.6961555481
8678,0.0341720245779,1.2910440448e+11,0.8333568573,2.60918045044,84.9401321411,47.4338531494,8.09407424927
8679,0.0145232165232,2069778688.0,0.36840057373,1.23435592651,77.9385147095,61.3467597961,15.2937469482
8687,0.0243468303233,32995784704.0,0.664014816284,1.97379112244,73.2151794434,28.679145813,26.7654304504
8690,0.0193387847394,12644075520.0,0.533882141113,1.60514831543,6.32451534271,39.4048652649,93.0522537231
8716,0.0177186895162,3796499968.0,0.475534439087,1.44815635681,14.26258564,26.3433437347,84.7622909546
8747,0.013771565631,2028672384.0,0.353939056396,1.26511001587,82.0944976807,24.0444087982,18.5586433411
8762,0.0195100735873,9344368640.0,0.412693023682,1.30010032654,40.9079170227,72.4388122559,45.2254180908
8775,0.0170065499842,3019888384.0,0.536619186401,1.57905197144,62.2964744568,33.5880622864,34.8975715637
8778,0.0112518630922,1488497664.0,0.398920059204,1.45932579041,85.9156265259,17.0975456238,10.3302459717
8779,0.0176439899951,5480052224.0,0.458568572998,1.48865318298,54.5217475891,40.7052307129,39.895111084
8781,0.0153091847897,2476878592.0,0.371099472046,1.28343963623,91.9798278809,45.9385414124,6.13851118088
8788,0.0128652583808,2898793728.0,0.30139541626,1.10507392883,15.7249698639,94.255531311,74.450958252
8793,0.0203922409564,14261177344.0,0.429496765137,1.37384033203,53.8542137146,91.1652374268,36.477935791
8816,0.0210805293173,11198633984.0,0.607513427734,1.83621406555,83.9764556885,47.0317687988,6.7126750946
8823,0.015722207725,2767280896.0,0.510478973389,1.57021331787,71.382522583,22.3050842285,29.6924877167
8832,0.0124779324979,1652796288.0,0.457876205444,1.39693450928,84.9413986206,67.3528671265,6.44864463806
8836,0.0156089467928,5021035008.0,0.41618347168,1.35929489136,51.4271774292,40.9033622742,40.6861686707
8847,0.018438776955,4458755584.0,0.491899490356,1.45143318176,40.1991996765,96.848815918,40.8927536011
8852,0.0146673955023,4069324800.0,0.391033172607,1.32519721985,74.0019760132,32.2456703186,19.2116832733
8854,0.0143243307248,1769410944.0,0.486404418945,1.53946685791,72.4352340698,7.86970567703,27.6416187286
8872,0.012652319856,1532774016.0,0.388319015503,1.23026275635,68.4164199829,93.5538635254,20.9764385223
8873,0.0198399927467,3550155264.0,0.477220535278,1.44575691223,10.7275018692,19.6040000916,84.8469009399
8882,0.0170649904758,3750755840.0,0.619344711304,1.93041610718,46.7530479431,95.3426208496,43.4067306519
8886,0.0141149973497,1336100992.0,0.415285110474,1.31321907043,78.7915496826,76.5226593018,8.36354541779
8889,0.0117257637903,1691911168.0,0.24888420105,1.00236320496,51.5500984192,79.5411758423,32.0197410583
8897,0.0193332005292,21153810432.0,0.417081832886,1.34905815125,29.1284332275,94.6198577881,59.1810493469
8901,0.0179187841713,10068719616.0,0.451791763306,1.41803359985,55.6846847534,40.58177948,38.6144256592
8906,0.0148246223107,2531209984.0,0.417705535889,1.3728351593,15.5109167099,14.69028759,80.3682327271
8940,0.0150067321956,2156055552.0,0.334329605103,1.23439788818,11.9635705948,97.0909576416,69.3330688477
8945,0.0120862135664,1037388736.0,0.590116500854,1.7554063797,15.3939352036,11.9496145248,79.6886520386
8951,0.0149581190199,4510141952.0,0.411180496216,1.33692741394,0.805909693241,50.2465629578,89.1312637329
8975,0.0169148817658,4409287680.0,0.243305206299,0.922122955322,54.2018089294,79.1268234253,28.5757637024
8982,0.0177716240287,4861023232.0,0.440191268921,1.37140464783,71.3301467896,32.3629646301,29.4604454041
8987,0.0138374799863,3960481024.0,0.298046112061,1.07319068909,6.04257678986,27.729888916,89.9378128052
9006,0.0153320794925,3994865920.0,0.297744750977,1.06991767883,73.1258468628,30.3463306427,27.647321701
9008,0.0161805134267,3605031168.0,0.40454864502,1.30543518066,27.4057865143,37.5053405762,71.1701202393
9010,0.0142895067111,1138601984.0,0.306455612183,1.0673789978,47.3316001892,53.6016998291,49.6770133972
9032,0.0194022580981,13450100736.0,0.415500640869,1.36074256897,88.5950241089,5.62240934372,12.0200366974
9043,0.0170264411718,4121702400.0,0.44747543335,1.37805747986,70.3698196411,93.19871521,15.0256690979
9050,0.0184338577092,6408271872.0,0.495065689087,1.53060722351,33.7978858948,35.2257041931,60.1392059326
9059,0.015811752528,1126563712.0,0.351795196533,1.13187217712,40.1995429993,31.9033164978,56.8911056519
9070,0.0144784329459,5927878656.0,0.396598815918,1.31319236755,74.5710372925,82.9652481079,9.14324378967
9071,0.0154586415738,4117834240.0,0.403856277466,1.38360023499,72.509185791,39.8852462769,16.4688930511
9078,0.0130938971415,3744033536.0,0.297527313232,1.06253051758,8.36745738983,38.4448013306,91.6591110229
9094,0.0144128808752,3262116096.0,0.544403076172,1.57751083374,41.815284729,32.1301765442,55.2228050232
9102,0.0159367974848,3508229376.0,0.420557022095,1.33802032471,51.3088417053,84.4250869751,33.7277183533
9114,0.0156268458813,3691313920.0,0.560991287231,1.65547943115,43.8196563721,65.4504013062,48.3911094666
9116,0.0132556948811,2784119296.0,0.346300125122,1.22861862183,80.4968032837,60.8877906799,5.9772644043
9122,0.0139908092096,1780615552.0,0.501173019409,1.73058319092,42.1164283752,26.1985683441,52.0364952087
9123,0.0167906712741,4672561152.0,0.390840530396,1.26841926575,20.3516235352,95.2230834961,60.8876800537
9146,0.0248885340989,16811587584.0,0.552165985107,1.64377212524,92.3590545654,58.8421325684,3.21461462975
9158,0.017658257857,6837391872.0,0.339389801025,1.1120967865,30.5867824554,95.6248397827,55.84425354
9169,0.0156338680536,2903457792.0,0.40944480896,1.36023521423,76.535118103,71.1297988892,12.1436595917
9196,0.0181054398417,4647451648.0,0.549844741821,1.63878250122,52.554775238,90.1190109253,36.2691268921
9198,0.021868724376,13188486144.0,0.467485427856,1.43459320068,54.1509933472,91.5843887329,36.4732475281
9232,0.0162300541997,5172348416.0,0.428123474121,1.37970542908,44.2922477722,98.1141586304,39.5246620178
9233,0.0140868611634,4282305280.0,0.388582229614,1.29798698425,73.4923324585,23.8135719299,20.1830863953
9237,0.014633897692,2612816640.0,0.507228851318,1.62393760681,21.5152816772,35.4819145203,73.4248199463
9255,0.0171528793871,3234920704.0,0.382265090942,1.25579452515,38.9438476562,31.227186203,59.5235290527
9272,0.0164066366851,5008555008.0,0.372327804565,1.23596954346,64.8956298828,25.0402297974,31.5188674927
9277,0.0213479809463,10764761088.0,0.546249389648,1.62623977661,22.4042072296,3.16927838326,75.5275344849
9291,0.0173899587244,5049781248.0,0.426139831543,1.33464431763,77.5671463013,94.3632888794,9.62990474701
9308,0.0117130540311,2619894272.0,0.355627059937,1.26860046387,40.0286254883,62.7648010254,51.5550765991
9318,0.0179569721222,5894712320.0,0.609367370605,1.90425872803,33.0712356567,12.0133266449,66.2688446045
9320,0.0197249799967,6723996160.0,0.616914749146,1.89311408997,53.3419837952,37.8615379333,39.4344825745
9341,0.019168317318,6577926144.0,0.508720397949,1.54153251648,41.8806343079,14.8162574768,55.5556144714
9350,0.0186059996486,6512705024.0,0.555976867676,1.7274055481,7.01979589462,39.3808250427,85.709777832
9365,0.0232247319072,23914229760.0,0.659254074097,1.98895263672,6.78828382492,39.4590377808,82.3546066284
9369,0.0201092287898,6774430208.0,0.647647857666,1.93496131897,65.2555389404,73.5403366089,23.042514801
9371,0.013300142251,2911643392.0,0.284412384033,1.08289337158,71.7917480469,68.6339950562,13.303399086
9376,0.0137132499367,1915091584.0,0.274349212646,0.958009719849,68.5794372559,29.9163684845,26.2631130219
9400,0.0170988850296,5208640512.0,0.415435791016,1.32752609253,67.2059402466,33.9843292236,27.4481601715
9401,0.0192758329213,29822652416.0,0.772245407104,2.40561485291,38.0912055969,88.595161438,43.7721862793
9415,0.0190199557692,10477897728.0,0.366220474243,1.19703865051,56.4802742004,76.85546875,30.2376937866
